File Name,Precision,Recall,F1 Score,PG
clean.csv,0.8779219124764004,0.9107883817427386,0.8870274590607015,0.0
filled-min-0.1.csv,0.5509037470137055,0.5062240663900415,0.50428164504928,0.43149263317814524
filled-min-0.2.csv,0.572623135278737,0.46680497925311204,0.4837485878671342,0.45464079727656986
filled-min-0.3.csv,0.630626485087066,0.5705394190871369,0.5674742385323298,0.3602517794282892
filled-min-0.4.csv,0.6566997621048724,0.6307053941908713,0.6187781674296198,0.3024137402861671
filled-min-0.5.csv,0.7737298892900552,0.7468879668049793,0.7406914144482071,0.16497352265447765
filled-min-0.6.csv,0.7815405088226665,0.7821576763485477,0.7663346565836192,0.1360643362775796
filled-min-0.7.csv,0.8061229184782363,0.8153526970954357,0.7967810808577117,0.10174023056575295
filled-min-0.8.csv,0.8493485819748298,0.8298755186721992,0.8204115075118247,0.07510021349217115
filled-min-0.9.csv,0.869190631079144,0.8879668049792531,0.8728106714966554,0.016027449228122718
filled-max-0.1.csv,0.35259912402028587,0.26556016597510373,0.27535573002377983,0.6895747395290762
filled-max-0.2.csv,0.48637744516893894,0.3879668049792531,0.40348184549429367,0.5451303774501501
filled-max-0.3.csv,0.5678262695119541,0.44398340248962653,0.4715946204962559,0.4683427038486037
filled-max-0.4.csv,0.6716545643153528,0.5352697095435685,0.5670240608436721,0.3607592921146884
filled-max-0.5.csv,0.7414749151263674,0.5871369294605809,0.6263787474627723,0.29384514417844226
filled-max-0.6.csv,0.8004322268326418,0.6493775933609959,0.6864013044694031,0.22617806533717358
filled-max-0.7.csv,0.8327240993216097,0.7012448132780082,0.73659849832049,0.16958771591975855
filled-max-0.8.csv,0.8573979034723739,0.7987551867219918,0.8093909156772228,0.08752439689487204
filled-max-0.9.csv,0.8686981644450523,0.8713692946058091,0.858522452492059,0.03213542746334727
