Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,1.092009840196804,0.7000006447008749,0.4634686396462645
0.72,1.0310566211324228,0.7200011279488687,0.46359486841574027
0.74,0.9716994339886798,0.7400081305263613,0.46370232777074727
0.76,0.9137102742054841,0.7599987834424042,0.4637925260476107
0.78,0.8567091341826837,0.7800011338883105,0.46386690477439696
0.8,0.800430008600172,0.7999993172750248,0.4639264129058118
0.82,0.7444928898577972,0.820007898979635,0.46397181393723913
0.84,0.6885937718754375,0.839997691797134,0.4640034667842414
0.86,0.6321626432528651,0.8600073937812579,0.46402148737122284
0.88,0.5747054941098823,0.8800044356471642,0.4640254304058965
0.9,0.5153863077261546,0.9000032631316277,0.46401423303061734
0.92,0.4530270605412109,0.920005090163433,0.46398572079368056
0.94,0.3857277145542911,0.9400007470456262,0.46393568397192786
0.96,0.3097261945238905,0.9600014856355195,0.4638551216150424
0.98,0.21540830816616335,0.980003762533748,0.4637196645194228
