Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,3154.4058840588405,0.7000089605957897,0.4421309065677575
0.72,2982.1728717287174,0.720009208449142,0.44343161289675465
0.74,2814.079210792108,0.7400091220993519,0.4446412371538131
0.76,2649.3450234502343,0.7600055488005757,0.44576781637032115
0.78,2487.070450704507,0.7800077815328433,0.44681919326743275
0.8,2326.4756147561475,0.8000045790309759,0.4478013434091996
0.82,2166.540675406754,0.8200036133811932,0.4487205606069276
0.84,2006.1258112581127,0.8400097575827259,0.4495823426399308
0.86,1844.031210312103,0.8600068138197405,0.45039080335323184
0.88,1678.4571545715457,0.8800070919495799,0.4511508217789362
0.9,1507.1240012400124,0.9000051935122932,0.45186616570005417
0.92,1326.5522955229553,0.9200050927608739,0.45254064437289965
0.94,1131.0429304293043,0.940007833163311,0.45317772465944733
0.96,909.6776167761677,0.9600057850182877,0.4537805617794291
0.98,633.9008290082901,0.9800087521208048,0.454353329879951
