file,model,percentage,KL_Divergence,KL_Divergence_Less_Than_0_05
dirty-mean-5.csv,mean,5,0.012628140150073684,True
dirty-median-5.csv,median,5,0.012628140150073684,True
dirty-mode-5.csv,mode,5,0.010289099796418953,True
dirty-knn-5.csv,knn,5,0.0006374633627917976,True
dirty-hdi-5.csv,hdi,5,0.0004590296535980185,True
dirty-mice-5.csv,mice,5,0.0014643793677432898,True
dirty-iim-5.csv,iim,5,0.0006702884579255732,True
dirty-si-5.csv,si,5,0.004740277302061163,True
dirty-mfi-5.csv,mfi,5,0.0013780578055538747,True
dirty-missfi-5.csv,missfi,5,0.0008153745218774643,True
dirty-xgbi-5.csv,xgbi,5,0.00037040308018541055,True
dirty-gain-5.csv,gain,5,0.0014690356459822712,True
dirty-midae-5.csv,midae,5,0.012628140150073684,True
dirty-mean-10.csv,mean,10,0.04460423309220551,True
dirty-median-10.csv,median,10,0.04460423309220551,True
dirty-mode-10.csv,mode,10,0.03621498927421493,True
dirty-knn-10.csv,knn,10,0.0037356010498818,True
dirty-hdi-10.csv,hdi,10,0.0014718293029881955,True
dirty-mice-10.csv,mice,10,0.0027166038455987925,True
dirty-iim-10.csv,iim,10,0.0012562864133772856,True
dirty-si-10.csv,si,10,0.021659925246872918,True
dirty-mfi-10.csv,mfi,10,0.011430488470613703,True
dirty-missfi-10.csv,missfi,10,0.0013975611242117538,True
dirty-xgbi-10.csv,xgbi,10,0.0006455875395659444,True
dirty-gain-10.csv,gain,10,0.008266085123085545,True
dirty-midae-10.csv,midae,10,0.04460423309220551,True
dirty-mean-15.csv,mean,15,0.08954715793487021,False
dirty-median-15.csv,median,15,0.08954715793487021,False
dirty-mode-15.csv,mode,15,0.07407017967727608,False
dirty-knn-15.csv,knn,15,0.0029905902869856293,True
dirty-hdi-15.csv,hdi,15,0.0017296470460448875,True
dirty-mice-15.csv,mice,15,0.00452963125756978,True
dirty-iim-15.csv,iim,15,0.002009980911661837,True
dirty-si-15.csv,si,15,0.04910273935672983,True
dirty-mfi-15.csv,mfi,15,0.029677381514308286,True
dirty-missfi-15.csv,missfi,15,0.0018823154900086737,True
dirty-xgbi-15.csv,xgbi,15,0.0011309094746368325,True
dirty-gain-15.csv,gain,15,0.056388017643365644,False
dirty-midae-15.csv,midae,15,0.08954715793487021,False
dirty-mean-20.csv,mean,20,0.15122838375411465,False
dirty-median-20.csv,median,20,0.11989995398792483,False
dirty-mode-20.csv,mode,20,0.11989995398792483,False
dirty-knn-20.csv,knn,20,0.004400790521983619,True
dirty-hdi-20.csv,hdi,20,0.0030391470431013826,True
dirty-mice-20.csv,mice,20,0.008641385471083562,True
dirty-iim-20.csv,iim,20,0.004249455802908925,True
dirty-si-20.csv,si,20,0.07783703793541279,False
dirty-mfi-20.csv,mfi,20,0.03633831191842345,True
dirty-missfi-20.csv,missfi,20,0.006261774413920431,True
dirty-xgbi-20.csv,xgbi,20,0.0029868965286067276,True
dirty-gain-20.csv,gain,20,0.018961770323233183,True
dirty-midae-20.csv,midae,20,0.15122838375411465,False
dirty-mean-25.csv,mean,25,0.21803538427781502,False
dirty-median-25.csv,median,25,0.1750192625570703,False
dirty-mode-25.csv,mode,25,0.1750192625570703,False
dirty-knn-25.csv,knn,25,0.013048221895669775,True
dirty-hdi-25.csv,hdi,25,0.0032247278449677335,True
dirty-mice-25.csv,mice,25,0.008749370596969237,True
dirty-iim-25.csv,iim,25,0.017332012471857002,True
dirty-si-25.csv,si,25,0.12794456241535512,False
dirty-mfi-25.csv,mfi,25,0.11610208370971578,False
dirty-missfi-25.csv,missfi,25,0.006254183595383905,True
dirty-xgbi-25.csv,xgbi,25,0.004715958084831,True
dirty-gain-25.csv,gain,25,0.01723772106350773,True
dirty-midae-25.csv,midae,25,0.21803538427781502,False
dirty-mean-30.csv,mean,30,0.289871187533001,False
dirty-median-30.csv,median,30,0.289871187533001,False
dirty-mode-30.csv,mode,30,0.25927492969872035,False
dirty-knn-30.csv,knn,30,0.009426202198923758,True
dirty-hdi-30.csv,hdi,30,0.005119240071862103,True
dirty-mice-30.csv,mice,30,0.014027551905123541,True
dirty-iim-30.csv,iim,30,0.006535943950252529,True
dirty-si-30.csv,si,30,0.1874636466533788,False
dirty-mfi-30.csv,mfi,30,0.10378380058046784,False
dirty-missfi-30.csv,missfi,30,0.004426480449380232,True
dirty-xgbi-30.csv,xgbi,30,0.0023464772003718905,True
dirty-gain-30.csv,gain,30,0.01739962457042871,True
dirty-midae-30.csv,midae,30,0.289871187533001,False
dirty-mean-35.csv,mean,35,0.3885470161216322,False
dirty-median-35.csv,median,35,0.3885470161216322,False
dirty-mode-35.csv,mode,35,0.32434142121906573,False
dirty-knn-35.csv,knn,35,0.014256540412865832,True
dirty-hdi-35.csv,hdi,35,0.007281125625533798,True
dirty-mice-35.csv,mice,35,0.02584385141569644,True
dirty-iim-35.csv,iim,35,0.008925451019794837,True
dirty-si-35.csv,si,35,0.24719011774779787,False
dirty-mfi-35.csv,mfi,35,0.2018918171147309,False
dirty-missfi-35.csv,missfi,35,0.00432799474698933,True
dirty-xgbi-35.csv,xgbi,35,0.003170482218324502,True
dirty-gain-35.csv,gain,35,0.03729662042056872,True
dirty-midae-35.csv,midae,35,0.3885470161216322,False
dirty-mean-40.csv,mean,40,0.4843164996566556,False
dirty-median-40.csv,median,40,0.4843164996566556,False
dirty-mode-40.csv,mode,40,0.4236958931446426,False
dirty-knn-40.csv,knn,40,0.016367555433561436,True
dirty-hdi-40.csv,hdi,40,0.010821286816559998,True
dirty-mice-40.csv,mice,40,0.018437826027421517,True
dirty-iim-40.csv,iim,40,0.012711825642630339,True
dirty-si-40.csv,si,40,0.38317536627481374,False
dirty-mfi-40.csv,mfi,40,1.8922991915305003,False
dirty-missfi-40.csv,missfi,40,0.013146747251072583,True
dirty-xgbi-40.csv,xgbi,40,0.005638581339840855,True
dirty-gain-40.csv,gain,40,0.9692850754213721,False
dirty-midae-40.csv,midae,40,0.4843164996566556,False
dirty-mean-45.csv,mean,45,0.557816633724316,False
dirty-median-45.csv,median,45,0.5076008149002412,False
dirty-mode-45.csv,mode,45,0.5076008149002412,False
dirty-knn-45.csv,knn,45,0.029133612954855753,True
dirty-hdi-45.csv,hdi,45,0.012813283451144656,True
dirty-mice-45.csv,mice,45,0.05541854805805872,False
dirty-iim-45.csv,iim,45,0.017252227893871014,True
dirty-si-45.csv,si,45,0.31345653844662585,False
dirty-mfi-45.csv,mfi,45,0.2937676602758073,False
dirty-missfi-45.csv,missfi,45,0.01351696407539452,True
dirty-xgbi-45.csv,xgbi,45,0.008989623726072555,True
dirty-gain-45.csv,gain,45,0.6402870040353638,False
