file,model,percentage,2-Wasserstein Distance,Distance_Less_Than_0_05
dirty-mean-5.csv,mean,5,0.042652605013480074,True
dirty-median-5.csv,median,5,0.04259347988952261,True
dirty-mode-5.csv,mode,5,0.04669670595958097,True
dirty-knn-5.csv,knn,5,0.015247907195526739,True
dirty-hdi-5.csv,hdi,5,0.010184892051500992,True
dirty-mice-5.csv,mice,5,0.01740515255947997,True
dirty-iim-5.csv,iim,5,0.01343999779973655,True
dirty-si-5.csv,si,5,0.039691606954462465,True
dirty-mfi-5.csv,mfi,5,0.2627925110084196,False
dirty-missfi-5.csv,missfi,5,0.01372165407359741,True
dirty-xgbi-5.csv,xgbi,5,0.012029968432925224,True
dirty-gain-5.csv,gain,5,0.4439317364314406,False
dirty-midae-5.csv,midae,5,0.039510182739634,True
dirty-mean-10.csv,mean,10,0.08354703583491853,False
dirty-median-10.csv,median,10,0.08226094917376592,False
dirty-mode-10.csv,mode,10,0.0826089830276665,False
dirty-knn-10.csv,knn,10,0.0178817987080369,True
dirty-hdi-10.csv,hdi,10,0.011374360602418322,True
dirty-mice-10.csv,mice,10,0.030830474483190602,True
dirty-iim-10.csv,iim,10,0.017297965551741224,True
dirty-si-10.csv,si,10,0.0774693273656195,False
dirty-mfi-10.csv,mfi,10,0.45571090857891244,False
dirty-missfi-10.csv,missfi,10,0.019726090144275572,True
dirty-xgbi-10.csv,xgbi,10,0.017719243894067156,True
dirty-gain-10.csv,gain,10,0.7823654057030028,False
dirty-midae-10.csv,midae,10,0.07920122167456406,False
dirty-mean-15.csv,mean,15,0.14981418573750618,False
dirty-median-15.csv,median,15,0.15140257249684647,False
dirty-mode-15.csv,mode,15,0.16423533106147278,False
dirty-knn-15.csv,knn,15,0.037277768802690944,True
dirty-hdi-15.csv,hdi,15,0.01582359503361297,True
dirty-mice-15.csv,mice,15,0.060547482239561835,False
dirty-iim-15.csv,iim,15,0.04052941928112946,True
dirty-si-15.csv,si,15,0.14261812276598312,False
dirty-mfi-15.csv,mfi,15,0.6437366050538662,False
dirty-missfi-15.csv,missfi,15,0.03899058919857234,True
dirty-xgbi-15.csv,xgbi,15,0.03252946445321112,True
dirty-gain-15.csv,gain,15,1.067630799821089,False
dirty-midae-15.csv,midae,15,0.14319106466910675,False
dirty-mean-20.csv,mean,20,0.17053474886648587,False
dirty-median-20.csv,median,20,0.16961733631134782,False
dirty-mode-20.csv,mode,20,0.1830717413610068,False
dirty-knn-20.csv,knn,20,0.04460893758341158,True
dirty-hdi-20.csv,hdi,20,0.020511570997863382,True
dirty-mice-20.csv,mice,20,0.07113816847929422,False
dirty-iim-20.csv,iim,20,0.047485565811485726,True
dirty-si-20.csv,si,20,0.1606908519051209,False
dirty-mfi-20.csv,mfi,20,0.5752360389885324,False
dirty-missfi-20.csv,missfi,20,0.047843612178891604,True
dirty-xgbi-20.csv,xgbi,20,0.03961704601050647,True
dirty-gain-20.csv,gain,20,1.2794134669583013,False
dirty-midae-20.csv,midae,20,0.15647884606286544,False
dirty-mean-25.csv,mean,25,0.21622943510449516,False
dirty-median-25.csv,median,25,0.2147925487975031,False
dirty-mode-25.csv,mode,25,0.22772372173040067,False
dirty-knn-25.csv,knn,25,0.05127942544683363,False
dirty-hdi-25.csv,hdi,25,0.013087235411734106,True
dirty-mice-25.csv,mice,25,0.09226041540817756,False
dirty-iim-25.csv,iim,25,0.05537802773580942,False
dirty-si-25.csv,si,25,0.20436101381362642,False
dirty-mfi-25.csv,mfi,25,0.77167508515936,False
dirty-missfi-25.csv,missfi,25,0.05987923826699466,False
dirty-xgbi-25.csv,xgbi,25,0.04575873300350951,True
dirty-gain-25.csv,gain,25,1.5632181441836233,False
dirty-midae-25.csv,midae,25,0.20488963185804387,False
dirty-mean-30.csv,mean,30,0.2615122179433949,False
dirty-median-30.csv,median,30,0.2613178522274018,False
dirty-mode-30.csv,mode,30,0.2613178522274018,False
dirty-knn-30.csv,knn,30,0.06868906077460242,False
dirty-hdi-30.csv,hdi,30,0.021843959118538182,True
dirty-mice-30.csv,mice,30,0.09303291868340444,False
