file,Mutual_Information_target
dirty-mean-5.csv,1.3433575808203004
dirty-mean-10.csv,1.2656749875219724
dirty-mean-15.csv,1.2000963755593768
dirty-mean-20.csv,1.1328348683693124
dirty-mean-25.csv,1.0396234683462637
dirty-mean-30.csv,1.0059319170903005
dirty-mean-35.csv,0.924979619812373
dirty-mean-40.csv,0.8396007507347947
dirty-mean-45.csv,0.7842716620201173
dirty-mean-50.csv,0.7005897347016687
dirty-mean-55.csv,0.6586415049812087
dirty-mean-60.csv,0.5864311258455355
dirty-mean-65.csv,0.4809403086004087
dirty-mean-70.csv,0.46156281392238974
dirty-mean-75.csv,0.36137893651995023
dirty-mean-80.csv,0.32709425750144394
dirty-mean-85.csv,0.23111931329371638
dirty-mean-90.csv,0.20044711153826578
dirty-mean-95.csv,0.09915971359149545
dirty-median-5.csv,1.2993683022070361
dirty-median-10.csv,1.2213958759939603
dirty-median-15.csv,1.1486092083211616
dirty-median-20.csv,1.0547610534371055
dirty-median-25.csv,0.9710740088513545
dirty-median-30.csv,0.9418831620695136
dirty-median-35.csv,0.8662656493391161
dirty-median-40.csv,0.774775231570382
dirty-median-45.csv,0.7204811678948686
dirty-median-50.csv,0.6297784937307225
dirty-median-55.csv,0.612097491735661
dirty-median-60.csv,0.5515480714649499
dirty-median-65.csv,0.4513111204868845
dirty-median-70.csv,0.42899642965085105
dirty-median-75.csv,0.32530032165187084
dirty-median-80.csv,0.3121226177170402
dirty-median-85.csv,0.2057451180970018
dirty-median-90.csv,0.19650014967371998
dirty-median-95.csv,0.09515226702783153
dirty-mode-5.csv,1.2993683022070361
dirty-mode-10.csv,1.2213958759939603
dirty-mode-15.csv,1.1486092083211616
dirty-mode-20.csv,1.0547610534371055
dirty-mode-25.csv,0.9804765435115397
dirty-mode-30.csv,0.9418831620695136
dirty-mode-35.csv,0.8662656493391161
dirty-mode-40.csv,0.774775231570382
dirty-mode-45.csv,0.7204811678948686
dirty-mode-50.csv,0.6297784937307225
dirty-mode-55.csv,0.6180357256191602
dirty-mode-60.csv,0.5460136921750944
dirty-mode-65.csv,0.4513111204868845
dirty-mode-70.csv,0.4180445451082897
dirty-mode-75.csv,0.32530032165187084
dirty-mode-80.csv,0.2951248242376492
dirty-mode-85.csv,0.2057451180970018
dirty-mode-90.csv,0.14456683070848353
dirty-mode-95.csv,0.09886625759534207
dirty-knn-5.csv,1.3635064803402281
dirty-knn-10.csv,1.253045472116121
dirty-knn-15.csv,1.139654045641806
dirty-knn-20.csv,1.112422693735272
dirty-knn-25.csv,1.0274072239714918
dirty-knn-30.csv,1.0020625103547296
dirty-knn-35.csv,0.9650258271773082
dirty-knn-40.csv,0.9324795990427956
dirty-knn-45.csv,0.8266131280696176
dirty-knn-50.csv,0.8450548599464116
dirty-knn-55.csv,0.7837413081560993
dirty-knn-60.csv,0.6781760125875569
dirty-knn-65.csv,0.6863250944547388
dirty-knn-70.csv,0.6311102408126636
dirty-knn-75.csv,0.5540715021696139
dirty-knn-80.csv,0.4822856075463111
dirty-knn-85.csv,0.46326688264466087
dirty-knn-90.csv,0.41153001134424416
dirty-knn-95.csv,0.3571734699802782
dirty-hdi-5.csv,1.286961372094185
dirty-hdi-10.csv,1.1769022633412778
dirty-hdi-15.csv,1.0513016256124224
dirty-hdi-20.csv,1.0015885897152033
dirty-hdi-25.csv,0.897921034597398
dirty-hdi-30.csv,0.8810736664367682
dirty-hdi-35.csv,0.7550244776054131
dirty-hdi-40.csv,0.7233671068478316
dirty-hdi-45.csv,0.6617182341753227
dirty-hdi-50.csv,0.5941613152954663
dirty-hdi-55.csv,0.5809962308019254
dirty-hdi-60.csv,0.5158534715974534
dirty-hdi-65.csv,0.4652104820428473
dirty-hdi-70.csv,0.4667562645272709
dirty-hdi-75.csv,0.38590458809922756
dirty-hdi-80.csv,0.39667909429851234
dirty-hdi-85.csv,0.34362556416662615
dirty-hdi-90.csv,0.3418954135291865
dirty-hdi-95.csv,0.2969216977033269
dirty-mice-5.csv,1.3549438844296735
dirty-mice-10.csv,1.2669775778036403
dirty-mice-15.csv,1.1620951975728473
dirty-mice-20.csv,1.1472199230362827
dirty-mice-25.csv,1.0909090670633743
dirty-mice-30.csv,1.0525715506073534
dirty-mice-35.csv,1.0203374882349325
dirty-mice-40.csv,0.9864032983090185
dirty-mice-45.csv,0.9247122742238614
dirty-mice-50.csv,0.8801508468510479
dirty-mice-55.csv,0.8127374236114937
dirty-mice-60.csv,0.776267750550631
dirty-mice-65.csv,0.745907042514292
dirty-mice-70.csv,0.6812194276814452
dirty-mice-75.csv,0.6322938072636162
dirty-mice-80.csv,0.5800521511582082
dirty-mice-85.csv,0.5598211374677171
dirty-mice-90.csv,0.501555514205404
dirty-mice-95.csv,0.3439770714671715
dirty-iim-5.csv,1.3595574268943587
dirty-iim-10.csv,1.2762794652844756
dirty-iim-15.csv,1.1707602469759468
dirty-iim-20.csv,1.1188334252871015
dirty-iim-25.csv,1.0780013233650436
dirty-iim-30.csv,1.052848188883524
dirty-iim-35.csv,0.9729528823467257
dirty-iim-40.csv,0.9359562810148194
dirty-iim-45.csv,0.9096577941492487
dirty-iim-50.csv,0.8352559753200417
dirty-iim-55.csv,0.8351620603778003
dirty-iim-60.csv,0.7066554958495597
dirty-iim-65.csv,0.6625934504387871
dirty-iim-70.csv,0.6591588052517909
dirty-iim-75.csv,0.6241190929847067
dirty-iim-80.csv,0.5324916093060215
dirty-iim-85.csv,0.4741357184625561
dirty-iim-90.csv,0.49406821924863054
dirty-iim-95.csv,0.4113603356342146
dirty-si-5.csv,1.3363946118255146
dirty-si-10.csv,1.288602399934006
dirty-si-15.csv,1.2065624989492214
dirty-si-20.csv,1.174717930684078
dirty-si-25.csv,1.0940070996088709
dirty-si-30.csv,1.0690487133313438
dirty-si-35.csv,1.049750024120509
dirty-si-40.csv,0.9992576228305565
dirty-si-45.csv,0.9507403745693805
dirty-si-50.csv,0.9422313807384302
dirty-si-55.csv,0.8949429747271251
dirty-si-60.csv,0.7993372049815881
dirty-si-65.csv,0.7426050018069039
dirty-si-70.csv,0.6986269691534417
dirty-si-75.csv,0.6512304537239446
dirty-si-80.csv,0.6212712854925044
dirty-si-85.csv,0.5875035278208398
dirty-si-90.csv,0.5517689311413403
dirty-si-95.csv,0.4334494529476782
dirty-mfi-5.csv,1.286871252133361
dirty-mfi-10.csv,1.1873514473066717
dirty-mfi-15.csv,1.0672385744801236
dirty-mfi-20.csv,1.0095409745568373
dirty-mfi-25.csv,0.9487796124539365
dirty-mfi-30.csv,0.8560776352971078
dirty-mfi-35.csv,0.8258136692067035
dirty-mfi-40.csv,0.7144398404333239
dirty-mfi-45.csv,0.6828836798253346
dirty-mfi-50.csv,0.60520799352736
dirty-mfi-55.csv,0.5675293829758967
dirty-mfi-60.csv,0.4572547098848756
dirty-mfi-65.csv,0.4159732920403143
dirty-mfi-70.csv,0.34656241646222163
dirty-mfi-75.csv,0.31721431755683627
dirty-mfi-80.csv,0.25568068701266444
dirty-mfi-85.csv,0.1560506490736948
dirty-mfi-90.csv,0.12796187091528743
dirty-mfi-95.csv,0.044020194450737904
dirty-missfi-5.csv,1.3554306513281396
dirty-missfi-10.csv,1.267735402062927
dirty-missfi-15.csv,1.180959519239162
dirty-missfi-20.csv,1.113254413816024
dirty-missfi-25.csv,1.0733983293270035
dirty-missfi-30.csv,1.0506692620859837
dirty-missfi-35.csv,0.9981112610157901
dirty-missfi-40.csv,0.9691787880562401
dirty-missfi-45.csv,0.9241572802487252
dirty-missfi-50.csv,0.8385667807677324
dirty-missfi-55.csv,0.7818042363066562
dirty-missfi-60.csv,0.7554921659126836
dirty-missfi-65.csv,0.6715664082797415
dirty-missfi-70.csv,0.6606224727142498
dirty-missfi-75.csv,0.6282813323646028
dirty-missfi-80.csv,0.5480661859985916
dirty-missfi-85.csv,0.5154348807851958
dirty-missfi-90.csv,0.4908539327230361
dirty-missfi-95.csv,0.41086998774564387
dirty-xgbi-5.csv,1.3409820506188304
dirty-xgbi-10.csv,1.2537741010498653
dirty-xgbi-15.csv,1.1507414739980706
dirty-xgbi-20.csv,1.0933175994495974
