file,MSE_Trend,RMSE_Trend,MAE_Trend,Corr_Trend,Max_Abs_Error_Trend,MSE_Seasonal,RMSE_Seasonal,MAE_Seasonal,Corr_Seasonal,Max_Abs_Error_Seasonal,MSE_Residuals,RMSE_Residuals,MAE_Residuals,Corr_Residuals,Max_Abs_Error_Residuals
clean,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
dirty-resid_mean-50.csv,526097.5201,725.3258027,480.2211527,0.966713772,3920.185313,36167.7834,190.1782937,147.3852452,0.87159048,419.2713055,667396.9613,816.9436708,551.4756474,0.979035482,9480.21866
dirty-resid_mean-70.csv,1363739.343,1167.792509,882.9695497,0.923066889,3628.933226,94140.72537,306.8236063,251.6183115,0.540595349,569.5057523,1061668.577,1030.373028,686.4503081,0.966261352,11384.88226
dirty-resid_mean-90.csv,2763400.859,1662.347996,1296.454254,0.765102306,5548.903767,186986.4815,432.4193353,356.5228501,-0.249214086,908.8072902,973732.3167,986.7787577,608.9147203,0.969607614,11962.36275
dirty-resid_median-50.csv,1002875.647,1001.436791,664.5172125,0.955366817,5149.58176,45233.98024,212.682816,187.2329351,0.817913706,436.4386411,1002739.559,1001.368843,681.684005,0.968771865,9989.173378
dirty-resid_median-70.csv,2464276.235,1569.801336,1115.239296,0.894656099,5343.024444,99886.48387,316.0482303,269.1456084,0.546867359,576.295547,1422131.086,1192.531377,778.5075422,0.954850462,11740.4854
dirty-resid_median-90.csv,5666862.6,2380.517297,1782.164212,0.716145545,7120.94341,201552.6151,448.946116,386.2032919,-0.141646954,906.3119801,1178245.841,1085.470332,646.8033792,0.963398972,12137.31504
dirty-resid_mode-50.csv,1475804.983,1214.827141,896.7140853,0.942852331,5700.753256,56683.35687,238.0826681,212.687989,0.756526209,444.1352194,1326465.903,1151.723015,836.7380925,0.959143475,10217.35147
dirty-resid_mode-70.csv,5773853.817,2402.884478,2041.376153,0.831401993,7270.028784,138824.4711,372.5915606,321.549729,0.509767046,614.3516666,2443785.143,1563.26106,1132.946316,0.92404356,12140.25922
dirty-resid_mode-90.csv,15413360.29,3925.985263,3494.219337,0.592194582,9071.305482,246589.3211,496.5776083,421.7878751,-0.062139144,903.320294,1887834.794,1373.985005,839.6894382,0.942776445,12347.06949
dirty-resid_mfi-50.csv,2749352.214,1658.117069,1363.38024,0.909975937,6715.386039,88772.34372,297.9468807,261.961329,0.632572865,469.8877407,2192401.742,1480.67611,1193.45775,0.934615562,10616.89723
dirty-resid_mfi-70.csv,8473073.644,2910.854453,2582.201619,0.792955981,8296.870386,172159.1073,414.9206036,366.6354002,0.495029595,720.7834982,3268426.166,1807.878914,1373.54069,0.900783792,12341.21071
dirty-resid_mfi-90.csv,20079696.44,4481.037429,4089.631459,0.550923752,9676.210072,263077.3392,512.9106543,427.6919762,-0.036139691,902.4720526,2229232.841,1493.061566,914.9204592,0.933283117,12400.75967
dirty-resid_gain-50.csv,888715.28,942.7169671,641.2895716,0.926679777,4365.640006,46317.79576,215.2156959,162.5524098,0.806999471,497.6259723,967207.5035,983.4670831,696.1149791,0.969960864,9103.101297
dirty-resid_gain-70.csv,2923274.15,1709.758506,1270.099121,0.776798098,5460.664787,272634.4941,522.1441315,345.287364,0.356322971,1276.920787,1674734.965,1294.115514,891.0327642,0.947312728,12175.50732
dirty-resid_gain-90.csv,4054154.393,2013.493082,1603.744892,0.447217498,6582.055149,475829.9071,689.8042528,586.4619475,-0.461798942,1144.770069,1342365.275,1158.604883,795.4765994,0.958607249,11976.74793
dirty-resid_midae-50.csv,362291.2039,601.9063083,433.5153035,0.987724743,2973.787366,17793.44322,133.3920658,112.504784,0.943864218,262.2559814,527577.1209,726.3450426,460.3239233,0.983427872,10118.09255
dirty-resid_midae-70.csv,1044216.131,1021.86894,729.0279032,0.970416716,3382.385648,48190.55388,219.52347,192.7961316,0.798361734,368.9267773,849575.229,921.7240525,562.9353458,0.972999159,10876.76462
dirty-resid_midae-90.csv,2367317.717,1538.60902,1112.051683,0.866812781,5462.92388,151005.5156,388.5942814,326.7876881,0.035136417,820.5301734,890090.8493,943.446262,559.0930117,0.972112872,11737.972
