Model,MSE_Trend,RMSE_Trend,MAE_Trend,Corr_Trend,Max_Abs_Error_Trend,MSE_Seasonal,RMSE_Seasonal,MAE_Seasonal,Corr_Seasonal,Max_Abs_Error_Seasonal,MSE_Residuals,RMSE_Residuals,MAE_Residuals,Corr_Residuals,Max_Abs_Error_Residuals
clean,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
dirty-mean-10.csv,210934.8619033006,459.27645476695255,310.0228183243842,0.9778006799844612,1513.833333333334,11899.748252387168,109.08596725696283,87.2026805432903,0.9547178829837171,218.64334799420652,2191215.141196399,1480.275359923416,608.8012395395779,0.9297064567668035,12655.016472834248
dirty-mean-30.csv,1094930.7182066953,1046.3893721778213,748.0554835658232,0.8978139760507643,4623.335350958335,76334.39721756744,276.2868024672323,225.59343873884848,0.7574206899430557,518.2824319679684,6007713.992798198,2451.0638491883883,1429.5025364123364,0.7939754217235581,15270.968160981829
dirty-mean-50.csv,1349140.8723779959,1161.5252353599537,876.2395536699054,0.8845970169396117,3721.666666666666,105844.18104896977,325.33702686440375,251.65665214902177,0.5381918161321216,696.4169545593049,9168651.527649494,3027.9781253584865,1877.4602091030417,0.6628048590295536,17717.63549383353
dirty-mean-70.csv,5079852.555983818,2253.8528248277034,1511.6766158882508,0.7365709974933058,10858.5,71376.52572239198,267.16385556881,214.85476716823953,0.6955206132910807,600.0748892834856,15199553.169401588,3898.660432687308,2592.9120385205765,0.31725354774786985,24325.09623290666
dirty-mean-90.csv,8696339.32227825,2948.9556324702903,2073.3869859497468,0.534425036760882,12414.916666666664,69157.07843646014,262.9773344538653,227.86011133461045,0.7227343007017086,490.08932357932963,14616252.139144255,3823.1207330065126,2718.5579541493394,0.2971382244076891,21727.805642644755
dirty-knn-10.csv,20386.904663484445,142.78271836424898,56.533989586916334,0.9978958926573728,853.3448166166672,1838.3392498755666,42.875858590535145,32.10654847731749,0.9948193690107257,105.88137834685648,211848.40705368016,460.2699284698927,123.73023630548187,0.9933240663560666,9330.852471703143
dirty-knn-30.csv,10137.638465103648,100.68584043997274,59.841920060721996,0.9989587650306911,481.0830678333341,2029.6950490348702,45.05213700852458,29.307544166569265,0.9929355593142599,119.64260851984551,144103.50248001085,379.60967121506644,149.9877684902451,0.9954655308109727,4591.229302133666
dirty-knn-50.csv,28810.297145392564,169.73596302903096,112.22297069224356,0.997098964353745,849.1877090599974,3924.02161860507,62.642011610460514,50.915214010032024,0.9886367504697415,138.74582545978922,277502.9293973637,526.7854680962296,250.09523072883397,0.9915103067842321,6212.256985198912
dirty-knn-70.csv,73696.5853797509,271.4711501794452,169.53801349790152,0.9923901397722426,1229.271850666666,8169.363852328148,90.38453325834098,76.07773051488286,0.9688381064379508,188.47546164738148,660472.9148159958,812.6948472926329,376.66505847747686,0.9791360855196753,9057.4842194845
