Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,1.2160458739256523,0.7000087503979161,0.9729782044507721
0.72,1.1486055189764157,0.7200070266170301,0.9757774429094075
0.74,1.08289517313249,0.7400078451003431,0.9783743693370478
0.76,1.0186048347622882,0.7600073075059631,0.9807870870117454
0.78,0.9553945020763266,0.7800092494119913,0.9830326346065291
0.8,0.8929341733377544,0.8000092872786476,0.9851253179654277
0.82,0.8308438465465607,0.8200089446129688,0.9870785619264002
0.84,0.768693519439576,0.8400089087079198,0.9889042981809528
0.86,0.7059731893325754,0.8600080676762479,0.9906130818658044
0.88,0.6420228527518566,0.8800086109899293,0.9922146787164945
0.9,0.5759625050658161,0.9000078193173165,0.9937175077822357
0.92,0.506472139327049,0.9200078007947379,0.9951295305041733
0.94,0.4313917441670746,0.9400080152498309,0.9964577553812802
0.96,0.3465412975857768,0.96000950186538,0.9977086310931609
0.98,0.24114074284601497,0.9800098236781676,0.9988877952085325
