Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,1000.0,0.7555374662056462,0.5491084358016399
0.72,1000.0,0.7555374662056462,0.5491084358016399
0.74,1000.0,0.7555374662056462,0.5491084358016399
0.76,986.8329166583331,0.7600052263521421,0.5491410129250284
0.78,928.2503850077002,0.7800055611049522,0.5492808578308529
0.8,870.0275005500109,0.8000056759147611,0.5494115999347541
0.82,811.8245964919298,0.820004202499747,0.5495340848033474
0.84,753.2220844416888,0.8400073470534081,0.5496491183372303
0.86,693.7604152083042,0.8600040734213125,0.5497573385078769
0.88,632.760255205104,0.8800085413327496,0.5498594681074599
0.9,569.382427648553,0.9000076072284569,0.549956049301052
0.92,502.2882457649153,0.9200096492553421,0.5500477227460268
0.94,429.3198263965279,0.940009233256204,0.5501350967289369
0.96,346.2613052261045,0.9600057549969649,0.5502189491091892
0.98,242.12346246924938,0.9800097978648806,0.5503006614211082
