Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,5132.759039414849,0.7000058618088572,0.7628983321681898
0.72,4848.754982214032,0.7200094962123362,0.7806512065789017
0.74,4572.051029300419,0.7400087440186859,0.7981204810486008
0.76,4301.247160673724,0.7600066972981924,0.8153086375337517
0.78,4034.943356333662,0.7800051202936735,0.8322171960729725
0.8,3771.639594851355,0.8000081980406377,0.8488498812492473
0.82,3509.8358547979255,0.8200099468075959,0.8652022312339763
0.84,3247.8321118873127,0.8400024572555244,0.8812688547757792
0.86,2983.228331833312,0.8600035709125187,0.897065208297779
0.88,2713.3244760639436,0.8800086364829236,0.9125886925965428
0.9,2434.520493149902,0.9000061940498246,0.927832027900997
0.92,2141.1163016614523,0.9200069899418059,0.9428052062865219
0.94,1824.0117715967372,0.9400077432396956,0.9575075477539918
0.96,1465.6066515235932,0.9600050459372854,0.9719385094381151
0.98,1020.1002871469592,0.9800068123641392,0.9861055323566432
