file,avg_distance,avg_imputed_distance,avg_ratio,std_distance,std_imputed_distance,std_ratio
dirty-mean-5.csv,0.06787115955693714,0.06913601506074561,1.0252133133587695,0.027291361496038426,0.027266221218635964,0.12045792159188645
dirty-median-5.csv,0.06488000108214959,0.06678494911937745,1.0397331541859334,0.025237473968119407,0.025050688011141194,0.13907947582978977
dirty-mode-5.csv,0.0666736099075827,0.06975743207378148,1.0711814695789792,0.02704206080738494,0.02896766890329236,0.26548711429392485
dirty-knn-5.csv,0.06585926735819925,0.06585744449690402,0.9998049486364881,0.026028984700513506,0.02605552464817284,0.0035963988157606433
dirty-hdi-5.csv,0.06024733542841903,0.0602474908711949,1.00000155662168,0.023615242343818642,0.023616479812323274,0.003010307254361297
dirty-mice-5.csv,0.06816237621656192,0.0680592484802009,0.9988791038158255,0.027657672185816492,0.027567530520144143,0.021721403647555267
dirty-iim-5.csv,0.06684792752844208,0.06688074797224934,1.0005191305594416,0.02545640100445486,0.025464068697447956,0.003152889212249647
dirty-si-5.csv,0.06715538501917004,0.06727396380761606,1.0057234820554317,0.024693502042138295,0.02427983549082401,0.0678367501327003
dirty-mfi-5.csv,0.07020360966553538,0.11888459669124296,1.8204868561022438,0.02748469489967284,0.09483688970890843,1.5612061024639459
dirty-missfi-5.csv,0.06991855338921897,0.06993912354453916,1.0004026999920081,0.025434518762103238,0.025424171044262766,0.002993915752616887
dirty-xgbi-5.csv,0.06305582716808042,0.06306793951371895,1.0001569421406908,0.023253177833726157,0.023262119706755794,0.0033410252914781217
dirty-gain-5.csv,0.058529662253853046,0.28326692004968224,5.642901162120279,0.022800114486579766,0.31682014416719695,7.379453957061191
dirty-midae-5.csv,0.06754447901612724,0.06830341352408235,1.0186379051570615,0.02514923550637667,0.02523060260003316,0.14889411123061394
dirty-mean-10.csv,0.06039137043312562,0.06469467160185535,1.0871504192237194,0.02251012579548406,0.023946295228800527,0.20963477939742206
dirty-median-10.csv,0.07657078253206166,0.07954126561192236,1.0593544511070072,0.03576449361207276,0.03588592172586881,0.2124108467634173
dirty-mode-10.csv,0.06588101088653031,0.07264740758594752,1.132193372635756,0.02391172162492333,0.028586213540288882,0.38047665157821153
dirty-knn-10.csv,0.06786629231013173,0.06788050277832272,1.0002266234633914,0.02284798606545484,0.02285606922929453,0.00599970278867934
dirty-hdi-10.csv,0.05727361457592553,0.057279499445762945,1.000130626562919,0.019983095695423305,0.01998255845406217,0.004723474670726787
dirty-mice-10.csv,0.0668904323687855,0.06686965153337902,1.0011513558266063,0.0279887300879811,0.027759956802179638,0.03172341324334075
dirty-iim-10.csv,0.0716223936232823,0.07162624683240537,1.0000056251432077,0.026072894244355913,0.0260800477697798,0.0042202582613106105
dirty-si-10.csv,0.05933765634638732,0.06115732626384297,1.0394137450547907,0.018466521957753772,0.01889866510334794,0.13448583729828167
dirty-mfi-10.csv,0.06968878835688432,0.15619513981097127,2.557189483486118,0.027398460611481167,0.13833703464960415,2.57554923313095
dirty-missfi-10.csv,0.0698395214510626,0.06985840397415295,1.0002836487308342,0.027193980670140568,0.027203616027178426,0.0034597884581539042
dirty-xgbi-10.csv,0.07076407212475055,0.07077268851780676,1.0000445806308247,0.03009051852195953,0.030103202092489165,0.005590078489442311
dirty-gain-10.csv,0.06851572372797424,0.39564638017330195,6.772968414933339,0.029364065511662804,0.4001068215222156,7.746537090220737
dirty-midae-10.csv,0.06758710020412122,0.06926468874981255,1.0359468399784273,0.02693762407749367,0.026810640891903107,0.13818789372671178
dirty-mean-15.csv,0.07278889769803348,0.08022421977999937,1.1275080638786712,0.030637218748444623,0.03297424278399077,0.2661730393383838
dirty-median-15.csv,0.06885997878514519,0.0809053071858188,1.228129788511013,0.02695593909473375,0.03115482805306512,0.4437552773811546
dirty-mode-15.csv,0.06109375082192534,0.0855687063329832,1.499587080181998,0.023054094968081612,0.03890555847268817,0.8056412109994953
dirty-knn-15.csv,0.06795864537754542,0.06793611618947588,0.9996517100031579,0.024920812774375984,0.024915969065048157,0.006019496264982122
dirty-hdi-15.csv,0.06778185808552911,0.06779067907404951,1.0003203385817723,0.030169123404579657,0.03014197920666645,0.005648240566525098
dirty-mice-15.csv,0.07267593483483284,0.07296608389728143,1.0075734946889083,0.0288301822238371,0.028349014598283404,0.04786231779078439
dirty-iim-15.csv,0.06880701868292571,0.06882003418876015,1.0001451626198126,0.02448484486101124,0.024486561306477965,0.00545334550053032
dirty-si-15.csv,0.07357436620427449,0.07781497497690038,1.0877949505038154,0.02919908894688865,0.02845122370726005,0.22132953661158086
dirty-mfi-15.csv,0.062358584466359286,0.19248380575278992,3.449776293387008,0.02130905564466128,0.1745808158624664,3.761300459826982
dirty-missfi-15.csv,0.06383923606868433,0.06382150344405968,0.9997010076935525,0.021258258169872778,0.021276824696176956,0.010267895969995755
dirty-xgbi-15.csv,0.06517490614822995,0.06517597071818859,0.9999308598823747,0.0266463804050856,0.02667070150561499,0.006964949728307424
dirty-gain-15.csv,0.06402762585158257,0.5533612715029144,9.72623969712381,0.026048375302008518,0.5810845490361155,11.33159169595389
dirty-midae-15.csv,0.06715826686356573,0.06877354209498447,1.042771050201297,0.02856550698708682,0.027674370014166103,0.17018552902148684
dirty-mean-20.csv,0.05933026572891062,0.07246056095414763,1.265758366790016,0.019421626719810667,0.027299093857372322,0.46639877965387
dirty-median-20.csv,0.06934889984954945,0.08324092182562873,1.255574194759562,0.026138140426350483,0.0317116511810019,0.4874625935686129
dirty-mode-20.csv,0.0687979697749285,0.1042020636629359,1.6405443134645779,0.03432038394989642,0.06658652357902808,1.1063618391096792
dirty-knn-20.csv,0.07479640936045445,0.07479025548863448,1.000099509295224,0.031952666823996445,0.03192846941710255,0.006681889749708159
dirty-hdi-20.csv,0.07226284469847846,0.07226430745448813,1.0000462038364584,0.02927426691368092,0.029257898291009377,0.004727894160947757
dirty-mice-20.csv,0.07057003368715381,0.07126007310695413,1.0151827807852676,0.031103673159719528,0.03083259089926715,0.07651771289310286
dirty-iim-20.csv,0.06923399704702236,0.06925906249931581,1.0003194074058672,0.03117254359210452,0.0311867534955157,0.006289514339051996
