file,model,percentage,2-Wasserstein Distance,Distance_Less_Than_0_05
dirty-mean-5.csv,mean,5,0.03419175486012531,True
dirty-median-5.csv,median,5,0.02822004673172312,True
dirty-mode-5.csv,mode,5,0.026752369878828404,True
dirty-knn-5.csv,knn,5,0.013226128174061026,True
dirty-hdi-5.csv,hdi,5,0.0169196843248761,True
dirty-mice-5.csv,mice,5,0.021053658086476856,True
dirty-iim-5.csv,iim,5,0.01559629265439705,True
dirty-si-5.csv,si,5,0.028219907258046767,True
dirty-mfi-5.csv,mfi,5,0.8145808120474485,False
dirty-missfi-5.csv,missfi,5,0.01764602536129238,True
dirty-xgbi-5.csv,xgbi,5,0.03834055016590494,True
dirty-gain-5.csv,gain,5,0.023685305993335314,True
dirty-midae-5.csv,midae,5,0.03419175486012531,True
dirty-mean-10.csv,mean,10,0.10733394646622957,False
dirty-median-10.csv,median,10,0.11008803668090505,False
dirty-mode-10.csv,mode,10,0.11152922862436167,False
dirty-knn-10.csv,knn,10,0.06860197190619999,False
dirty-hdi-10.csv,hdi,10,0.11324190771457751,False
dirty-mice-10.csv,mice,10,0.06066552154841647,False
dirty-iim-10.csv,iim,10,0.043957469359744344,True
dirty-si-10.csv,si,10,0.0863877158747806,False
dirty-mfi-10.csv,mfi,10,1.1755073431831842,False
dirty-missfi-10.csv,missfi,10,0.03438629116858168,True
dirty-xgbi-10.csv,xgbi,10,0.0336809511228704,True
dirty-gain-10.csv,gain,10,0.09985365337113994,False
dirty-midae-10.csv,midae,10,0.10733394646622957,False
dirty-mean-15.csv,mean,15,0.13943224146754624,False
dirty-median-15.csv,median,15,0.13684683051009897,False
dirty-mode-15.csv,mode,15,0.8649384169873744,False
dirty-knn-15.csv,knn,15,0.10411565729420627,False
dirty-hdi-15.csv,hdi,15,0.06830637426139019,False
dirty-mice-15.csv,mice,15,0.08692236308927048,False
dirty-iim-15.csv,iim,15,0.07502029724046927,False
dirty-si-15.csv,si,15,0.11866842481278245,False
dirty-mfi-15.csv,mfi,15,3.6475876900680513,False
dirty-missfi-15.csv,missfi,15,0.057432412206923876,False
dirty-xgbi-15.csv,xgbi,15,0.056770557167349696,False
dirty-gain-15.csv,gain,15,0.2725543644229552,False
dirty-midae-15.csv,midae,15,0.13943224146754624,False
dirty-mean-20.csv,mean,20,0.1714164467146273,False
dirty-median-20.csv,median,20,0.1695616419289741,False
dirty-mode-20.csv,mode,20,0.16976076871720402,False
dirty-knn-20.csv,knn,20,0.09443386744919613,False
dirty-hdi-20.csv,hdi,20,0.10242918693171447,False
dirty-mice-20.csv,mice,20,0.0998134082006868,False
dirty-iim-20.csv,iim,20,0.06409954815942706,False
dirty-si-20.csv,si,20,0.1461396798383513,False
dirty-mfi-20.csv,mfi,20,0.23076437209120704,False
dirty-missfi-20.csv,missfi,20,0.04587863453504264,True
dirty-xgbi-20.csv,xgbi,20,0.044910877087025985,True
dirty-gain-20.csv,gain,20,0.1655717719235432,False
dirty-midae-20.csv,midae,20,0.1714164467146273,False
dirty-mean-25.csv,mean,25,0.29302417727502605,False
dirty-median-25.csv,median,25,0.29823025809189285,False
dirty-mode-25.csv,mode,25,0.29964108162159175,False
dirty-knn-25.csv,knn,25,0.17176294302129566,False
dirty-hdi-25.csv,hdi,25,0.1004572723838164,False
dirty-mice-25.csv,mice,25,0.20710840655841503,False
dirty-iim-25.csv,iim,25,0.18493573628281781,False
dirty-si-25.csv,si,25,0.27839372228744536,False
dirty-mfi-25.csv,mfi,25,0.6055727652981114,False
dirty-missfi-25.csv,missfi,25,0.1127064256204214,False
dirty-xgbi-25.csv,xgbi,25,0.08549219172549283,False
dirty-gain-25.csv,gain,25,0.28786172633808643,False
dirty-midae-25.csv,midae,25,0.29302417727502605,False
dirty-mean-30.csv,mean,30,0.2478529466534761,False
dirty-median-30.csv,median,30,0.26295717662264195,False
dirty-mode-30.csv,mode,30,1.4601951881059074,False
