Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,3154.452566303822,0.7000036122943938,0.546138456326092
0.72,2982.2496957775593,0.720000171899294,0.5491418578534911
0.74,2814.1468935971593,0.7400009819928101,0.5519685726585315
0.76,2649.344146426845,0.7600056561670528,0.5546332479905814
0.78,2487.1414425978096,0.7799989784024792,0.5571475557591005
0.8,2326.4387637733585,0.8000091821739772,0.5595275870857589
0.82,2166.5360982846855,0.8200041856822317,0.5617812556427882
0.84,2006.1334244611512,0.8400088118175518,0.5639225115063689
0.86,1844.030722299088,0.8600068735079704,0.5659602702786053
0.88,1678.5279634599676,0.8799986623945577,0.5679052214737852
0.9,1507.1251062694828,0.9000050674062207,0.5697702940851055
0.92,1326.5220957175482,0.9200083261757813,0.5715659871511296
0.94,1131.1188384537165,0.9400004584030881,0.5733070312572357
0.96,909.7151477770924,0.9600026692471004,0.5750188925162126
0.98,633.9105502675491,0.9800081557655389,0.5767526310008444
