file,MSE_Trend,RMSE_Trend,MAE_Trend,Corr_Trend,Max_Abs_Error_Trend,MSE_Seasonal,RMSE_Seasonal,MAE_Seasonal,Corr_Seasonal,Max_Abs_Error_Seasonal,MSE_Residuals,RMSE_Residuals,MAE_Residuals,Corr_Residuals,Max_Abs_Error_Residuals
clean,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
dirty-resid_mean-50.csv,435234.7926292,659.7232697345153,476.9036367663118,0.9681971373991936,2549.927485086715,29769.56149173855,172.538579719837,159.1230752179799,0.8882513749440965,282.6751744597884,515626.25702450884,718.0712060962401,519.3474771475633,0.9802197846492298,3691.3222119086777
dirty-resid_mean-70.csv,1475533.7804675952,1214.7155142121119,883.2090331628682,0.9016455843188392,5453.926531026673,100518.78527995515,317.0469764561005,234.71176382238272,0.530792447386139,748.0061584555502,781915.3130091416,884.2597542629323,635.8619945356578,0.9702836209569122,4645.2270337679565
dirty-resid_mean-90.csv,3164535.469409688,1778.9141264855052,1316.8318937633235,0.7050433931031745,7720.625980336773,111896.14282436632,334.50880829115147,267.49174261373304,0.442670546072996,591.6739461657365,681752.7734986695,825.6832161904888,587.0477634357467,0.9750371798668753,5420.8867809014555
dirty-resid_median-50.csv,426685.0237072312,653.2113162730965,456.56358490440203,0.9685280058181528,2704.2955407980544,30074.050839885447,173.41871536799437,158.8064141070205,0.8876216208046487,299.6280076181413,525550.3016727254,724.9484820818134,511.0153887114897,0.979829443870484,3771.1437683016884
dirty-resid_median-70.csv,2107069.550401329,1451.5748518079697,1027.2904198432475,0.882807727159294,6164.254764696799,116870.15980438021,341.8627792029723,256.4405289558114,0.4000294527264413,815.1766141998459,942771.1714949952,970.9640423285484,677.7875669922807,0.9642908638236569,5250.7070135554295
dirty-resid_median-90.csv,3578072.935797298,1891.579481755207,1389.7856575350834,0.6930887756108022,8151.758938416773,112617.6570438051,335.5855435560434,269.138165405903,0.43704435840154504,599.3384450498515,702347.025770308,838.0614689688985,587.1410049044097,0.9742772291802245,5484.08960449054
dirty-resid_mode-50.csv,622571.3536957722,789.0319091746368,583.8020418681128,0.9617985071361121,3171.446228515534,31574.77718081324,177.69292946207295,159.7627069381337,0.8809667579063541,278.8570448262693,602588.5529545303,776.2657746896551,594.6088644373966,0.9769539773372229,3940.5652467914215
dirty-resid_mode-70.csv,7751775.976170171,2784.20113787962,2376.726796177311,0.7572228823429122,8335.837617151341,205675.65874593635,453.51478338190515,364.9547803387977,0.025794790206486153,1020.5270465375938,2628481.9481123285,1621.259371017583,1250.5083955098983,0.9070142156228432,7101.752599646565
dirty-resid_mode-90.csv,4566275.835308403,2136.8846097317473,1745.1232140035324,0.7019046030222721,5864.604481147566,113235.9323788052,336.5054715436366,264.0326171364654,0.4285743251372381,582.4986277201089,842416.830835633,917.832681285447,662.959873925075,0.9696154147975015,5131.070736726864
dirty-resid_mfi-50.csv,2494536.9729433437,1579.4103244386317,1324.9164819846098,0.9182058519343439,5132.213921077739,64081.547129875304,253.14333317287915,204.3389209143535,0.8007464549691081,483.91063773280734,1955182.1005357988,1398.2782629132869,1160.5057023137683,0.9276678774258487,4887.210103496776
dirty-resid_mfi-70.csv,9679431.376717953,3111.1784546563626,2721.288972760496,0.7244046983459588,8761.577850484706,236659.64652152432,486.4767687377521,390.351797631806,-0.030342528908375414,1083.7390512329914,3218490.3853388955,1794.015157499762,1412.7879388932254,0.8890771531206573,7458.325830003846
dirty-resid_mfi-90.csv,24245081.73011674,4923.92950092878,4521.390324294924,0.44002029509285157,12787.015928645484,145214.26757557128,381.06989854299866,290.1336663436217,0.19763002661367182,769.6647285548661,2176465.2843230125,1475.2848146452984,911.7666168736432,0.9251978841718176,7953.4624475517285
dirty-resid_gain-50.csv,561140.1455177296,749.092881769497,536.2102200772024,0.9509165735102723,2765.4976937509136,40481.193420075324,201.1993872258942,176.03758598579293,0.849067445850989,397.36549572735237,710264.8055277563,842.772095840718,614.820543096168,0.9728235906691994,4079.936709139861
dirty-resid_gain-70.csv,1869069.862026426,1367.1392986914047,1009.1317566054701,0.8104324348853297,6224.825993867047,225081.79347624097,474.4278590852786,320.2898654144777,-0.1025976146941086,1109.329532603744,1103293.394583932,1050.3777389986576,785.507132194008,0.95840976841536,4990.867184184475
dirty-resid_gain-90.csv,3501671.307405661,1871.2753157688103,1482.3963858203128,0.5066115441577979,7307.797034992877,223435.9023300689,472.69007005655294,424.7305563414402,-0.05213062403012228,835.7770043093803,898592.3011599309,947.9410852790013,690.7577996327105,0.9675712659489875,5339.212561585835
dirty-resid_midae-50.csv,312367.05982711684,558.8980764210205,390.39086213089,0.9814100379431845,2293.927737972672,18070.46422051504,134.42642679367418,114.20129007577017,0.9331363702454282,257.4952371296031,407559.22173353477,638.4036510966512,436.59138130332207,0.9843870484609482,3563.064864042324
dirty-resid_midae-70.csv,1493535.7032181178,1222.102983883976,872.1185476081664,0.9325178882971287,4896.280436392512,83212.50483986107,288.4657775887134,214.50399839923685,0.6562915069527324,702.9016201672698,723012.686533561,850.3015268324295,593.7195370055779,0.9725239029358201,4197.759836094252
dirty-resid_midae-90.csv,3057644.7596046547,1748.6122382062454,1296.4052154577796,0.8298598800045748,7205.848767285752,89665.0802958333,299.4412802133889,239.93830295577365,0.6434584908508457,531.5361679477835,625408.7287246629,790.827875535924,544.753073414469,0.976952053006616,5339.132509950972
