file,Within-Class Distance,Between-Class Distance,J Value
clean.csv,399.88211267357224,1535.117887326428,3.838926120157718
dirty-mode-5.csv,532.2891660447034,1402.7108339552967,2.6352421267155615
dirty-mode-10.csv,618.9112497317789,1316.0887502682212,2.126457954736777
dirty-mode-15.csv,842.1121270739181,1092.887872926082,1.2977937709121146
dirty-mode-20.csv,934.4672686397911,1000.5327313602088,1.0706985305291457
dirty-mode-25.csv,854.8400091128202,1080.1599908871797,1.263581464803225
dirty-mode-30.csv,1186.1857075750424,748.8142924249574,0.6312791392131866
dirty-mode-35.csv,1074.3953712886396,860.6046287113609,0.8010129713041707
dirty-mode-40.csv,1102.5782479478478,832.4217520521522,0.7549774844565281
dirty-mode-45.csv,1206.625083570353,728.3749164296473,0.6036464236881406
dirty-mode-50.csv,1261.4714059935047,673.528594006495,0.5339229972288115
dirty-mode-55.csv,1448.7023831875997,486.2976168124005,0.3356780678046468
dirty-mode-60.csv,1485.8832102619924,449.11678973800747,0.302255780694109
dirty-mode-65.csv,1546.106060691349,388.89393930865083,0.25153121716291243
dirty-mode-70.csv,1625.5983929469946,309.4016070530052,0.19033090115948076
dirty-mode-75.csv,1574.316326570385,360.68367342961517,0.22910495644503476
dirty-mode-80.csv,1708.485554729485,226.5144452705148,0.13258200787444188
dirty-mode-85.csv,1708.401857143893,226.5981428561073,0.13263749504167255
dirty-mode-90.csv,1830.4236593695948,104.57634063040535,0.057132314748609546
dirty-mode-95.csv,1886.2186481745753,48.78135182542498,0.025861981521937596
dirty-knn-5.csv,398.11293025232965,1536.8870697476707,3.8604299256835737
dirty-knn-10.csv,398.19455498306337,1536.805445016937,3.8594336004476575
dirty-knn-15.csv,396.9091492171558,1538.0908507828444,3.8751710657627814
dirty-knn-20.csv,395.1330505330541,1539.8669494669462,3.8970846589258716
dirty-knn-25.csv,400.6645195488703,1534.33548045113,3.829476795646195
dirty-knn-30.csv,403.22590733680914,1531.774092663191,3.798798799363159
dirty-knn-35.csv,396.7128216482128,1538.2871783517874,3.8775837190255262
dirty-knn-40.csv,395.61025032739013,1539.3897496726102,3.8911776133168363
dirty-knn-45.csv,395.8538517907277,1539.1461482092725,3.8881676690693374
dirty-knn-50.csv,393.340825930636,1541.659174069364,3.9193978159318483
dirty-knn-55.csv,383.6119988577808,1551.3880011422198,4.04415921754673
dirty-knn-60.csv,389.1605357245059,1545.8394642754943,3.972241073719313
dirty-knn-65.csv,382.77721571094906,1552.222784289051,4.055159817718092
dirty-knn-70.csv,367.51953269216006,1567.4804673078402,4.265026285339739
dirty-knn-75.csv,343.6584733210986,1591.3415266789016,4.630590106800671
dirty-knn-80.csv,417.8442077398891,1517.1557922601112,3.630912584540483
dirty-knn-85.csv,318.7253134396097,1616.2746865603906,5.071058426825058
dirty-knn-90.csv,1089.7759419844404,845.2240580155599,0.7755943450875225
dirty-knn-95.csv,439.38415996380184,1495.6158400361987,3.4038911192415617
dirty-hdi-5.csv,398.11293025232965,1536.8870697476707,3.8604299256835737
dirty-hdi-10.csv,399.88211267357224,1535.117887326428,3.838926120157718
dirty-hdi-15.csv,401.4577234182642,1533.542276581736,3.819934670889353
dirty-hdi-20.csv,404.06468141982185,1530.935318580178,3.788837255462923
dirty-hdi-25.csv,400.6645195488703,1534.33548045113,3.829476795646195
dirty-hdi-30.csv,398.779965902564,1536.2200340974362,3.8522999284091135
dirty-hdi-35.csv,399.0382837323471,1535.961716267653,3.8491587872252664
dirty-hdi-40.csv,404.00336675521464,1530.9966332447855,3.789564046312553
dirty-hdi-45.csv,403.62173101864596,1531.3782689813543,3.7940927142761045
dirty-hdi-50.csv,397.3093373133036,1537.6906626866967,3.870260570982076
dirty-hdi-55.csv,389.62189397991335,1545.3781060200868,3.9663533541052947
dirty-hdi-60.csv,406.87653407790344,1528.1234659220963,3.7557424376543453
dirty-hdi-65.csv,395.1025512642082,1539.897448735792,3.897462681039613
dirty-hdi-70.csv,398.3698421911527,1536.6301578088476,3.8572953950452784
dirty-hdi-75.csv,384.54994748154917,1550.450052518451,4.031856102627194
dirty-hdi-80.csv,409.5778348782667,1525.4221651217333,3.724376748988661
dirty-hdi-85.csv,392.5406661217537,1542.4593338782465,3.9294255780363514
dirty-hdi-90.csv,433.0398396238266,1501.9601603761737,3.4684110396883985
dirty-hdi-95.csv,401.1552406777446,1533.8447593222559,3.8235690420767097
dirty-mice-5.csv,485.5599133414445,1449.4400866585559,2.985090092557359
dirty-mice-10.csv,542.4512662235429,1392.5487337764573,2.5671407193334694
dirty-mice-15.csv,575.7562102571575,1359.2437897428426,2.3607974443484436
dirty-mice-20.csv,710.0474895348556,1224.9525104651448,1.7251698351438407
dirty-mice-25.csv,691.5848659143508,1243.415134085649,1.7979212608155015
dirty-mice-30.csv,750.1297988073956,1184.8702011926043,1.5795535693641114
dirty-mice-35.csv,823.612089210425,1111.3879107895752,1.3494069906805681
dirty-mice-40.csv,921.7293809140975,1013.2706190859024,1.099314657932485
dirty-mice-45.csv,846.3479412637656,1088.6520587362347,1.2862937400316246
dirty-mice-50.csv,1028.1995556344248,906.8004443655756,0.8819303990129203
dirty-mice-55.csv,1033.8453728526747,901.1546271473253,0.8716531996083536
dirty-mice-60.csv,1095.930392553969,839.0696074460312,0.7656230844101819
dirty-mice-65.csv,885.199344403029,1049.800655596971,1.1859482976740654
dirty-mice-70.csv,1060.0905316947242,874.9094683052762,0.8253158028933563
dirty-mice-75.csv,847.9950608337145,1087.0049391662856,1.2818529132676624
dirty-mice-80.csv,1297.453200932264,637.5467990677361,0.49138327194355613
dirty-mice-85.csv,1489.7243038472884,445.27569615271165,0.2988980544942206
dirty-mice-90.csv,1607.124296386429,327.875703613571,0.20401390505438174
dirty-mice-95.csv,1816.336772854932,118.66322714506853,0.06533107126304158
dirty-iim-5.csv,415.4909050056301,1519.5090949943701,3.657141652652493
dirty-iim-10.csv,426.3223207902547,1508.6776792097455,3.53881935248705
dirty-iim-15.csv,425.6352933885244,1509.3647066114754,3.5461455618383395
dirty-iim-20.csv,565.4710293261744,1369.5289706738256,2.4219259690558883
dirty-iim-25.csv,482.3500054185623,1452.649994581438,3.0116097818240752
dirty-iim-30.csv,472.61886096262936,1462.3811390373705,3.09420816608714
dirty-iim-35.csv,579.4883147336524,1355.5116852663477,2.3391527504560217
dirty-iim-40.csv,516.8311327231673,1418.168867276833,2.743969504709488
dirty-iim-45.csv,617.9216313529674,1317.078368647033,2.1314650625892964
dirty-iim-50.csv,552.3794823953268,1382.6205176046735,2.5030265635666025
dirty-iim-55.csv,635.946877323081,1299.0531226769194,2.0427069760057326
dirty-iim-60.csv,666.9186313078643,1268.0813686921358,1.9014034233911836
dirty-iim-65.csv,860.3779457466943,1074.622054253306,1.2490116228173145
dirty-iim-70.csv,644.7942332436696,1290.2057667563308,2.0009573600959274
dirty-iim-75.csv,957.4372525317526,977.5627474682476,1.0210201711739095
dirty-iim-80.csv,847.7885786467045,1087.211421353296,1.2824086673693738
dirty-iim-85.csv,953.1993631220852,981.8006368779149,1.0300055527336378
dirty-iim-90.csv,663.0369279593797,1271.9630720406203,1.918389486925449
dirty-iim-95.csv,1186.9268339882274,748.0731660117729,0.6302605557396916
dirty-si-5.csv,614.6339584590835,1320.3660415409165,2.148215248065917
dirty-si-10.csv,763.6360852579536,1171.3639147420465,1.533929495155227
dirty-si-15.csv,784.9798958161922,1150.020104183808,1.4650312833656216
dirty-si-20.csv,885.5792404717939,1049.4207595282062,1.1850105688669095
dirty-si-25.csv,1071.1502922816774,863.8497077183226,0.8064691891912013
dirty-si-30.csv,1012.879045362335,922.120954637665,0.9103959242317988
dirty-si-35.csv,1158.7311832232438,776.268816776756,0.6699300303780625
dirty-si-40.csv,1287.0991239173961,647.900876082604,0.5033807140748121
dirty-si-45.csv,1305.2040690539081,629.7959309460922,0.482526790927496
dirty-si-50.csv,1409.9914127822435,525.0085872177566,0.3723487834452776
dirty-si-55.csv,1394.367096252413,540.6329037475872,0.38772637793922815
dirty-si-60.csv,1502.3631842037603,432.63681579623966,0.2879708584083372
dirty-si-65.csv,1569.6285379958808,365.3714620041193,0.23277575117908447
dirty-si-70.csv,1545.7620716487747,389.2379283512251,0.2518097289940926
dirty-si-75.csv,1651.5892241334998,283.41077586650056,0.17159882840431523
dirty-si-80.csv,1715.829928221431,219.17007177856905,0.12773414670867356
dirty-si-85.csv,1745.1829883193627,189.81701168063753,0.10876625141953404
dirty-si-90.csv,1818.7779087537458,116.22209124625444,0.06390120018880786
dirty-si-95.csv,1886.2186481745753,48.78135182542498,0.025861981521937596
dirty-missfi-5.csv,399.88211267357224,1535.117887326428,3.838926120157718
dirty-missfi-10.csv,399.88211267357224,1535.117887326428,3.838926120157718
dirty-missfi-15.csv,399.88211267357224,1535.117887326428,3.838926120157718
dirty-missfi-20.csv,440.67249652913864,1494.3275034708615,3.391016038533396
dirty-missfi-25.csv,404.8776883561995,1530.1223116438007,3.779221121954352
dirty-missfi-30.csv,421.513825179362,1513.486174820638,3.5905967596119095
dirty-missfi-35.csv,404.8776883561995,1530.1223116438007,3.779221121954352
dirty-missfi-40.csv,399.88211267357224,1535.117887326428,3.838926120157718
dirty-missfi-45.csv,511.25630834615174,1423.7436916538481,2.7847943749769573
dirty-missfi-50.csv,399.88211267357224,1535.117887326428,3.838926120157718
dirty-missfi-55.csv,490.70464056792133,1444.295359432079,2.943308948047671
dirty-missfi-60.csv,467.27550841181994,1467.7244915881802,3.1410259368754314
dirty-missfi-65.csv,430.3482955959518,1504.6517044040481,3.4963579960747544
dirty-missfi-70.csv,619.6752468920889,1315.3247531079114,2.1226033470027628
dirty-missfi-75.csv,404.8776883561995,1530.1223116438007,3.779221121954352
dirty-missfi-80.csv,469.7683199953358,1465.2316800046644,3.1190517062095893
dirty-missfi-85.csv,566.8483164834905,1368.1516835165098,2.413611620131463
dirty-missfi-90.csv,1427.39978887063,507.6002111293703,0.35561180202428616
dirty-missfi-95.csv,904.0795674824144,1030.9204325175858,1.1402983427535969
dirty-xgbi-5.csv,532.2891660447034,1402.7108339552967,2.6352421267155615
dirty-xgbi-10.csv,598.8167994884947,1336.1832005115052,2.231372268868983
dirty-xgbi-15.csv,669.8242279099677,1265.1757720900325,1.888817572391674
dirty-xgbi-20.csv,747.6648691745179,1187.3351308254819,1.588057938493747
dirty-xgbi-25.csv,795.234739095131,1139.765260904869,1.4332438019518197
dirty-xgbi-30.csv,913.3486467045075,1021.6513532954926,1.1185776176291022
dirty-xgbi-35.csv,1010.4145011771941,924.5854988228061,0.9150556506716877
dirty-xgbi-40.csv,1036.8100178112356,898.1899821887646,0.866301411790845
dirty-xgbi-45.csv,1140.4389883449041,794.5610116550957,0.6967150542689057
dirty-xgbi-50.csv,1217.1110837361878,717.8889162638123,0.5898302347720767
dirty-xgbi-55.csv,1263.5516367588295,671.4483632411706,0.5313976443127572
dirty-xgbi-60.csv,1360.5348818658194,574.4651181341807,0.4222347591311785
dirty-xgbi-65.csv,1445.5186973945865,489.4813026054133,0.338619834864577
dirty-xgbi-70.csv,1455.7277035563527,479.272296443647,0.32923210520262924
dirty-xgbi-75.csv,1538.7433586526768,396.2566413473231,0.25751964362288804
dirty-xgbi-80.csv,1611.6007189191532,323.39928108084683,0.20066960586722743
dirty-xgbi-85.csv,1679.7418332878951,255.25816671210524,0.15196273716209574
dirty-xgbi-90.csv,1830.4236593695948,104.57634063040535,0.057132314748609546
dirty-xgbi-95.csv,1845.0651302330716,89.93486976692789,0.04874346617540117
dirty-gain-5.csv,527.6450524230099,1407.3549475769905,2.667238025097073
dirty-gain-10.csv,701.7225797666576,1233.2774202333426,1.7574999804672693
dirty-gain-15.csv,833.529953283223,1101.470046716777,1.3214522674058138
