file,model,percentage,KL_Divergence,KL_Divergence_Less_Than_0_05
dirty-mean-5.csv,mean,5,0.009856671581459165,True
dirty-median-5.csv,median,5,0.009856671581459165,True
dirty-mode-5.csv,mode,5,0.009169142592935943,True
dirty-knn-5.csv,knn,5,0.002480098700544075,True
dirty-hdi-5.csv,hdi,5,0.0011089549353342895,True
dirty-mice-5.csv,mice,5,0.0029886144657215803,True
dirty-iim-5.csv,iim,5,0.00213465414245091,True
dirty-si-5.csv,si,5,0.0027929729780187345,True
dirty-mfi-5.csv,mfi,5,0.3890425390648238,False
dirty-missfi-5.csv,missfi,5,0.0016264788182986899,True
dirty-xgbi-5.csv,xgbi,5,0.0020471327344860984,True
dirty-gain-5.csv,gain,5,0.0032474068081582846,True
dirty-midae-5.csv,midae,5,0.003246784561487289,True
dirty-mean-10.csv,mean,10,0.03090831273804217,True
dirty-median-10.csv,median,10,0.03090831273804217,True
dirty-mode-10.csv,mode,10,0.032952833533949115,True
dirty-knn-10.csv,knn,10,0.005050375934715376,True
dirty-hdi-10.csv,hdi,10,0.004335436772038233,True
dirty-mice-10.csv,mice,10,0.00437978214381287,True
dirty-iim-10.csv,iim,10,0.003618547381725489,True
dirty-si-10.csv,si,10,0.007248514144454246,True
dirty-mfi-10.csv,mfi,10,0.5427669183602053,False
dirty-missfi-10.csv,missfi,10,0.004412911345495159,True
dirty-xgbi-10.csv,xgbi,10,0.003837533967348142,True
dirty-gain-10.csv,gain,10,0.010072997348161349,True
dirty-midae-10.csv,midae,10,0.007273819540824217,True
dirty-mean-15.csv,mean,15,0.07191381999562185,False
dirty-median-15.csv,median,15,0.07191381999562185,False
dirty-mode-15.csv,mode,15,0.06754260652462314,False
dirty-knn-15.csv,knn,15,0.0061582755149139825,True
dirty-hdi-15.csv,hdi,15,0.0031509243711046143,True
dirty-mice-15.csv,mice,15,0.009592754173905127,True
dirty-iim-15.csv,iim,15,0.004628645691939118,True
dirty-si-15.csv,si,15,0.01801490172155443,True
dirty-mfi-15.csv,mfi,15,1.2334114660819313,False
dirty-missfi-15.csv,missfi,15,0.004545535696008669,True
dirty-xgbi-15.csv,xgbi,15,0.005040699614417991,True
dirty-gain-15.csv,gain,15,0.061449581981217846,False
dirty-midae-15.csv,midae,15,0.017177020008389474,True
dirty-mean-20.csv,mean,20,0.13673329245131385,False
dirty-median-20.csv,median,20,0.13673329245131385,False
dirty-mode-20.csv,mode,20,0.12613522200243715,False
dirty-knn-20.csv,knn,20,0.009555109436097178,True
dirty-hdi-20.csv,hdi,20,0.002811269568745809,True
dirty-mice-20.csv,mice,20,0.010565581922436666,True
dirty-iim-20.csv,iim,20,0.005596256838698846,True
dirty-si-20.csv,si,20,0.05369439107642491,False
dirty-mfi-20.csv,mfi,20,1.4255197265672606,False
dirty-missfi-20.csv,missfi,20,0.008052871618988051,True
dirty-xgbi-20.csv,xgbi,20,0.008191398165150762,True
dirty-gain-20.csv,gain,20,0.027664988840482033,True
dirty-midae-20.csv,midae,20,0.039533487360604275,True
dirty-mean-25.csv,mean,25,0.18909390488111472,False
dirty-median-25.csv,median,25,0.18909390488111472,False
dirty-mode-25.csv,mode,25,0.177726481278211,False
dirty-knn-25.csv,knn,25,0.013607794484521993,True
dirty-hdi-25.csv,hdi,25,0.013001779756718653,True
dirty-mice-25.csv,mice,25,0.01917525139832487,True
dirty-iim-25.csv,iim,25,0.009989859357510346,True
dirty-si-25.csv,si,25,0.076800631497582,False
dirty-mfi-25.csv,mfi,25,1.9986795025799988,False
dirty-missfi-25.csv,missfi,25,0.01370258468343479,True
dirty-xgbi-25.csv,xgbi,25,0.00835254391153341,True
dirty-gain-25.csv,gain,25,0.08056644454866535,False
dirty-midae-25.csv,midae,25,0.06677666631129249,False
dirty-mean-30.csv,mean,30,0.250706050169663,False
dirty-median-30.csv,median,30,0.250706050169663,False
dirty-mode-30.csv,mode,30,0.22478931579726336,False
dirty-knn-30.csv,knn,30,0.0071583009339300264,True
dirty-hdi-30.csv,hdi,30,0.00896335306636994,True
dirty-mice-30.csv,mice,30,0.01604518467703675,True
dirty-iim-30.csv,iim,30,0.014425840056270503,True
dirty-si-30.csv,si,30,0.08074905073476497,False
dirty-mfi-30.csv,mfi,30,2.3500594590796857,False
dirty-missfi-30.csv,missfi,30,0.011975384137741098,True
dirty-xgbi-30.csv,xgbi,30,0.013210897317153027,True
dirty-gain-30.csv,gain,30,0.24257378540184807,False
dirty-midae-30.csv,midae,30,0.05954669756101579,False
dirty-mean-35.csv,mean,35,0.35542710565398344,False
dirty-median-35.csv,median,35,0.35542710565398344,False
dirty-mode-35.csv,mode,35,0.35542710565398344,False
dirty-knn-35.csv,knn,35,0.03542274291768839,True
dirty-hdi-35.csv,hdi,35,0.010447207636265277,True
dirty-mice-35.csv,mice,35,0.05775280741197035,False
dirty-iim-35.csv,iim,35,0.03835762172742335,True
dirty-si-35.csv,si,35,0.17057960451279117,False
dirty-mfi-35.csv,mfi,35,3.8646092351698353,False
dirty-missfi-35.csv,missfi,35,0.04460252183475552,True
dirty-xgbi-35.csv,xgbi,35,0.026100103640968694,True
dirty-gain-35.csv,gain,35,0.0761340283032716,False
dirty-midae-35.csv,midae,35,0.130789875764906,False
dirty-mean-40.csv,mean,40,0.4285587095541215,False
dirty-median-40.csv,median,40,0.4285587095541215,False
dirty-mode-40.csv,mode,40,0.38275306244559115,False
dirty-knn-40.csv,knn,40,0.02500913834046253,True
dirty-hdi-40.csv,hdi,40,0.01424071561248516,True
dirty-mice-40.csv,mice,40,0.028397137519606885,True
dirty-iim-40.csv,iim,40,0.017027932142483965,True
dirty-si-40.csv,si,40,0.2195724909212688,False
dirty-mfi-40.csv,mfi,40,3.1256936223278093,False
dirty-missfi-40.csv,missfi,40,0.026477436149711944,True
dirty-xgbi-40.csv,xgbi,40,0.022345064224498914,True
dirty-gain-40.csv,gain,40,0.14803070324571707,False
dirty-midae-40.csv,midae,40,0.1374882612727459,False
dirty-mean-45.csv,mean,45,0.5230687396171418,False
dirty-median-45.csv,median,45,0.5230687396171418,False
dirty-mode-45.csv,mode,45,0.4954967149611001,False
dirty-knn-45.csv,knn,45,0.035560869487485054,True
dirty-hdi-45.csv,hdi,45,0.016730172756312712,True
dirty-mice-45.csv,mice,45,0.040796506931307104,True
dirty-iim-45.csv,iim,45,0.034651442899242414,True
dirty-si-45.csv,si,45,0.3326305700407486,False
dirty-mfi-45.csv,mfi,45,3.0927506833153267,False
dirty-missfi-45.csv,missfi,45,0.027466901578694164,True
dirty-xgbi-45.csv,xgbi,45,0.022393357320561465,True
dirty-gain-45.csv,gain,45,0.16605389376859453,False
dirty-midae-45.csv,midae,45,0.2271455909247747,False
dirty-mean-50.csv,mean,50,0.6305028309185658,False
dirty-median-50.csv,median,50,0.6305028309185658,False
dirty-mode-50.csv,mode,50,0.5913511154494242,False
dirty-knn-50.csv,knn,50,0.06753393845895694,False
dirty-hdi-50.csv,hdi,50,0.023875664615328078,True
dirty-mice-50.csv,mice,50,0.08168841217438023,False
dirty-iim-50.csv,iim,50,0.034521179907333555,True
dirty-si-50.csv,si,50,0.41022122981667614,False
dirty-mfi-50.csv,mfi,50,3.430006170104838,False
dirty-missfi-50.csv,missfi,50,0.03821269543980904,True
dirty-xgbi-50.csv,xgbi,50,0.03328806686775587,True
dirty-gain-50.csv,gain,50,0.16329322914748637,False
dirty-midae-50.csv,midae,50,0.2721761412121801,False
dirty-mean-55.csv,mean,55,0.75127559784346,False
dirty-median-55.csv,median,55,0.75127559784346,False
dirty-mode-55.csv,mode,55,0.75127559784346,False
dirty-knn-55.csv,knn,55,0.043852880213542056,True
dirty-hdi-55.csv,hdi,55,0.015398598459949618,True
dirty-mice-55.csv,mice,55,0.0825065092104652,False
dirty-iim-55.csv,iim,55,0.03539893285896044,True
dirty-si-55.csv,si,55,0.4884239616996505,False
dirty-mfi-55.csv,mfi,55,3.5627875410528023,False
dirty-missfi-55.csv,missfi,55,0.031406464915875065,True
dirty-xgbi-55.csv,xgbi,55,0.034626938481601074,True
dirty-gain-55.csv,gain,55,0.7854337730455112,False
dirty-midae-55.csv,midae,55,0.3788584040477895,False
dirty-mean-60.csv,mean,60,0.7539532187439388,False
dirty-median-60.csv,median,60,0.7539532187439388,False
dirty-mode-60.csv,mode,60,0.8621609334890502,False
dirty-knn-60.csv,knn,60,0.06219130229926593,False
dirty-hdi-60.csv,hdi,60,0.03458671249660759,True
dirty-mice-60.csv,mice,60,0.0638015310015394,False
dirty-iim-60.csv,iim,60,0.06840937559138556,False
dirty-si-60.csv,si,60,0.4805839512178492,False
dirty-mfi-60.csv,mfi,60,4.344683483879478,False
dirty-missfi-60.csv,missfi,60,0.06852097063251626,False
dirty-xgbi-60.csv,xgbi,60,0.06824419932348622,False
dirty-gain-60.csv,gain,60,0.13612943440108505,False
dirty-midae-60.csv,midae,60,0.48292989183027973,False
dirty-mean-65.csv,mean,65,0.9641091374180005,False
dirty-median-65.csv,median,65,0.9641091374180005,False
dirty-mode-65.csv,mode,65,0.9018089840114829,False
dirty-knn-65.csv,knn,65,0.09196070772984383,False
dirty-hdi-65.csv,hdi,65,0.03422215330810598,True
dirty-mice-65.csv,mice,65,0.10457783423185775,False
dirty-iim-65.csv,iim,65,0.11458698043549681,False
dirty-si-65.csv,si,65,0.6404824460910028,False
dirty-mfi-65.csv,mfi,65,6.2170284305800285,False
dirty-missfi-65.csv,missfi,65,0.09207412298160605,False
dirty-xgbi-65.csv,xgbi,65,0.08407241599340297,False
dirty-gain-65.csv,gain,65,1.783155362624545,False
dirty-midae-65.csv,midae,65,0.5286276349431897,False
dirty-mean-70.csv,mean,70,1.0202377732901005,False
dirty-median-70.csv,median,70,1.0202377732901005,False
dirty-mode-70.csv,mode,70,1.0694210980436611,False
dirty-knn-70.csv,knn,70,0.08562642738494966,False
dirty-hdi-70.csv,hdi,70,0.04290006120200713,True
dirty-mice-70.csv,mice,70,0.18148305724223673,False
dirty-iim-70.csv,iim,70,0.09638599245730038,False
dirty-si-70.csv,si,70,0.8825496740698859,False
dirty-mfi-70.csv,mfi,70,8.310739763786671,False
dirty-missfi-70.csv,missfi,70,0.08070577769854483,False
dirty-xgbi-70.csv,xgbi,70,0.13457450926495176,False
dirty-gain-70.csv,gain,70,0.3602207484417765,False
dirty-midae-70.csv,midae,70,0.795946700629652,False
dirty-mean-75.csv,mean,75,1.281855250597449,False
dirty-median-75.csv,median,75,1.281855250597449,False
dirty-mode-75.csv,mode,75,1.2100611325062174,False
dirty-knn-75.csv,knn,75,0.09692284534793758,False
dirty-hdi-75.csv,hdi,75,0.053013944847183817,False
dirty-mice-75.csv,mice,75,0.15541857214635407,False
dirty-iim-75.csv,iim,75,0.07228895617539347,False
dirty-si-75.csv,si,75,1.281855250597449,False
dirty-mfi-75.csv,mfi,75,6.7483591070808195,False
dirty-missfi-75.csv,missfi,75,0.08158091535783527,False
dirty-xgbi-75.csv,xgbi,75,0.05469178541298794,False
dirty-gain-75.csv,gain,75,0.6977902436154716,False
dirty-midae-75.csv,midae,75,0.901947037700686,False
dirty-mean-80.csv,mean,80,1.4402966192846722,False
dirty-median-80.csv,median,80,1.4402966192846722,False
dirty-mode-80.csv,mode,80,1.3483135336050378,False
dirty-knn-80.csv,knn,80,0.16582411299922747,False
dirty-hdi-80.csv,hdi,80,0.14700039692474953,False
dirty-mice-80.csv,mice,80,0.14620587092294898,False
dirty-iim-80.csv,iim,80,0.13608240411917144,False
dirty-si-80.csv,si,80,1.0367504013834208,False
dirty-mfi-80.csv,mfi,80,6.894312937114602,False
dirty-missfi-80.csv,missfi,80,0.09194185970452644,False
dirty-xgbi-80.csv,xgbi,80,0.06787446716962467,False
dirty-gain-80.csv,gain,80,0.6180798706197986,False
dirty-midae-80.csv,midae,80,1.2053611849251713,False
dirty-mean-85.csv,mean,85,1.489878673392732,False
dirty-median-85.csv,median,85,1.489878673392732,False
dirty-mode-85.csv,mode,85,1.5254852595635813,False
dirty-knn-85.csv,knn,85,0.17669404039182698,False
dirty-hdi-85.csv,hdi,85,0.08324936877860603,False
dirty-mice-85.csv,mice,85,0.22832844443674885,False
dirty-iim-85.csv,iim,85,0.10900894946081258,False
dirty-si-85.csv,si,85,1.450472946127469,False
dirty-mfi-85.csv,mfi,85,12.36095292655887,False
dirty-missfi-85.csv,missfi,85,0.2576295165957319,False
dirty-xgbi-85.csv,xgbi,85,0.1370415522731536,False
dirty-gain-85.csv,gain,85,0.8182079079900327,False
dirty-midae-85.csv,midae,85,1.4369924785604697,False
dirty-mean-90.csv,mean,90,1.836202710695317,False
dirty-median-90.csv,median,90,1.836202710695317,False
dirty-mode-90.csv,mode,90,1.836202710695317,False
dirty-knn-90.csv,knn,90,0.3110599078836817,False
dirty-hdi-90.csv,hdi,90,0.19304952962220043,False
dirty-mice-90.csv,mice,90,0.2435490564046353,False
dirty-iim-90.csv,iim,90,0.10874357422645854,False
dirty-si-90.csv,si,90,1.836202710695317,False
dirty-mfi-90.csv,mfi,90,12.03169767869468,False
dirty-missfi-90.csv,missfi,90,0.2234145141463897,False
dirty-xgbi-90.csv,xgbi,90,0.11278385326089442,False
dirty-gain-90.csv,gain,90,4.182613772211027,False
dirty-midae-90.csv,midae,90,1.6898904868183429,False
dirty-mean-95.csv,mean,95,2.0335840243614234,False
dirty-median-95.csv,median,95,2.0335840243614234,False
dirty-mode-95.csv,mode,95,2.845807567530882,False
dirty-knn-95.csv,knn,95,0.5961700978700757,False
dirty-hdi-95.csv,hdi,95,0.6416902161973562,False
dirty-mice-95.csv,mice,95,0.5942534638836583,False
dirty-iim-95.csv,iim,95,0.2769538855449586,False
dirty-si-95.csv,si,95,1.4571871239554863,False
dirty-mfi-95.csv,mfi,95,17.46583415339321,False
dirty-missfi-95.csv,missfi,95,0.4654301994789543,False
dirty-xgbi-95.csv,xgbi,95,0.1897951271861022,False
dirty-gain-95.csv,gain,95,2.503427588255043,False
dirty-midae-95.csv,midae,95,1.9198886243253497,False
