File Name,Precision,Recall,F1 Score,PG(F1 Score)
clean.csv,0.9831932773109243,0.9831932773109243,0.9831932773109243,0.0
dirty-5.csv,0.9837184873949579,0.9789915966386554,0.9811495693848635,0.002078643104284051
dirty-10.csv,0.9831932773109243,0.9747899159663865,0.9785593025088823,0.004713188046521323
dirty-15.csv,0.976890756302521,0.9348739495798319,0.9522952222161318,0.031426226976754755
dirty-20.csv,0.9810924369747899,0.8970588235294118,0.9282956772452571,0.05583602057961027
dirty-25.csv,0.9747899159663865,0.8445378151260504,0.8950618661011641,0.0896379310594997
dirty-30.csv,0.9432773109243697,0.7310924369747899,0.801246576376334,0.18505690095056623
dirty-35.csv,0.9551820728291316,0.6638655462184874,0.760456566076314,0.22654417638391997
dirty-40.csv,0.9411764705882353,0.5735294117647058,0.676491540672213,0.31194450136757823
dirty-45.csv,0.8634453781512605,0.49159663865546216,0.5956696757271399,0.3941479366535927
dirty-50.csv,0.842436974789916,0.40336134453781514,0.5145280723011816,0.4766765760355503
dirty-55.csv,0.7457983193277311,0.32563025210084034,0.42784199446952775,0.5648444671634717
dirty-60.csv,0.6239495798319328,0.226890756302521,0.31369655088142484,0.6809411149154739
dirty-65.csv,0.523109243697479,0.16806722689075632,0.24232965913638185,0.7535279535279535
dirty-70.csv,0.41386554621848737,0.12815126050420167,0.1868438401001426,0.8099622481032738
dirty-75.csv,0.2415966386554622,0.06302521008403361,0.09599445838941636,0.902364610697944
dirty-80.csv,0.1953781512605042,0.046218487394957986,0.07200213418700814,0.9267670601003933
dirty-85.csv,0.058823529411764705,0.012605042016806723,0.020623249299719888,0.9790242165242165
dirty-90.csv,0.025210084033613446,0.004201680672268907,0.007177871148459383,0.9926994301994302
dirty-95.csv,0.01680672268907563,0.0021008403361344537,0.0037348272642390287,0.9962013295346629
dirty-mode-5.csv,0.975362872421696,0.9726890756302521,0.9727589788143421,0.010612662573446827
dirty-mode-10.csv,0.9764405762304922,0.9726890756302521,0.9731245217678691,0.010240871022423662
dirty-mode-15.csv,0.9668936540133295,0.9369747899159664,0.9442661772648179,0.03959252055971511
dirty-mode-20.csv,0.9590336134453782,0.8886554621848739,0.9083644365465917,0.07610796624748359
dirty-mode-25.csv,0.9645597369382536,0.8487394957983193,0.8910057026375612,0.09376343065068558
dirty-mode-30.csv,0.9518261150614092,0.7247899159663865,0.7894700053843587,0.19703478084838721
dirty-mode-35.csv,0.9248069169864477,0.6407563025210085,0.7249048344037399,0.26270362996542695
dirty-mode-40.csv,0.8809634965097151,0.6071428571428571,0.6838952755609331,0.3044142069081107
dirty-mode-45.csv,0.8028064055811004,0.4432773109243697,0.5335436971434805,0.45733589777714373
dirty-mode-50.csv,0.8280021686093793,0.41596638655462187,0.50597808071824,0.4853727213207644
dirty-mode-55.csv,0.7501616031027796,0.3235294117647059,0.4197656335261377,0.5730588855588855
dirty-mode-60.csv,0.6072349487740302,0.23319327731092437,0.3110688408227079,0.6836137430948526
dirty-mode-65.csv,0.5483676846697758,0.18067226890756302,0.25200830417952796,0.743683861560993
dirty-mode-70.csv,0.38247681147930873,0.11764705882352941,0.160729210098958,0.8365232820361025
dirty-mode-75.csv,0.2563782269664623,0.07142857142857142,0.09627684407096172,0.9020773979107313
dirty-mode-80.csv,0.2774801195646044,0.07352941176470588,0.09644902110954756,0.9019022776749046
dirty-mode-85.csv,0.07570222949993702,0.023109243697478993,0.024512480151296187,0.9750685030939809
dirty-mode-90.csv,0.00028306059265811585,0.01680672268907563,0.0005567444369051969,0.9994337385641733
dirty-mode-95.csv,7.06164818868724e-05,0.008403361344537815,0.00014005602240896358,0.9998575498575498
dirty-knn-5.csv,0.9824929971988795,0.9831932773109243,0.9827731092436975,0.0004273504273503129
dirty-knn-10.csv,0.9810924369747899,0.9810924369747899,0.9810924369747899,0.002136752136752129
dirty-knn-15.csv,0.984593837535014,0.9852941176470589,0.9849121466768526,0.0
dirty-knn-20.csv,0.9831932773109243,0.9831932773109243,0.9831932773109243,0.0
dirty-knn-25.csv,0.984593837535014,0.9852941176470589,0.9849121466768526,0.0
dirty-knn-30.csv,0.9897058823529412,0.9894957983193278,0.9894957983193278,0.0
dirty-knn-35.csv,0.9881652661064426,0.9873949579831933,0.9874204227145403,0.0
dirty-knn-40.csv,0.9689700880352141,0.9663865546218487,0.9653580730537829,0.01814007954358833
dirty-knn-45.csv,0.9428964767725272,0.9453781512605042,0.9376184997370313,0.046353833600797215
dirty-knn-50.csv,0.9445903361344538,0.9369747899159664,0.9323745300945004,0.05168744375003796
dirty-knn-55.csv,0.9186292698897741,0.9138655462184874,0.9041259422176573,0.0804189134709297
dirty-knn-60.csv,0.8677943904834662,0.8508403361344538,0.8395334755319925,0.14611552488626395
dirty-knn-65.csv,0.7975590993973346,0.7962184873949579,0.7741755459499755,0.21259068403378556
dirty-knn-70.csv,0.8200290722349547,0.7773109243697479,0.7623309709622532,0.22463773038881935
dirty-knn-75.csv,0.7429449751928743,0.7121848739495799,0.6920551896800227,0.29611480707758375
dirty-knn-80.csv,0.5734124495706759,0.5819327731092437,0.5391991902522121,0.4515837295725364
dirty-knn-85.csv,0.4804574918545506,0.46638655462184875,0.4210929888078181,0.5717088404433303
dirty-knn-90.csv,0.35108885873468176,0.36764705882352944,0.30528872718537875,0.6894926620935037
dirty-knn-95.csv,0.13618582235869303,0.20168067226890757,0.12767685722433525,0.8701406323957616
dirty-hdi-5.csv,0.9824929971988795,0.9831932773109243,0.9827731092436975,0.0004273504273503129
dirty-hdi-10.csv,0.9831932773109243,0.9831932773109243,0.9831932773109243,0.0
dirty-hdi-15.csv,0.9831932773109243,0.9831932773109243,0.9831932773109243,0.0
dirty-hdi-20.csv,0.9831932773109243,0.9831932773109243,0.9831932773109243,0.0
dirty-hdi-25.csv,0.9873949579831933,0.9873949579831933,0.9873949579831933,0.0
dirty-hdi-30.csv,0.9897058823529412,0.9894957983193278,0.9894957983193278,0.0
dirty-hdi-35.csv,0.9897058823529412,0.9894957983193278,0.9894957983193278,0.0
dirty-hdi-40.csv,0.9873949579831933,0.9873949579831933,0.9870798319327732,0.0
dirty-hdi-45.csv,0.9834933973589435,0.9852941176470589,0.98414820473644,0.0
dirty-hdi-50.csv,0.9834893048128341,0.9831932773109243,0.983147804576376,4.625004625003876e-05
dirty-hdi-55.csv,0.9869447779111644,0.9852941176470589,0.9832442067736185,0.0
dirty-hdi-60.csv,0.9717436974789915,0.9747899159663865,0.9715556706997246,0.01183654005754502
dirty-hdi-65.csv,0.9704318090872712,0.957983193277311,0.9551535453753693,0.028519043592573016
dirty-hdi-70.csv,0.9619572829131652,0.9621848739495799,0.9594347480128109,0.024164658004064053
dirty-hdi-75.csv,0.9335249251215638,0.9096638655462185,0.9075936567118565,0.07689192180588945
dirty-hdi-80.csv,0.882401900154001,0.8529411764705882,0.8423759007597496,0.1432245111930752
dirty-hdi-85.csv,0.8194909782094656,0.7647058823529411,0.7550764767242664,0.2320162330753188
dirty-hdi-90.csv,0.6415541158188218,0.6596638655462185,0.6251370341076936,0.3641768627451663
dirty-hdi-95.csv,0.3907926947688441,0.43907563025210083,0.3798590059628133,0.613647677695942
dirty-mice-5.csv,0.9785364145658263,0.9789915966386554,0.9782700959171547,0.005007338340671615
dirty-mice-10.csv,0.9773109243697479,0.9747899159663865,0.9748282646391889,0.00850800434133771
dirty-mice-15.csv,0.9511179471788717,0.9432773109243697,0.9422556901548499,0.04163737497070818
dirty-mice-20.csv,0.9321428571428573,0.9138655462184874,0.9145144014399225,0.06985287374913864
dirty-mice-25.csv,0.9239213634171617,0.8949579831932774,0.8965606688019337,0.08811350779974256
dirty-mice-30.csv,0.8735939072598737,0.8151260504201681,0.820177663139848,0.16580220586630842
dirty-mice-35.csv,0.8518742870108416,0.7626050420168067,0.7772408682381494,0.20947296307401891
dirty-mice-40.csv,0.8281747314310339,0.6932773109243697,0.712769545635339,0.2750463595674757
dirty-mice-45.csv,0.7254965742277772,0.5861344537815126,0.5946899528588806,0.3951444069213094
dirty-mice-50.csv,0.8004038474364105,0.5588235294117647,0.5947355532305948,0.3950980270560617
dirty-mice-55.csv,0.6841645064067469,0.4831932773109244,0.5070040626837902,0.484329201201957
dirty-mice-60.csv,0.6028405053327889,0.4222689075630252,0.4393592569693498,0.5531303283816015
dirty-mice-65.csv,0.6365737055639007,0.3592436974789916,0.397367605706576,0.5958397856488672
dirty-mice-70.csv,0.4902376447602436,0.25630252100840334,0.2853559066618165,0.7097662145918278
dirty-mice-75.csv,0.3926823447207032,0.20378151260504201,0.22003105115158064,0.7762077342988197
dirty-mice-80.csv,0.29370107203070883,0.13445378151260504,0.14062994563774078,0.856966123667597
dirty-mice-85.csv,0.21778617117263444,0.11764705882352941,0.1303176391748332,0.8674547088734602
dirty-mice-90.csv,0.13341037025568978,0.06512605042016807,0.06265399737331989,0.936274994124572
dirty-mice-95.csv,0.0398865214101835,0.029411764705882353,0.019522382968656323,0.9801439010831615
dirty-iim-5.csv,0.9776610644257703,0.9789915966386554,0.9780578898225957,0.005223171889838538
dirty-iim-10.csv,0.9778211284513805,0.976890756302521,0.9768358576408112,0.006466093510627918
dirty-iim-15.csv,0.9626100440176071,0.957983193277311,0.9573131954001949,0.02632247647330601
dirty-iim-20.csv,0.9291941776710685,0.9117647058823529,0.9132606491108716,0.071128057741934
dirty-iim-25.csv,0.9128359677204214,0.8886554621848739,0.8891973342701156,0.09560271129791656
dirty-iim-30.csv,0.8515134841815513,0.8277310924369747,0.8209842780126622,0.16498180270507007
dirty-iim-35.csv,0.8298729107027426,0.7773109243697479,0.779428788860944,0.20724764209869792
dirty-iim-40.csv,0.7841961784713887,0.7310924369747899,0.7278473054517295,0.2597108602670443
dirty-iim-45.csv,0.7090697642693441,0.6239495798319328,0.6225701901492805,0.3667875843780822
dirty-iim-50.csv,0.6884140019644223,0.5987394957983193,0.5975876577149438,0.39219716864890325
dirty-iim-55.csv,0.651870719150131,0.5462184873949579,0.5508933626240842,0.4396896568182391
dirty-iim-60.csv,0.5411737422241625,0.4432773109243697,0.4412985875139855,0.5511578468874848
dirty-iim-65.csv,0.533024089246284,0.39285714285714285,0.409210790856861,0.5837941528891755
dirty-iim-70.csv,0.4754885928730466,0.3088235294117647,0.3265403660507987,0.6678777473500424
dirty-iim-75.csv,0.3813756738126486,0.26260504201680673,0.2615200600927428,0.7340095115296034
dirty-iim-80.csv,0.35067121545587937,0.23529411764705882,0.23769042957487682,0.7582464861588859
dirty-iim-85.csv,0.17588458940411486,0.13865546218487396,0.12886915519066383,0.8689279532676154
dirty-iim-90.csv,0.12391610317079266,0.07563025210084033,0.07267121318626832,0.9260865438532826
dirty-iim-95.csv,0.07645795394806763,0.07563025210084033,0.063226601407091,0.9356926019876596
dirty-si-5.csv,0.9792917166866746,0.9810924369747899,0.9801228183581125,0.0031229454306376143
dirty-si-10.csv,0.9813258636788048,0.9810924369747899,0.9810841983852364,0.002145131556896242
dirty-si-15.csv,0.9705823996265174,0.9705882352941176,0.9693928551812883,0.01403632678142471
dirty-si-20.csv,0.973671968787515,0.9705882352941176,0.9706534780373139,0.012754154816749014
dirty-si-25.csv,0.9638422035480859,0.9663865546218487,0.9637613465500657,0.019764100517454457
dirty-si-30.csv,0.9213489183552209,0.9054621848739496,0.898674426921461,0.08596361706278743
dirty-si-35.csv,0.8994685519895603,0.8760504201680672,0.8729670801435963,0.11211040566591488
dirty-si-40.csv,0.8650975133643202,0.842436974789916,0.8377226445222665,0.1479573102722246
dirty-si-45.csv,0.7601216735007094,0.6722689075630253,0.6684592794908332,0.32011406615889615
dirty-si-50.csv,0.7242323934921562,0.6176470588235294,0.6210904933469016,0.36829257514289493
dirty-si-55.csv,0.6643432099867305,0.542016806722689,0.5462891574793348,0.4443725663244372
dirty-si-60.csv,0.5381866618715652,0.4180672268907563,0.40293744367884043,0.5901747367710939
dirty-si-65.csv,0.4948266486081612,0.32142857142857145,0.3301398019757255,0.664216782605886
dirty-si-70.csv,0.4247166396616308,0.25,0.25828137169956045,0.7373035621175411
dirty-si-75.csv,0.21973250175416612,0.14705882352941177,0.14293896169422812,0.8546176372511697
dirty-si-80.csv,0.27192942259860203,0.12394957983193278,0.1373246327801676,0.8603279375996586
dirty-si-85.csv,0.10395816091272292,0.0546218487394958,0.0525896032192195,0.9465114292043836
dirty-si-90.csv,0.0513808835500012,0.025210084033613446,0.027418020790698806,0.9721132950932209
dirty-si-95.csv,0.010886172650878533,0.014705882352941176,0.009789305241413153,0.9900433562074515
dirty-missfi-5.csv,0.9821428571428571,0.9831932773109243,0.9825263438708817,0.0006783340116673104
dirty-missfi-10.csv,0.9810924369747899,0.9810924369747899,0.9810924369747899,0.002136752136752129
dirty-missfi-15.csv,0.9817927170868348,0.9831932773109243,0.9823529411764707,0.0008547008547007388
dirty-missfi-20.csv,0.9810924369747899,0.9810924369747899,0.9810924369747899,0.002136752136752129
dirty-missfi-25.csv,0.9797118847539016,0.9831932773109243,0.9809748258277671,0.002256373730732584
dirty-missfi-30.csv,0.9741971788715487,0.9810924369747899,0.9773083592411324,0.005985514959873881
dirty-missfi-35.csv,0.9746348539415768,0.9810924369747899,0.9774484152635413,0.005843064817423739
dirty-missfi-40.csv,0.9814425770308123,0.9831932773109243,0.9819232238349885,0.0012917637917637462
dirty-missfi-45.csv,0.9785714285714286,0.9810924369747899,0.979516806722689,0.003739316239316226
dirty-missfi-50.csv,0.9760854341736694,0.9810924369747899,0.9783034425891568,0.004973421640088329
dirty-missfi-55.csv,0.9662289915966387,0.976890756302521,0.9705082032813125,0.01290191290191289
dirty-missfi-60.csv,0.951453081232493,0.9516806722689075,0.9435884960044624,0.040281786115119414
dirty-missfi-65.csv,0.9363945578231293,0.9411764705882353,0.9348747191184167,0.04914451645220862
dirty-missfi-70.csv,0.9212939021762551,0.9264705882352942,0.9129019108563559,0.07149292827430467
dirty-missfi-75.csv,0.7273648620287276,0.7289915966386554,0.7025141079330401,0.28547710389716424
dirty-missfi-80.csv,0.6930247098839536,0.6827731092436975,0.6568960610686356,0.3318749464344646
dirty-missfi-85.csv,0.44555632859204286,0.4495798319327731,0.4234529493453187,0.5693085387000605
dirty-missfi-90.csv,0.2620091522070735,0.28991596638655465,0.2520156029219562,0.743676438053737
dirty-missfi-95.csv,0.09625410110994,0.10504201680672269,0.08546138600800933,0.9130777355986913
dirty-xgbi-5.csv,0.9819177671068426,0.9726890756302521,0.9760245007093746,0.007291319791319768
dirty-xgbi-10.csv,0.981392557022809,0.9705882352941176,0.9745295486615698,0.008811826574984489
dirty-xgbi-15.csv,0.9748739495798319,0.9348739495798319,0.9498840863645608,0.03387857882578855
dirty-xgbi-20.csv,0.9748311089141538,0.8781512605042017,0.9102829099554259,0.07415669842140435
dirty-xgbi-25.csv,0.9790239172592113,0.8529411764705882,0.8972225264025807,0.08744033639395632
dirty-xgbi-30.csv,0.9790077569489334,0.7205882352941176,0.7985872590327843,0.18776167671024502
dirty-xgbi-35.csv,0.9685002835490024,0.6512605042016807,0.7468465696920781,0.24038682227899746
dirty-xgbi-40.csv,0.8963689953593377,0.5672268907563025,0.6695366078878641,0.31901832189183055
dirty-xgbi-45.csv,0.8214367778361344,0.45168067226890757,0.5461242127749231,0.44454033059644577
dirty-xgbi-50.csv,0.8193351545565222,0.39705882352941174,0.49854221261044557,0.49293569828510236
dirty-xgbi-55.csv,0.7941244239631337,0.34663865546218486,0.4527900345899009,0.5394699648188188
dirty-xgbi-60.csv,0.5798375801933676,0.21218487394957983,0.2909511253522451,0.7040753511374601
dirty-xgbi-65.csv,0.49370267909143856,0.14915966386554622,0.2173940062945665,0.7788898568456973
dirty-xgbi-70.csv,0.2878199778756768,0.09033613445378151,0.1295674134756542,0.8682177589435653
dirty-xgbi-75.csv,0.26471068976789797,0.07983193277310924,0.11480429863933951,0.883233234717253
dirty-xgbi-80.csv,0.23529881751358261,0.06302521008403361,0.09363880021705652,0.9047605365313699
dirty-xgbi-85.csv,0.09664317339839161,0.02100840336134454,0.03134154949533462,0.9681226975218391
dirty-xgbi-90.csv,4.42282176028306e-06,0.0021008403361344537,8.82706023585905e-06,0.9999910220498456
dirty-xgbi-95.csv,7.06164818868724e-05,0.008403361344537815,0.00014005602240896358,0.9998575498575498
dirty-gain-5.csv,0.9753734827264239,0.9747899159663865,0.9742681386280003,0.009077705156136371
dirty-gain-10.csv,0.9747373949579833,0.9726890756302521,0.9726182780804631,0.010755768448075957
dirty-gain-15.csv,0.9689225690276111,0.9663865546218487,0.9654981655352393,0.01799759231885916
dirty-gain-20.csv,0.9392893521044782,0.9264705882352942,0.9271323389495657,0.05701924500001432
dirty-gain-25.csv,0.9064350740296118,0.8928571428571429,0.8881030585428366,0.09671569259318329
dirty-gain-30.csv,0.8271367637964276,0.7752100840336135,0.7710044740506925,0.21581596229032127
dirty-gain-35.csv,0.8444979506954298,0.8025210084033614,0.8009633306764001,0.18534498845733657
dirty-gain-40.csv,0.7650331286360699,0.7226890756302521,0.7196403396817387,0.26805811605019736
dirty-gain-45.csv,0.7029346645418074,0.6701680672268907,0.6565758785242445,0.33220060218474273
dirty-gain-50.csv,0.6444568270198521,0.5546218487394958,0.5517694864720517,0.438798556494238
dirty-gain-55.csv,0.598733980771796,0.5,0.49700952059145337,0.49449459016766706
dirty-gain-60.csv,0.573530169643615,0.47478991596638653,0.48478001100344154,0.5069331512016279
dirty-gain-65.csv,0.4567348031355693,0.38445378151260506,0.384236098005708,0.609195763566844
dirty-gain-70.csv,0.47386387595116247,0.37815126050420167,0.37857036046573467,0.6149583513211758
dirty-gain-75.csv,0.33529707337480447,0.3172268907563025,0.3073750353230411,0.6873706905688727
dirty-gain-80.csv,0.3142290249433106,0.2647058823529412,0.25812241716708767,0.7374652338215092
dirty-gain-85.csv,0.23116663331999465,0.18907563025210083,0.1885430014919504,0.8082340412175889
dirty-gain-90.csv,0.09283948427855991,0.0819327731092437,0.07704843868598844,0.9216344939860459
dirty-gain-95.csv,0.075464498000157,0.07352941176470588,0.060626636086782495,0.9383370111595972
dirty-midae-5.csv,0.9776610644257703,0.976890756302521,0.976453005444602,0.006855490188823548
dirty-midae-10.csv,0.9782913165266106,0.976890756302521,0.9767761650114591,0.006526806526806463
dirty-midae-15.csv,0.9567613350701585,0.930672268907563,0.9343105242234012,0.04971835570440384
dirty-midae-20.csv,0.9603870394311571,0.8760504201680672,0.8999347164368772,0.08468178413685137
dirty-midae-25.csv,0.9273181142743674,0.8571428571428571,0.8701926974156673,0.1149322137396204
dirty-midae-30.csv,0.9172338200647576,0.7352941176470589,0.7831429872893826,0.20346995309883306
dirty-midae-35.csv,0.9340521325587092,0.7226890756302521,0.7801989775753986,0.20646428776519285
dirty-midae-40.csv,0.8992659067953065,0.6428571428571429,0.7141160706512057,0.2736768170299702
dirty-midae-45.csv,0.8487559563844825,0.5063025210084033,0.5926874060460634,0.3971811853035765
dirty-midae-50.csv,0.8394487968767973,0.4642857142857143,0.5462102435904099,0.44445282916872836
dirty-midae-55.csv,0.762909990811386,0.38865546218487396,0.4699092590853882,0.5220581040071691
dirty-midae-60.csv,0.7199947706534476,0.32142857142857145,0.39323447308726156,0.6000435701078279
dirty-midae-65.csv,0.6235461519904245,0.2415966386554622,0.3148111248275255,0.679807488423286
dirty-midae-70.csv,0.5615415454827622,0.18067226890756302,0.25078091335855307,0.7449322334216425
dirty-midae-75.csv,0.3097532771475391,0.12394957983193278,0.1556734526520852,0.8416654626871953
dirty-midae-80.csv,0.2483203677510608,0.0861344537815126,0.10232102085826626,0.8959299018621053
dirty-midae-85.csv,0.13957762052189296,0.04201680672268908,0.054902914602648144,0.9441585740366228
dirty-midae-90.csv,0.010874938210578349,0.02100840336134454,0.0042286145227321695,0.9956991014683323
dirty-midae-95.csv,0.008513931888544891,0.012605042016806723,0.003580182072829132,0.9963586182336182
