Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,513.6770735414708,0.7000024388472476,0.49703913120066984
0.72,485.50471009420187,0.7199992741208607,0.49706237647520146
0.74,458.01168023360464,0.7400047866703854,0.4970827636325912
0.76,431.07810156203124,0.7600099209324054,0.4971005360375497
0.78,404.5840916818336,0.780002806835516,0.49711589500507397
0.8,378.3698073961479,0.7999960695605296,0.49712902006663295
0.82,352.25542510850215,0.8200075669915526,0.49714004711531595
0.84,326.1010820216404,0.8400067993295489,0.49714904332287807
0.86,299.68699373987477,0.8599963883172763,0.4971560501238802
0.88,272.6934738694774,0.8800085990429907,0.49716105366487534
0.9,244.80083601672033,0.9000005611211545,0.4971639348521736
0.92,215.40966819336387,0.9200016945681752,0.4971644552858342
0.94,183.60087201744034,0.9400085748341435,0.49716211229247337
0.96,147.61617232344648,0.9600062977964761,0.49715582312796486
0.98,102.82011640232804,0.9800093611305084,0.49714260294775625
