file,MSE_Trend,RMSE_Trend,MAE_Trend,Corr_Trend,Max_Abs_Error_Trend,MSE_Seasonal,RMSE_Seasonal,MAE_Seasonal,Corr_Seasonal,Max_Abs_Error_Seasonal,MSE_Residuals,RMSE_Residuals,MAE_Residuals,Corr_Residuals,Max_Abs_Error_Residuals
clean,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
dirty-mean-5.csv,177100.58500469252,420.8332033058852,221.80302093184835,0.9945079511524457,2894.558139294126,7222.366659080894,84.98450834758589,67.34907592747099,0.9525180094793106,187.32990647511346,1209497.5330241823,1099.7715822043149,429.98159340190387,0.9482990174064571,10668.731366108017
dirty-mean-10.csv,318882.4248802547,564.6967547987634,359.33671021691816,0.9911923499953356,2716.6241350559285,37851.83373511218,194.55547726834158,147.33006901415598,0.7440438755067823,414.97246428915565,1949683.9467099458,1396.310834560108,684.1274686504473,0.9162439586068606,10811.76577195724
dirty-mean-15.csv,757222.371636746,870.1852513325804,580.4518907881325,0.9847157872720403,4077.801395941573,88369.75717606492,297.2705117835688,255.60451514418324,0.7159240787766633,597.1041304601799,3853942.763961674,1963.1461392269487,1089.0772187779141,0.8320233792903826,12600.036506101133
dirty-mean-20.csv,806286.3298188848,897.9344796915223,670.6513319719797,0.9850958435086979,2939.5892413941674,53362.935055834976,231.00418839457214,195.50834540365375,0.840192750145389,383.78216120109266,4321679.4141596705,2078.864934082941,1255.6022370889161,0.8129115543606398,14420.85597943422
dirty-mean-25.csv,1185448.902275954,1088.7832209746593,848.1318538138386,0.9795616240323409,3833.976419600669,72601.81021776117,269.4472308593302,250.02774828853805,0.6962452574488304,401.2295349007992,5290351.785917924,2300.0764739281876,1488.6264322322659,0.7662176319680954,13165.77335814252
dirty-mean-30.csv,1617611.911940009,1271.8537305602438,970.8759794937414,0.9697964188214416,4904.794007845952,62809.53712673357,250.6183096398457,169.44964193925003,0.5840864422433465,659.3749042275415,5995369.715362481,2448.544407472015,1661.9162733739738,0.7314457100059752,15777.555607462811
dirty-mean-35.csv,2405930.0937602827,1551.1060872036712,1146.5603790081004,0.9592160107518972,5983.633934680449,104276.01656638373,322.9179718850961,256.25688334787975,0.42261855272572096,618.9921265167786,7708742.979277003,2776.462313678506,1965.8186794889084,0.6447404414031804,14253.891693784033
dirty-mean-40.csv,2774123.4548061155,1665.570008977742,1268.460277690345,0.9493780100297371,7063.01067115375,79185.82621423007,281.39976228531197,216.6634384993107,0.5484338370309777,711.8747302296995,7997404.675257254,2827.968294599014,2044.5049719528151,0.6248701243326655,15686.702701386243
dirty-mean-45.csv,3156795.6803664635,1776.7373695530985,1402.9957771596662,0.9444675019204802,5665.325364661816,154989.703741871,393.6873172225275,306.876940681544,-0.0408178340597005,856.3765155079229,8216126.891821078,2866.378706978734,2157.8044148609047,0.6115788758230181,12030.598057191452
dirty-mean-50.csv,3153291.107571419,1775.7508574041065,1469.3285694637027,0.9475081992273031,4521.524696158334,97197.59946464213,311.7652954782526,271.27475783412757,0.581778541374432,725.1858277913552,8639372.992882796,2939.2810333281836,2263.772245915315,0.5879963583469838,12415.232147722527
dirty-mean-55.csv,4162032.7020142265,2040.1060516586451,1672.2076486380722,0.931204991381012,6492.251193186668,114816.41036716198,338.84570289021224,299.98663736286215,-0.03959069523193047,602.5209149445182,9710796.743137278,3116.215131074438,2447.944867800317,0.5154535037910924,11876.449771991576
dirty-mean-60.csv,5843883.632115206,2417.412590377407,1862.4039218645198,0.9066189682666143,8922.579999479165,83271.72009485068,288.5683976024587,237.9502759753773,0.6885069012234134,574.5576132170648,10189474.494787525,3192.0956274503314,2494.7331750877083,0.4761604049230689,12554.647876442486
dirty-mean-65.csv,6830275.6179024745,2613.479599672145,2109.5289771901653,0.8820413010048846,7776.857646295238,110935.51641513318,333.06983714400377,279.16610923393955,0.3053534449432268,681.5765394710152,10765799.950252365,3281.1278472885456,2608.8282313005147,0.4207217877824446,14005.017483921838
dirty-mean-70.csv,7304973.096639934,2702.7713733573423,2141.3005984401375,0.8640884499600618,9465.830120488332,74216.65927954289,272.42734679092496,217.26618127339393,0.3884709888715819,551.3588948783989,10673875.539631134,3267.089766080989,2577.741241928884,0.41389117141556425,13426.385367688077
dirty-mean-75.csv,7613652.691868692,2759.2848152861443,2303.416793967813,0.851331023670169,7016.836341353162,144714.64957113218,380.4137873042093,344.94894935372577,-0.2832264032132299,653.6754541903518,11100337.872725876,3331.7169556740373,2636.311293230105,0.3640309956059402,13086.707375655911
dirty-mean-80.csv,8513480.068774031,2917.7868443006646,2410.086155529647,0.8084330309950741,7630.976662708332,85013.52747315002,291.5707932443681,251.4535465178826,0.21607139569687533,492.01481927673063,11695337.114055142,3419.8446037875965,2686.976595939373,0.29864082499280153,12053.276563937192
