file,Consistent Count,Missing Total,Consistent Rate
dirty-mode-5.csv,2,120,0.016666666666666666
dirty-mode-10.csv,5,241,0.02074688796680498
dirty-mode-15.csv,5,361,0.013850415512465374
dirty-mode-20.csv,14,482,0.029045643153526972
dirty-mode-25.csv,16,602,0.026578073089700997
dirty-mode-30.csv,16,723,0.022130013831258646
dirty-mode-35.csv,20,843,0.02372479240806643
dirty-mode-40.csv,28,964,0.029045643153526972
dirty-mode-45.csv,25,1084,0.023062730627306273
dirty-mode-50.csv,31,1205,0.025726141078838173
dirty-mode-55.csv,35,1325,0.026415094339622643
dirty-mode-60.csv,34,1446,0.02351313969571231
dirty-mode-65.csv,41,1566,0.026181353767560665
dirty-mode-70.csv,39,1687,0.023117960877296978
dirty-mode-75.csv,43,1807,0.023796347537354733
dirty-mode-80.csv,48,1928,0.024896265560165973
dirty-mode-85.csv,50,2048,0.0244140625
dirty-mode-90.csv,57,2169,0.02627939142461964
dirty-mode-95.csv,59,2289,0.025775447793796417
dirty-knn-5.csv,19,120,0.15833333333333333
dirty-knn-10.csv,55,241,0.22821576763485477
dirty-knn-15.csv,87,361,0.2409972299168975
dirty-knn-20.csv,87,482,0.18049792531120332
dirty-knn-25.csv,120,602,0.19933554817275748
dirty-knn-30.csv,130,723,0.1798063623789765
dirty-knn-35.csv,154,843,0.1826809015421115
dirty-knn-40.csv,182,964,0.1887966804979253
dirty-knn-45.csv,201,1084,0.18542435424354242
dirty-knn-50.csv,209,1205,0.17344398340248962
dirty-knn-55.csv,213,1325,0.16075471698113208
dirty-knn-60.csv,205,1446,0.1417704011065007
dirty-knn-65.csv,218,1566,0.1392081736909323
dirty-knn-70.csv,195,1687,0.11558980438648489
dirty-knn-75.csv,188,1807,0.1040398450470393
dirty-knn-80.csv,159,1928,0.08246887966804979
dirty-knn-85.csv,146,2048,0.0712890625
dirty-knn-90.csv,114,2169,0.05255878284923928
dirty-knn-95.csv,91,2289,0.039755351681957186
dirty-hdi-5.csv,40,120,0.3333333333333333
dirty-hdi-10.csv,93,241,0.38589211618257263
dirty-hdi-15.csv,125,361,0.3462603878116344
dirty-hdi-20.csv,153,482,0.31742738589211617
dirty-hdi-25.csv,187,602,0.3106312292358804
dirty-hdi-30.csv,220,723,0.30428769017980634
dirty-hdi-35.csv,259,843,0.30723606168446027
dirty-hdi-40.csv,311,964,0.32261410788381745
dirty-hdi-45.csv,313,1084,0.2887453874538745
dirty-hdi-50.csv,325,1205,0.2697095435684647
dirty-hdi-55.csv,361,1325,0.2724528301886792
dirty-hdi-60.csv,345,1446,0.23858921161825727
dirty-hdi-65.csv,389,1566,0.24840357598978288
dirty-hdi-70.csv,364,1687,0.2157676348547718
dirty-hdi-75.csv,352,1807,0.19479800774764802
dirty-hdi-80.csv,311,1928,0.16130705394190872
dirty-hdi-85.csv,293,2048,0.14306640625
dirty-hdi-90.csv,232,2169,0.10696173351775011
dirty-hdi-95.csv,181,2289,0.07907383136740935
dirty-mice-5.csv,1,120,0.008333333333333333
dirty-mice-10.csv,1,241,0.004149377593360996
dirty-mice-15.csv,1,361,0.002770083102493075
dirty-mice-20.csv,1,482,0.002074688796680498
dirty-mice-25.csv,2,602,0.0033222591362126247
dirty-mice-30.csv,2,723,0.0027662517289073307
dirty-mice-35.csv,1,843,0.0011862396204033216
dirty-mice-40.csv,1,964,0.001037344398340249
dirty-mice-45.csv,1,1084,0.0009225092250922509
dirty-mice-50.csv,3,1205,0.0024896265560165973
dirty-mice-55.csv,2,1325,0.0015094339622641509
dirty-mice-60.csv,2,1446,0.0013831258644536654
dirty-mice-65.csv,1,1566,0.0006385696040868455
dirty-mice-70.csv,5,1687,0.002963841138114997
dirty-mice-75.csv,5,1807,0.002767017155506364
dirty-mice-80.csv,6,1928,0.0031120331950207467
dirty-mice-85.csv,5,2048,0.00244140625
dirty-mice-90.csv,9,2169,0.004149377593360996
dirty-mice-95.csv,18,2289,0.007863695937090432
dirty-iim-5.csv,8,120,0.06666666666666667
dirty-iim-10.csv,32,241,0.13278008298755187
dirty-iim-15.csv,47,361,0.13019390581717452
dirty-iim-20.csv,50,482,0.1037344398340249
dirty-iim-25.csv,55,602,0.09136212624584718
dirty-iim-30.csv,72,723,0.0995850622406639
dirty-iim-35.csv,86,843,0.10201660735468565
dirty-iim-40.csv,86,964,0.08921161825726141
dirty-iim-45.csv,78,1084,0.07195571955719557
dirty-iim-50.csv,103,1205,0.08547717842323652
dirty-iim-55.csv,88,1325,0.06641509433962264
dirty-iim-60.csv,84,1446,0.058091286307053944
dirty-iim-65.csv,77,1566,0.0491698595146871
dirty-iim-70.csv,97,1687,0.05749851807943094
dirty-iim-75.csv,63,1807,0.034864416159380185
dirty-iim-80.csv,47,1928,0.02437759336099585
dirty-iim-85.csv,51,2048,0.02490234375
dirty-iim-90.csv,30,2169,0.013831258644536652
dirty-iim-95.csv,26,2289,0.011358671909130624
dirty-si-5.csv,0,120,0.0
dirty-si-10.csv,1,241,0.004149377593360996
dirty-si-15.csv,0,361,0.0
dirty-si-20.csv,1,482,0.002074688796680498
dirty-si-25.csv,0,602,0.0
dirty-si-30.csv,1,723,0.0013831258644536654
dirty-si-35.csv,1,843,0.0011862396204033216
dirty-si-40.csv,1,964,0.001037344398340249
dirty-si-45.csv,0,1084,0.0
dirty-si-50.csv,1,1205,0.0008298755186721991
dirty-si-55.csv,1,1325,0.0007547169811320754
dirty-si-60.csv,0,1446,0.0
dirty-si-65.csv,1,1566,0.0006385696040868455
dirty-si-70.csv,3,1687,0.0017783046828689982
dirty-si-75.csv,1,1807,0.0005534034311012728
dirty-si-80.csv,4,1928,0.002074688796680498
dirty-si-85.csv,2,2048,0.0009765625
dirty-si-90.csv,8,2169,0.0036883356385431073
dirty-si-95.csv,8,2289,0.0034949759720401923
dirty-missfi-5.csv,5,120,0.041666666666666664
dirty-missfi-10.csv,19,241,0.07883817427385892
dirty-missfi-15.csv,28,361,0.07756232686980609
dirty-missfi-20.csv,30,482,0.06224066390041494
dirty-missfi-25.csv,42,602,0.06976744186046512
dirty-missfi-30.csv,39,723,0.05394190871369295
dirty-missfi-35.csv,54,843,0.06405693950177936
dirty-missfi-40.csv,77,964,0.07987551867219916
dirty-missfi-45.csv,60,1084,0.055350553505535055
dirty-missfi-50.csv,88,1205,0.07302904564315353
dirty-missfi-55.csv,69,1325,0.052075471698113204
dirty-missfi-60.csv,28,1446,0.019363762102351315
dirty-missfi-65.csv,75,1566,0.04789272030651341
dirty-missfi-70.csv,74,1687,0.04386484884410195
dirty-missfi-75.csv,91,1807,0.050359712230215826
dirty-missfi-80.csv,44,1928,0.022821576763485476
dirty-missfi-85.csv,31,2048,0.01513671875
dirty-missfi-90.csv,32,2169,0.01475334255417243
dirty-missfi-95.csv,34,2289,0.014853647881170816
dirty-xgbi-5.csv,0,120,0.0
dirty-xgbi-10.csv,0,241,0.0
dirty-xgbi-15.csv,0,361,0.0
dirty-xgbi-20.csv,0,482,0.0
dirty-xgbi-25.csv,0,602,0.0
dirty-xgbi-30.csv,0,723,0.0
dirty-xgbi-35.csv,2,843,0.002372479240806643
dirty-xgbi-40.csv,2,964,0.002074688796680498
dirty-xgbi-45.csv,0,1084,0.0
dirty-xgbi-50.csv,0,1205,0.0
dirty-xgbi-55.csv,1,1325,0.0007547169811320754
dirty-xgbi-60.csv,2,1446,0.0013831258644536654
dirty-xgbi-65.csv,2,1566,0.001277139208173691
dirty-xgbi-70.csv,2,1687,0.0011855364552459987
dirty-xgbi-75.csv,2,1807,0.0011068068622025456
dirty-xgbi-80.csv,2,1928,0.001037344398340249
dirty-xgbi-85.csv,2,2048,0.0009765625
dirty-xgbi-90.csv,6,2169,0.0027662517289073307
dirty-xgbi-95.csv,15,2289,0.00655307994757536
dirty-gain-5.csv,0,120,0.0
dirty-gain-10.csv,1,241,0.004149377593360996
dirty-gain-15.csv,0,361,0.0
dirty-gain-20.csv,4,482,0.008298755186721992
dirty-gain-25.csv,3,602,0.0049833887043189366
dirty-gain-30.csv,0,723,0.0
dirty-gain-35.csv,1,843,0.0011862396204033216
dirty-gain-40.csv,1,964,0.001037344398340249
dirty-gain-45.csv,4,1084,0.0036900369003690036
dirty-gain-50.csv,4,1205,0.0033195020746887966
dirty-gain-55.csv,4,1325,0.0030188679245283017
dirty-gain-60.csv,6,1446,0.004149377593360996
dirty-gain-65.csv,7,1566,0.004469987228607918
dirty-gain-70.csv,7,1687,0.004149377593360996
dirty-gain-75.csv,3,1807,0.0016602102933038186
dirty-gain-80.csv,11,1928,0.005705394190871369
dirty-gain-85.csv,9,2048,0.00439453125
dirty-gain-90.csv,9,2169,0.004149377593360996
dirty-gain-95.csv,13,2289,0.005679335954565312
dirty-midae-5.csv,0,120,0.0
dirty-midae-10.csv,0,241,0.0
dirty-midae-15.csv,0,361,0.0
dirty-midae-20.csv,3,482,0.006224066390041493
dirty-midae-25.csv,7,602,0.011627906976744186
dirty-midae-30.csv,0,723,0.0
dirty-midae-35.csv,3,843,0.0035587188612099642
dirty-midae-40.csv,3,964,0.0031120331950207467
dirty-midae-45.csv,6,1084,0.005535055350553505
dirty-midae-50.csv,4,1205,0.0033195020746887966
dirty-midae-55.csv,0,1325,0.0
dirty-midae-60.csv,0,1446,0.0
dirty-midae-65.csv,1,1566,0.0006385696040868455
