Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,1.7088484676235138,0.7000096916662369,0.9229949470650674
0.72,1.614847972884068,0.7200092749544572,0.9303623807050444
0.74,1.523187490460476,0.7400079654697518,0.9373088071472603
0.76,1.4334070179316734,0.7600092036108052,0.943864300215488
0.78,1.3450765530344897,0.7800078899855248,0.9500539576414019
0.8,1.2576960931373322,0.8000091682407162,0.9559041469221768
0.82,1.1707656356086085,0.8200078394717182,0.9614362767128876
0.84,1.083665177185143,0.8400088171756048,0.966672947041168
0.86,0.9956847141300743,0.8600095788248223,0.9716331242629972
0.88,0.9059142416539033,0.8800080073519636,0.976334576078658
0.9,0.8130737530197527,0.900009765491266,0.9807955550889818
0.92,0.7153332385959925,0.9200090935922259,0.9850305240554026
0.94,0.6096226822246432,0.9400083132501448,0.9890547451024756
0.96,0.490022052747646,0.9600084705775028,0.9928822916201966
0.98,0.3412412696908931,0.9800091225984716,0.996526431857092
