file,MSE_Trend,RMSE_Trend,MAE_Trend,Corr_Trend,Max_Abs_Error_Trend,MSE_Seasonal,RMSE_Seasonal,MAE_Seasonal,Corr_Seasonal,Max_Abs_Error_Seasonal,MSE_Residuals,RMSE_Residuals,MAE_Residuals,Corr_Residuals,Max_Abs_Error_Residuals
clean,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
dirty-mean-10.csv,137724.25995645107,371.1121932198551,253.0553162150051,0.9877627518037672,1529.4078131356873,16782.118346973606,129.54581562896428,94.0430443616424,0.9375339370304068,273.1336297854409,1506380.5483011445,1227.3469551439578,546.8474009736598,0.9413721715437205,14794.148633010444
dirty-mean-30.csv,586032.3462115772,765.5274953988114,627.0983905841018,0.954848018248251,2214.0289554492624,42926.91760339401,207.18812128931043,159.10021619008324,0.8311100480870753,437.32598635028893,4374538.38123167,2091.5397154325497,1335.0052558397979,0.8193419483200556,17698.311532901123
dirty-mean-50.csv,1832533.868976714,1353.711146802269,1041.0367008397923,0.8454844676144809,6069.570561362816,132473.68742636763,363.96934956994335,287.6667762801837,0.37619978801310705,630.958068703253,7921468.475041907,2814.510343743989,1943.5967360374573,0.636767459950491,24162.560970560113
dirty-mean-70.csv,2710870.6219709353,1646.4721746725438,1339.5172788573373,0.7664467552704903,5221.187784599376,102142.85307901418,319.5979553736447,238.31664808856945,0.5251078138342001,703.6579274297309,9356788.385070477,3058.88678853443,2277.751741630753,0.5434662129198582,17720.688963058547
dirty-mean-90.csv,4159731.119969239,2039.5418897314266,1639.214858360172,0.4477047567614033,7687.189723866666,185860.31225563845,431.115196038876,323.063246207674,-0.3627605507254833,918.1034134990156,12285315.28798609,3505.04141030974,2570.528581576249,0.2608904465853503,25322.683928459926
dirty-median-10.csv,138132.4430684895,371.6617320474217,246.44310931435564,0.987349599076837,1683.2357083333336,17357.867770998055,131.74926098843233,97.82570585312206,0.9354433680249874,289.08846999497587,1518830.0006328286,1232.4082118489914,537.653054423993,0.9408679357203427,15456.38659476647
dirty-median-30.csv,555573.131941418,745.3677830047513,607.8766836567139,0.9554577274629231,2113.679,43492.12802298467,208.54766367184425,163.16053133986588,0.8284490215558682,410.51366559928744,4343071.913594689,2084.003818037455,1309.6216160542076,0.8208799561468729,18230.6072505627
dirty-median-50.csv,1860702.8079379513,1364.0758072548429,1034.1873808471237,0.8432584262696295,6371.091626666666,131907.2631239331,363.19039514273106,285.21494775700296,0.38175606671063733,636.6741128550574,7959274.0880993055,2821.2185466743454,1933.53606795605,0.6348479706334209,24415.29155381161
dirty-median-70.csv,3060993.3323166613,1749.5694705603037,1361.9127933370023,0.761387481114917,5835.05146,111631.49798812586,334.1130018244215,246.05304926054387,0.483571131254312,702.0522839172064,9419395.91552911,3069.103438388662,2255.68367012315,0.5408966036150595,17823.016003906087
