Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,3182.7522500381365,0.699999386586185,0.9208752128094992
0.72,3009.1493076153833,0.7200003849481255,0.9285621333815794
0.74,2839.6464346853336,0.7400073050834821,0.9357961563499556
0.76,2673.5436193833793,0.7600070218047398,0.9426042863514965
0.78,2509.9408464550247,0.7800078206435686,0.9490188333236598
0.8,2348.0381023407176,0.8000000873160308,0.9550639703072724
0.82,2186.7353683960746,0.8200004430213552,0.9607697112579007
0.84,2024.9326259767115,0.8400076564820008,0.9661583974524935
0.86,1861.4298547433007,0.8600042428256636,0.9712466940822849
0.88,1694.4270241868508,0.8800006881558456,0.9760571366424251
0.9,1521.5240936287055,0.9000032004978916,0.9806091912881849
0.92,1339.3210054407703,0.9200024888452943,0.9849173386649023
0.94,1142.0176613162935,0.9400049028935794,0.9889982183903782
0.96,918.5138731164935,0.9600088628521399,0.9928653099283702
0.98,640.2091560873913,0.9800049362881849,0.9965291587201575
