Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,5.462109242184844,0.7000022928017218,0.6549168477062334
0.72,5.166363327266546,0.7200079281170264,0.6710975861096695
0.74,4.877637552751056,0.739999662726824,0.6871712683558593
0.76,4.594131882637653,0.7600076033373546,0.7031614954760985
0.78,4.3147662953259065,0.7800092056628045,0.7190495325568228
0.8,4.03810076201524,0.8000005601231811,0.7348316370064109
0.82,3.7621552431048624,0.8200058610534093,0.750525927332857
0.84,3.485309706194124,0.8400049652073479,0.7661152600864848
0.86,3.20522410448209,0.860000777895796,0.7816001382245173
0.88,2.9188383767675354,0.8800010446308894,0.7969837812744849
0.9,2.622192443848877,0.8999998686094369,0.8122571998180356
0.92,2.3091661833236667,0.9200046300362278,0.8274184128654267
0.94,1.970039400788016,0.9400026866753881,0.8424436535580955
0.96,1.5853717074341487,0.9600076716424861,0.8573124722774428
0.98,1.1056621132422648,0.9800088391274898,0.8719292984121632
