Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,467.42244844896896,0.7000077160624714,0.502372754706069
0.72,441.0683013660273,0.7200018830273878,0.5023596685628816
0.74,415.43344866897337,0.7400039262679731,0.5023433119518355
0.76,390.3980079601592,0.7600065240956739,0.5023238846021412
0.78,365.84209684193684,0.7800009610732674,0.5023015143958374
0.8,341.60587211744235,0.8000069173134774,0.5022762164982079
0.82,317.5694513890278,0.8200022122878483,0.5022479690991613
0.84,293.5530110602212,0.8399981998281636,0.502216604627783
0.86,269.3567471349427,0.8599965288202306,0.5021818314193158
0.88,244.72091441828837,0.8800048628883584,0.5021431543358479
0.9,219.32582651653033,0.9000074702167115,0.5020998306368397
0.92,192.6719734394688,0.9200054768965785,0.5020505889693909
0.94,163.94015880317605,0.9400001557698081,0.5019931855262937
0.96,131.5319506390128,0.9600045253920964,0.5019230578421493
0.98,91.39132782655653,0.9800053469128884,0.5018282988738949
