Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,1167.6948623162077,0.7000074788504778,0.9885021527650315
0.72,1106.2651408838028,0.7200097894454089,0.9896712887174353
0.74,1046.0750102500342,0.7400070635410225,0.9907577858629536
0.76,986.8245694152314,0.7600080623867385,0.9917698189190736
0.78,928.2439074796915,0.7800077813991351,0.9927139532892542
0.8,870.0231267437558,0.8000071801392644,0.9935963309420042
0.82,811.812342707809,0.8200084042419977,0.9944224830425187
0.84,753.2216840722803,0.8400074829085014,0.995197128523824
0.86,693.7513158377194,0.8600071011517008,0.9959247718718376
0.88,632.7614492048307,0.8800081562332198,0.996609412117089
0.9,569.3823712745709,0.900007624583903,0.9972545586360669
0.92,502.2945176483922,0.9200078458770439,0.9978636011072571
0.94,429.3186077286924,0.9400095496566571,0.9984396345335518
0.96,346.2460308201027,0.960009124863559,0.9989854985583636
0.98,242.1304004346681,0.980008674624794,0.9995042717541192
