file,Mutual_Information_target
dirty-mean-5.csv,5.777107132300618
dirty-mean-10.csv,5.446518053822515
dirty-mean-15.csv,5.128315839999492
dirty-mean-20.csv,4.787838513207669
dirty-mean-25.csv,4.479023676225763
dirty-mean-30.csv,4.131552680431454
dirty-mean-35.csv,3.8200170044703836
dirty-mean-40.csv,3.4420635736070357
dirty-mean-45.csv,3.1099627817475373
dirty-mean-50.csv,2.795152568483396
dirty-mean-55.csv,2.443290914932782
dirty-mean-60.csv,2.1093270882768653
dirty-mean-65.csv,1.7595373092379
dirty-mean-70.csv,1.4710180570252698
dirty-mean-75.csv,1.1279565375411291
dirty-mean-80.csv,0.8469471811804459
dirty-mean-85.csv,0.5526513738415924
dirty-mean-90.csv,0.33140149513764694
dirty-mean-95.csv,0.10064232559233943
dirty-median-5.csv,5.767952176099285
dirty-median-10.csv,5.44009135839215
dirty-median-15.csv,5.11789791320421
dirty-median-20.csv,4.781700195950036
dirty-median-25.csv,4.4695390685440435
dirty-median-30.csv,4.123145774058909
dirty-median-35.csv,3.8117619999766363
dirty-median-40.csv,3.4367198357452406
dirty-median-45.csv,3.102593913599634
dirty-median-50.csv,2.793985500582444
dirty-median-55.csv,2.4457176591316285
dirty-median-60.csv,2.100370174170007
dirty-median-65.csv,1.7542225692161235
dirty-median-70.csv,1.4691539685420762
dirty-median-75.csv,1.1532786364255738
dirty-median-80.csv,0.8474483859343751
dirty-median-85.csv,0.5587821734606182
dirty-median-90.csv,0.33755235910224624
dirty-median-95.csv,0.10087840779610158
dirty-mode-5.csv,5.764112581826132
dirty-mode-10.csv,5.432378871684432
dirty-mode-15.csv,5.109498243810078
dirty-mode-20.csv,4.772032698509988
dirty-mode-25.csv,4.4728827564083655
dirty-mode-30.csv,4.118258868976996
dirty-mode-35.csv,3.814743450664124
dirty-mode-40.csv,3.453074720218149
dirty-mode-45.csv,3.1108818602005863
dirty-mode-50.csv,2.797151050699631
dirty-mode-55.csv,2.47730567651755
dirty-mode-60.csv,2.177382065937305
dirty-mode-65.csv,1.7740398897037073
dirty-mode-70.csv,1.5326631764576621
dirty-mode-75.csv,1.1486510383361965
dirty-mode-80.csv,0.9476684118954442
dirty-mode-85.csv,0.5670790470775442
dirty-mode-90.csv,0.35850565941809176
dirty-mode-95.csv,0.11092703569012663
dirty-knn-5.csv,5.88586741801364
dirty-knn-10.csv,5.632890150145702
dirty-knn-15.csv,5.391955275719214
dirty-knn-20.csv,5.143019765524925
dirty-knn-25.csv,4.92309777338846
dirty-knn-30.csv,4.664727482167764
dirty-knn-35.csv,4.459228757570131
dirty-knn-40.csv,4.244047002985885
dirty-knn-45.csv,3.9926691811814963
dirty-knn-50.csv,3.810840439646702
dirty-knn-55.csv,3.585268836371416
dirty-knn-60.csv,3.4171189474503074
dirty-knn-65.csv,3.236049720769541
dirty-knn-70.csv,2.9854967187014125
dirty-knn-75.csv,2.812467595990133
dirty-knn-80.csv,2.6427949002573894
dirty-knn-85.csv,2.464868021117668
dirty-knn-90.csv,2.1768455220563068
dirty-knn-95.csv,1.94527623162986
dirty-hdi-5.csv,5.875325851946534
dirty-hdi-10.csv,5.629566201667355
dirty-hdi-15.csv,5.377535235004782
dirty-hdi-20.csv,5.145864991403117
dirty-hdi-25.csv,4.920421312549961
dirty-hdi-30.csv,4.63049288644701
dirty-hdi-35.csv,4.460549941113936
dirty-hdi-40.csv,4.228950845525308
dirty-hdi-45.csv,4.041962467720925
dirty-hdi-50.csv,3.80659215527172
dirty-hdi-55.csv,3.5916167745582444
dirty-hdi-60.csv,3.4371878880819096
dirty-hdi-65.csv,3.275353318162167
dirty-hdi-70.csv,3.1573375004534805
dirty-hdi-75.csv,2.946915874384891
dirty-hdi-80.csv,2.677572356776193
dirty-hdi-85.csv,2.64270421732063
dirty-hdi-90.csv,2.414995416456628
