File Name,MSE,MAE,PG(MSE),PG(MAE)
clean.csv,8060643240553.742,2418798.1339,0.0,0.0
dirty-5.csv,8354561255237.176,2460624.082075,0.036463344910826534,0.017292037557330626
dirty-10.csv,8739380304111.666,2509611.24525,0.08420383377633478,0.03754472524070289
dirty-15.csv,9466852043656.504,2596207.040075,0.17445367089663671,0.07334589178343344
dirty-20.csv,14751199390410.584,3156851.2591500003,0.8300275735063075,0.3051321707694495
dirty-25.csv,9451180759825.033,2592065.736125,0.17250949803551474,0.07163375884767548
dirty-30.csv,11018490366030.275,2763432.0601000004,0.366949266603857,0.14248147514663526
dirty-35.csv,12243497209803.092,2901884.146925,0.5189230988669832,0.1997215088991682
dirty-40.csv,14002370723434.316,3084293.476,0.7371282049783902,0.2751347178472371
dirty-45.csv,12477965497909.902,2926604.344825,0.5480111357778816,0.20994154237510854
dirty-50.csv,14463318675322.596,3131882.449225,0.7943132134364266,0.2948093540055961
dirty-55.csv,14904769280650.16,3179244.6566500003,0.8490793893051948,0.31439023872731314
dirty-60.csv,17975234144900.19,3493015.821725,1.2299999650729296,0.44411216991182434
dirty-65.csv,24304379207502.9,4130879.16140625,2.0151910315575834,0.7078230314101246
dirty-70.csv,24553712124326.58,4156354.2986812503,2.0461231680363774,0.7183551783131507
dirty-75.csv,21947834142583.777,3893318.45015,1.7228390449241648,0.6096086711760962
dirty-80.csv,21774037078681.645,3876213.5850625,1.7012778544936362,0.6025370330564155
dirty-85.csv,29169658546227.777,4617428.637696875,2.618775533877109,0.908976434611295
dirty-90.csv,27723094243342.184,4473541.09935625,2.4393153767015856,0.8494892304812731
dirty-95.csv,30912952138669.52,4790071.186431251,2.835047801538217,0.9803517785537064
dirty-mean-5.csv,8328272433337.822,2459027.0545,0.03320196475606514,0.0166317808982002
dirty-mean-10.csv,8071596446262.278,2425006.853125,0.0013588500795357966,0.0025668612597237977
dirty-mean-15.csv,8035059623952.77,2429251.08105,0.0,0.004321545896492959
dirty-mean-20.csv,8045637788973.852,2432485.90265,0.0,0.005658913225607016
dirty-mean-25.csv,8117447221781.524,2449036.98335,0.00704707794807204,0.012501601115940938
dirty-mean-30.csv,8040427555021.234,2434527.95755,0.0,0.006503156848660967
dirty-mean-35.csv,8078010892197.16,2438774.2112000003,0.0021546235362507947,0.00825867897780772
dirty-mean-40.csv,8177942971420.239,2456329.5761499996,0.014552155127813216,0.015516566564190804
dirty-mean-45.csv,8269548408022.688,2468948.71215,0.025916686948496574,0.02073367659215898
dirty-mean-50.csv,7998748806487.974,2436755.28295,0.0,0.007423996570167076
dirty-mean-55.csv,8029338686985.022,2440194.71745,0.0,0.008845956696477548
dirty-mean-60.csv,8152213445486.792,2457446.82975,0.011360160994640324,0.01597847100521953
dirty-mean-65.csv,8091516332161.074,2449967.32875,0.003830102720835855,0.012886232386720004
dirty-mean-70.csv,8067537649807.705,2447994.2758,0.0008553175036052415,0.012070516133946718
dirty-mean-75.csv,8096619417380.557,2452369.7299499996,0.0044631893204025485,0.01387945342750449
dirty-mean-80.csv,8229813439100.448,2469880.83285,0.02098718346640095,0.02111904182249217
dirty-mean-85.csv,8078645624768.194,2451831.1561999996,0.0022333681912481513,0.013656791708673247
dirty-mean-90.csv,8291464257843.397,2478595.24735,0.028635558031941698,0.02472182883388658
dirty-mean-95.csv,8067567281218.259,2451908.5676499996,0.0008589935638983746,0.013688795805631596
dirty-median-5.csv,7980108841093.022,2413892.551175,0.0,0.0
dirty-median-10.csv,8275362808029.116,2456235.5781000005,0.026638018960459964,0.015477705094652806
dirty-median-15.csv,8016189806379.491,2428602.1513,0.0,0.004053259865961833
dirty-median-20.csv,8033919430190.243,2432559.8537,0.0,0.005689486694704482
dirty-median-25.csv,7976857141322.976,2423324.9782,0.0,0.0018715262909108686
dirty-median-30.csv,8014744537415.76,2435838.1443000003,0.0,0.007044825345770247
dirty-median-35.csv,8065784469993.048,2438053.3683,0.000637818755386633,0.007960662004048201
dirty-median-40.csv,8084737671259.324,2447370.19635,0.002989144908977117,0.011812503924803068
dirty-median-45.csv,8136337461894.816,2450813.67205,0.009390593167583764,0.013236134798227028
dirty-median-50.csv,7998357180920.732,2436610.58745,0.0,0.007364175331688357
dirty-median-55.csv,8027436797486.636,2440174.55475,0.0,0.00883762086236342
dirty-median-60.csv,8092919522619.542,2449395.4126,0.004004181937170379,0.01264978597063244
dirty-median-65.csv,8084553348266.892,2448447.2271499997,0.002966277876293513,0.012257779115363621
dirty-median-70.csv,8048095156403.053,2446557.4052,0.0,0.01147647292717309
dirty-median-75.csv,8091433684683.556,2451313.91645,0.0038198495096401592,0.013442950072717568
dirty-median-80.csv,8127285448536.879,2457151.675349999,0.00826760420903563,0.01585644577464565
dirty-median-85.csv,8082189585621.955,2452611.40635,0.0026730304797279083,0.013979369330618968
dirty-median-90.csv,8357406582743.884,2486580.46965,0.03681633504099294,0.02802314703323746
dirty-median-95.csv,8055603764139.827,2450062.3176499996,0.0,0.01292550350185296
dirty-mode-5.csv,10097981281401.998,2650136.988075,0.2527512978862834,0.09564206741055978
dirty-mode-10.csv,9692725810081.08,2613292.365375,0.20247547507327948,0.08040945159875885
dirty-mode-15.csv,9064112715305.232,2550410.18025,0.12448999971899946,0.05441216631740698
dirty-mode-20.csv,11637444822593.262,2829324.2874499997,0.4437364953759948,0.16972319756509796
dirty-mode-25.csv,9845286146419.512,2639422.0757,0.22140204604107622,0.09121221763317326
dirty-mode-30.csv,13305207411557.252,3008217.2375749997,0.6506384186087888,0.24368263536099133
dirty-mode-35.csv,12951562758541.135,2976200.018175,0.6067654121423939,0.2304458054861575
dirty-mode-40.csv,15150702900906.889,3202383.57785,0.8795898104859037,0.32395652740419884
dirty-mode-45.csv,13095042189240.74,2990487.145875,0.6245654097874638,0.23635251076253536
dirty-mode-50.csv,14119740173658.477,3095631.603325,0.7516890094603036,0.27982222242485927
dirty-mode-55.csv,15079279880209.84,3196976.6257249997,0.8707291006683902,0.3217211394860337
dirty-mode-60.csv,17896984617305.76,3484821.658725,1.2202923616895234,0.4407244696795656
dirty-mode-65.csv,24370706915298.727,4137514.85428125,2.023419619006055,0.7105664157306262
dirty-mode-70.csv,24599353238272.08,4160993.53021875,2.0517853853785217,0.7202731686871632
dirty-mode-75.csv,21922442861472.098,3890811.0316125,1.7196890133008902,0.6085720329786551
dirty-mode-80.csv,21745918696802.137,3873443.5822375,1.6977894998995462,0.6013918350400215
dirty-mode-85.csv,29383637962253.41,4638650.789903126,2.6453217299609504,0.9177502764250525
dirty-mode-90.csv,27315965352160.44,4432911.248149999,2.3888071382109595,0.8326916934579002
dirty-mode-95.csv,29970907345489.13,4696205.511053125,2.718178121902616,0.9415450364520912
dirty-knn-5.csv,7950845133097.92,2415729.6456000004,0.0,0.0
dirty-knn-10.csv,8067554703339.192,2414292.0544499997,0.000857433157527438,0.0
dirty-knn-15.csv,8042206811827.546,2419511.17075,0.0,0.0002947897304892435
dirty-knn-20.csv,7965375190543.458,2414237.2314250004,0.0,0.0
dirty-knn-25.csv,7967421625778.836,2410144.1015749997,0.0,0.0
dirty-knn-30.csv,8208984571826.065,2436842.7358,0.018403162979103965,0.007460152067715355
dirty-knn-35.csv,8136023442925.061,2419510.072625,0.00935163610666634,0.00029433573435594563
dirty-knn-40.csv,8203302382922.412,2441653.9107,0.017698233020776846,0.009449228722178696
dirty-knn-45.csv,7961460100905.722,2408741.295125,0.0,0.0
dirty-knn-50.csv,8080981491489.452,2414215.012525,0.0025231548312902117,0.0
dirty-knn-55.csv,8001029026436.478,2424458.5624,0.0,0.002340182266832527
dirty-knn-60.csv,8002616140773.088,2406509.675,0.0,0.0
dirty-knn-65.csv,7959156220001.656,2411737.2031000005,0.0,0.0
dirty-knn-70.csv,7969985315956.024,2410047.698375,0.0,0.0
dirty-knn-75.csv,8131923162661.818,2426815.050349999,0.008842957066932472,0.003314421463139296
dirty-knn-80.csv,8028210812725.102,2415931.1650249995,0.0,0.0
dirty-knn-85.csv,8086186559588.349,2422236.72945,0.0031688933838550206,0.001421613280499729
dirty-knn-90.csv,8163929201876.331,2424055.2797749997,0.012813612789975485,0.0021734537501579185
dirty-knn-95.csv,8221690529712.752,2446814.1330500003,0.01997945875445373,0.011582611528159372
dirty-hdi-5.csv,8388638044356.932,2462845.066075,0.0406908969935577,0.01821025556356793
dirty-hdi-10.csv,7968251017293.008,2410024.0201,0.0,0.0
dirty-hdi-15.csv,7970997935535.744,2416583.832075,0.0,0.0
dirty-hdi-20.csv,8251234836298.101,2436565.9576000003,0.023644712966017004,0.007345724081303225
