Model,MSE_Trend,RMSE_Trend,MAE_Trend,Corr_Trend,Max_Abs_Error_Trend,MSE_Seasonal,RMSE_Seasonal,MAE_Seasonal,Corr_Seasonal,Max_Abs_Error_Seasonal,MSE_Residuals,RMSE_Residuals,MAE_Residuals,Corr_Residuals,Max_Abs_Error_Residuals
clean,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
dirty-residual_mean-50.csv,501818.28433019033,708.3913355837932,501.0033475335289,0.9733496506484491,3619.8083660747816,35732.54096388861,189.03052918480816,150.48880261730022,0.8799544429794793,359.6057334336439,558151.5749897143,747.0954256249427,549.0083049620697,0.9786723216420844,3788.506471778006
dirty-residual_mean-70.csv,1272561.181569614,1128.0785351958498,883.1417170787929,0.9220074055544637,3518.669884814538,60141.541186797156,245.23772382485765,193.52356711788244,0.7537741757547661,523.9381681894645,717418.5087104603,847.0056131516841,638.3799167684432,0.972371252260493,3632.695022387457
dirty-residual_mean-90.csv,2807880.668135165,1675.6731984892415,1323.8657563495553,0.7677846632202243,6462.258424417025,191164.27421298655,437.22336878646655,326.931202351417,-0.3310821247670323,863.3033573788073,811142.0079786823,900.6342254093403,630.6173675585875,0.9698383358443677,5238.601612338762
dirty-residual_median-50.csv,496642.735642634,704.7288383787298,497.1450332281615,0.9735976092435467,3829.6392591616823,34620.20920045513,186.06506711485403,139.1018210806409,0.8842518821164457,365.7922276729887,566189.948929052,752.4559448426545,541.0248403473197,0.9783532742935148,3902.211037480351
dirty-residual_median-70.csv,1493777.3878085709,1222.2018604995537,911.4625933751386,0.9180132993986783,3896.1810186238545,69205.37540511295,263.06914567298264,197.48988455136399,0.70856403970049,524.9647157001286,781666.3764869018,884.1189832182667,640.0921087268993,0.9699201411036642,4033.0637832626485
dirty-residual_median-90.csv,2845001.3307285737,1686.7131738172243,1324.6384667770687,0.7658023343474935,6568.451043449144,192083.92326558757,438.27379942860784,324.3191282546462,-0.31979202400451906,872.7414011384526,811733.7705728146,900.9626909993635,628.4063549424142,0.9698137618633876,5316.42972750301
dirty-residual_mfi-50.csv,2505436.6373901507,1582.8571121204056,1331.7883256177963,0.9242774851606619,5664.244252166238,72792.61955713977,269.80107404741693,239.1958824539791,0.7289261703297716,411.64521056643156,2067505.2071776227,1437.8821951667746,1173.6535013632993,0.925169671335531,5065.900634575462
dirty-residual_mfi-70.csv,8843109.744584769,2973.736663624533,2606.8787466621675,0.753357703096765,7268.16756126557,176247.7819305594,419.8187489030944,354.67545122207866,0.4578337111657556,754.2054248314352,2880154.6411535162,1697.1018358229173,1302.9898544780829,0.8994065969450136,6220.755946005289
dirty-residual_mfi-90.csv,23545943.658408735,4852.4162701079895,4485.044489032078,0.523146641396938,10926.47915984016,429946.8123797048,655.7032959957612,529.7705154246297,-0.06375405825141306,1419.975440594557,2314873.901552429,1521.4709663849746,952.918936888363,0.9199250958955838,9722.987204958024
dirty-residual_gan-50.csv,661244.9050679136,813.1696656097752,588.8329628071463,0.9509968594416265,3859.0498665709947,115897.48544579218,340.4371975060777,252.57381140996895,0.611317343602637,779.2628893202325,814233.229702625,902.3487295400957,666.7815888316696,0.968806420550125,3951.957675111818
dirty-residual_gan-70.csv,1842932.5684169238,1357.5465253231373,1081.7871807376073,0.8082384639164008,3769.5583932779573,231027.8337912205,480.65354860982825,413.3639683274084,0.2679356345778988,910.6411774572366,1098142.9967125533,1047.9231826391442,809.2510094812125,0.9578104691604044,4086.814649780383
dirty-residual_gan-90.csv,3014430.8605280896,1736.2116404770732,1327.5115561879581,0.6315065103091018,6498.0308062497115,358026.8575775491,598.3534553903312,462.4452297972728,-0.1022981138549361,1370.658074803905,941515.9574618335,970.3174519000643,694.3548398604715,0.9650824513554122,5712.342983784985
dirty-residual_midae-50.csv,355608.3723484317,596.3290805825519,422.22673191013024,0.9834226856378433,3263.421177344433,23175.515710873962,152.23506728370427,108.71750858372371,0.9297088669319055,292.0300217432291,437419.90505660314,661.3772789086446,464.25403684707146,0.9832796912059842,3880.2367557019606
dirty-residual_midae-70.csv,1039566.395211858,1019.5912883169697,756.597685970596,0.9565289150255231,3363.699544302015,46049.44949258319,214.59135465480242,165.63576845934926,0.818881732322265,421.7957083231979,575421.5034719701,758.5654246483754,538.3964775663541,0.9778838450807662,3533.4841360364026
dirty-residual_midae-90.csv,2665820.576980297,1632.734080302208,1279.3091877555255,0.8048870896998324,6350.024509996156,179099.35849305367,423.20132146893593,311.6237351285871,-0.22472640313666206,847.3113990323446,775655.7945077362,880.7132305737982,611.9761144571347,0.9711092356967133,5211.452646118456
dirty-trend_mean-50.csv,456970.80210495123,675.9961553921378,539.8842797530821,0.9751758294011419,3071.23289493419,127069.75052468268,356.4684425368993,293.22866390542964,0.4066016549617444,611.5528790728462,6794986.698984471,2606.7195282547127,1646.007127588943,0.6953017370172688,22893.160411909277
dirty-trend_mean-70.csv,466193.0723467186,682.7833275254446,556.6064749125118,0.9759516447041862,2677.2382177978616,93191.4432046957,305.27273577032014,228.30974575782463,0.5739629028246959,659.654016080782,8499274.714311512,2915.351559299755,2022.0424603696063,0.5949058842971332,16803.760992200154
dirty-trend_mean-90.csv,328191.1158555268,572.8796696126742,455.14601142818077,0.9744058338871444,2226.6248419003314,150794.78391690762,388.3230406722058,283.0941550166601,0.03665826158432472,893.9137784236617,12358376.018665882,3515.448195986663,2469.513856869489,0.25540896062030094,25408.479593365897
dirty-trend_median-50.csv,465184.5152331874,682.0443645637631,535.2038523387986,0.9749191040431958,3197.7640562670567,127546.44915318208,357.1364573285428,293.2392355281462,0.40678761952659287,615.3230026883348,6792133.569755397,2606.172206465911,1639.0829093927168,0.6954561706105445,23025.23768225283
dirty-trend_median-70.csv,502035.82581219036,708.5448650665604,557.7198326850885,0.9759611847591833,2920.1201021027427,96191.07248622901,310.1468563216932,233.9553764490905,0.5579888759878202,653.2449372461863,8472164.728308406,2910.698323136289,2006.0477786281303,0.596630010178713,16908.446332211435
dirty-trend_median-90.csv,328314.655157827,572.9874825489882,453.7087897550161,0.9743410705673942,2243.886310908665,150709.0587197661,388.2126462646034,282.7057564865672,0.03745781320074048,894.4772838746165,12357270.75803164,3515.2909919424364,2468.938900040328,0.2555102951502823,25413.902006967553
dirty-trend_mfi-50.csv,1836373.7080044637,1355.128668431328,1155.5581159338774,0.967959072208881,4329.856701278048,142951.57839780135,378.0893788481784,296.6762977795122,0.3858255573191635,760.3497674361881,8292042.640508959,2879.590707116023,1953.8811406010934,0.626087872189078,24568.0454051274
dirty-trend_mfi-70.csv,1505977.967441772,1227.1829396800513,1007.2644746641555,0.9667656050370347,4018.390856687609,111404.99136897475,333.7738626210488,262.54798333013247,0.5020674485519759,660.9428720086214,8996127.702978944,2999.354547728385,2150.1589742482815,0.5679160986677444,17363.24369709252
dirty-trend_mfi-90.csv,583418.3720717907,763.8182847194684,577.6044194372824,0.9626306909788569,2956.320716851864,148526.60507759443,385.3914958553113,264.50213028912316,0.07432423664098052,915.2460040088953,12427581.891563073,3525.277562343577,2483.6483882159814,0.24910142887626766,25666.320427901308
dirty-trend_gan-50.csv,708597.4119523426,841.7822829879128,658.8146290872673,0.9399853436927951,3069.9200146003895,434720.8872863044,659.333669158723,534.7659536970984,0.15836563802715006,1295.9663904855292,13087647.134796387,3617.6853283275464,2381.603891365731,0.4645642337657629,21296.0820045692
dirty-trend_gan-70.csv,810057.4824938328,900.031934152246,722.879550931676,0.924454902441484,3100.9439675932986,399609.81211719086,632.1469861647613,537.6769555875071,0.04633912810386263,1076.9675044652658,22112186.602775764,4702.359684538792,3250.062769137713,0.28953669242896174,26464.030605274456
