File Name,RMSE,MAE,PG(RMSE),PG(MAE)
clean.csv,156612.92956763308,104944.45844303266,0.0,0.0
dirty-5.csv,229673.30367511953,154597.39865451388,0.46650282520853703,0.473135417992885
dirty-10.csv,275758.2931361563,196035.8110458877,0.7607632645494345,0.867995832789041
dirty-15.csv,358792.5372778771,274795.94558436354,1.290950934053839,1.6184893386584285
dirty-20.csv,366023.46946243074,270896.40423062316,1.337121657023624,1.5813311941351789
dirty-25.csv,456255.42514912,362241.8554432139,1.9132679301046258,2.4517482944547355
dirty-30.csv,481647.09461516887,385421.9258526813,2.0753980271288537,2.6726277077498195
dirty-35.csv,516768.04309743264,410696.81952360756,2.2996512134987364,2.9134683776232686
dirty-40.csv,521547.3970847643,428862.99773583043,2.3301681957206144,3.086571164390081
dirty-45.csv,574856.5577683655,478161.28086194885,2.6705561881473807,3.5563271082246866
dirty-50.csv,638599.2194769918,536642.653340038,3.0775638463567185,4.113587332782754
dirty-55.csv,712017.28538669,606844.516916452,3.546350594120049,4.782530358626485
dirty-60.csv,776681.291981181,681639.9846853366,3.9592411949983495,5.495245149655552
dirty-65.csv,836152.0677266677,739607.6709345347,4.338972140008253,6.047610535205328
dirty-70.csv,860580.0061517743,775092.1430997802,4.494948651606277,6.3857367468385755
dirty-75.csv,818317.5444491566,741416.965045695,4.22509569745177,6.064851027347582
dirty-80.csv,924440.6155607403,847692.3520360476,4.902709425798219,7.077533245799759
dirty-85.csv,924798.4370915593,869321.5474773414,4.904994176692074,7.283634604196256
dirty-90.csv,993202.9725564643,942800.6438285123,5.341768686011016,7.9838058894772015
dirty-95.csv,1023997.3553875564,975229.1223077404,5.538396020140499,8.292811995757996
dirty-mean-5.csv,176738.3641684505,122807.4560773428,0.12850429818520365,0.1702138245251583
dirty-mean-10.csv,182840.340376298,127614.66609909188,0.16746644661505197,0.21602100761104362
dirty-mean-15.csv,223158.82278597957,160562.551840087,0.42490676473559447,0.5299764677640951
dirty-mean-20.csv,214780.1897539624,153419.81238553114,0.3714077780609414,0.4619143751054993
dirty-mean-25.csv,218565.1758175418,167021.84550041973,0.3955755531867165,0.5915261079848703
dirty-mean-30.csv,277198.25739941094,209331.8953444559,0.769957679513959,0.9946922252982819
dirty-mean-35.csv,304296.4478158681,224764.07733087224,0.9429842009593343,1.1417431722026719
dirty-mean-40.csv,303540.6123945311,233912.98128076352,0.9381580641683066,1.2289217053584516
dirty-mean-45.csv,332531.8495881152,251316.21541370955,1.12327200893405,1.3947545124560563
dirty-mean-50.csv,346843.3709538504,260272.59021100428,1.2146534894110805,1.4800984642013173
dirty-mean-55.csv,369013.65031208936,280985.501089839,1.3562144666525207,1.677468684469578
dirty-mean-60.csv,383227.98231661925,299824.2507011218,1.4469753766474482,1.8569803031941545
dirty-mean-65.csv,399414.8358299483,314570.7411238935,1.550331169544093,1.9974973980608315
dirty-mean-70.csv,442588.2094621737,347142.16575807007,1.826000450180217,2.3078656168063447
dirty-mean-75.csv,404812.37504128297,321363.3994677198,1.5847953688042422,2.062223620336909
dirty-mean-80.csv,460838.8249770743,361036.3261885684,1.942533711931247,2.440260987049172
dirty-mean-85.csv,460492.4558459416,367488.9752508776,1.9403220865431712,2.5017473118922506
dirty-mean-90.csv,454753.7056525706,362053.1313911783,1.9036791975479,2.4499499712765944
dirty-mean-95.csv,484503.59338688577,391011.46549717645,2.0936372541173465,2.7258895924402764
dirty-median-5.csv,179471.3509842215,123185.22031440781,0.14595488047950114,0.17381348326531063
dirty-median-10.csv,188875.14647232942,132591.26931185136,0.2059997025390164,0.2634423130005125
dirty-median-15.csv,245196.32294968746,175435.0317412622,0.565619924399663,0.6716940974686545
dirty-median-20.csv,229073.35337874966,160120.02046130953,0.46267204126224226,0.5257596526473858
dirty-median-25.csv,241338.97862782117,186443.23718425672,0.540990129576749,0.7765896356067653
dirty-median-30.csv,288951.68172251224,216815.0694611378,0.845005278429,1.0659982687778815
dirty-median-35.csv,320892.44824683864,239699.60809080242,1.0489524660111902,1.2840616040809751
dirty-median-40.csv,322385.0422357674,247135.39712349282,1.0584829306608805,1.354916122204262
dirty-median-45.csv,345048.2728076592,260978.66152510684,1.2031914846382499,1.4868265118236301
dirty-median-50.csv,346928.3480987508,260316.9591846955,1.2151960828299957,1.4805212494950764
dirty-median-55.csv,379332.04716753203,291798.43265176663,1.4220991728765153,1.7805034870913599
dirty-median-60.csv,395586.23458860413,311831.41454899264,1.525884904143695,1.9713947661015858
dirty-median-65.csv,411174.718581717,323906.22549173917,1.6254200066167064,2.0864538280271963
dirty-median-70.csv,439096.10992318235,344263.2409044948,1.8037028049689812,2.2804327737931236
dirty-median-75.csv,414777.91594232677,330500.88456768927,1.648427030178281,2.14929334498492
dirty-median-80.csv,464816.3115506682,364556.95497081045,1.9679306353179347,2.473808530525736
dirty-median-85.csv,460959.021084566,368982.559323489,1.9433011843731682,2.5159794504422073
dirty-median-90.csv,443914.60904890887,351697.66830738704,1.8344697355093211,2.3512743171503447
dirty-median-95.csv,489969.87575612037,396585.525555174,2.12854039004824,2.779003974473352
dirty-mode-5.csv,220571.52739140496,151011.95515717633,0.4083864467662068,0.4389702648201346
dirty-mode-10.csv,289016.0254766249,206855.57647712532,0.8454161241637059,0.9710957543262123
dirty-mode-15.csv,334950.6374891376,253929.84031476962,1.1387163781039522,1.41965935202392
dirty-mode-20.csv,352322.4459515178,260850.9154234573,1.2496383084346034,1.485609238386378
dirty-mode-25.csv,416370.2666787953,327135.41187693464,1.6585944585053327,2.1172242606265352
dirty-mode-30.csv,500056.0031387221,397746.48856456694,2.192942016468529,2.7900666168140447
dirty-mode-35.csv,498293.050971936,392515.9770946619,2.1816852692021755,2.740225857735333
dirty-mode-40.csv,525753.4960381684,431888.1702559288,2.357024847754492,3.1153975794765008
dirty-mode-45.csv,567627.2684774484,472335.26976794435,2.6243959553308738,3.5008119225689613
dirty-mode-50.csv,578248.3829874579,477085.3057670244,2.6922135648943475,3.5460743029704815
dirty-mode-55.csv,673656.5656811903,570184.1936198783,3.3014109214416596,4.433199637972243
dirty-mode-60.csv,734360.4750703186,641139.7867438534,3.6890156329856914,5.109324839594892
dirty-mode-65.csv,772688.4338731343,675589.9158269349,3.9337461217686363,5.437594951177603
dirty-mode-70.csv,811873.5224863648,727449.0089735659,4.183949529120827,5.9317524695069945
dirty-mode-75.csv,764880.6350946138,689568.9270714235,3.8838920081901738,5.570798852097029
dirty-mode-80.csv,861462.3739265942,780420.1009653346,4.50058271883978,6.436506058001838
dirty-mode-85.csv,874451.014289252,816397.0405263714,4.583517380738488,6.77932491756617
dirty-mode-90.csv,915240.8705839113,861756.9832270136,4.843967500707953,7.211553006343864
dirty-mode-95.csv,869510.969155699,814221.0998132727,4.551974358414654,6.758590704960938
dirty-knn-5.csv,149846.61799877076,103555.54016426283,0.0,0.0
dirty-knn-10.csv,156628.458956994,107190.05960966117,9.915777326809566e-05,0.021397996615967023
dirty-knn-15.csv,153700.73622448137,108311.09524763431,0.0,0.03208017702458454
dirty-knn-20.csv,160491.40558688622,110630.93126144688,0.024764724278899496,0.05418554636213613
dirty-knn-25.csv,163954.77303177683,116126.63524496337,0.04687891021777473,0.10655328511701037
dirty-knn-30.csv,164894.3984005667,117695.42512782356,0.052878576856946316,0.12150204854992457
dirty-knn-35.csv,174597.20638187203,125824.05116281289,0.11483264417496557,0.19895850652385194
dirty-knn-40.csv,181687.46110441806,135833.05693395148,0.16010511779588787,0.29433282089579
dirty-knn-45.csv,172242.9100855342,127158.52932310745,0.09980006479063623,0.21167454870552613
dirty-knn-50.csv,182483.743169995,134595.1060124771,0.16518951323996298,0.28253657229114004
dirty-knn-55.csv,198785.56385199455,149543.07779113247,0.2692793909212283,0.4249735527703868
dirty-knn-60.csv,224473.28400564467,167594.0108602335,0.4332998215751158,0.5969781858582757
dirty-knn-65.csv,211522.4962586503,163254.5563186813,0.35060685501898226,0.5556281745672288
dirty-knn-70.csv,255864.59185994306,194282.23712225276,0.6337386227709142,0.8512862899541819
dirty-knn-75.csv,236638.48904228094,177049.0961061508,0.5109767098768747,0.687074274648422
dirty-knn-80.csv,286492.22955649573,216128.76769497863,0.829301261060789,1.0594586022119548
dirty-knn-85.csv,324500.9863288667,245340.85090907358,1.0719935909808225,1.3378161605574699
dirty-knn-90.csv,356340.65830524435,272019.30920425063,1.275295272804147,1.5920311871627957
dirty-knn-95.csv,376807.1618292766,285537.29571600276,1.4059773536549096,1.72084205257014
dirty-hdi-5.csv,156163.20212325326,107841.1833028083,0.0,0.027602456601823134
dirty-hdi-10.csv,163859.24055951767,115627.9384395986,0.04626891925136537,0.10180127807668168
dirty-hdi-15.csv,153991.47157278846,106936.62477106227,0.0,0.01898305406103
dirty-hdi-20.csv,160154.25712239635,111189.71679449023,0.022611974404284085,0.05951012987358166
dirty-hdi-25.csv,179344.2411761377,122913.42447439714,0.14514326289189383,0.171223581482567
dirty-hdi-30.csv,162178.25495943218,111602.32879273505,0.035535542353773014,0.06344184770191076
dirty-hdi-35.csv,169108.7921884409,116027.64603842338,0.07978819280953099,0.1056100318189458
dirty-hdi-40.csv,182750.59131566706,131818.27164415445,0.16689338370844065,0.25607653419556003
dirty-hdi-45.csv,172354.7887417029,124644.57259710775,0.10051442890142562,0.18771943222489407
dirty-hdi-50.csv,168597.0522894929,120759.40808627137,0.07652064714544836,0.15069828248076186
dirty-hdi-55.csv,195023.43941165597,143666.01912583943,0.2452575911201212,0.3689719424663677
dirty-hdi-60.csv,205262.8768850409,147200.28552827382,0.31063812835707416,0.4026494367797326
dirty-hdi-65.csv,202328.05158751676,149332.53848538615,0.2918987732755594,0.4229673553125133
dirty-hdi-70.csv,229340.43485213802,166549.33154952686,0.4643774015675868,0.5870235934366689
dirty-hdi-75.csv,193513.37687052478,145403.8455481151,0.23561558681498446,0.38553142972332477
dirty-hdi-80.csv,222901.37502645724,173845.37392208487,0.4232629173199751,0.6565464866013283
dirty-hdi-85.csv,282509.52462589066,211742.18967967795,0.8038710175834448,1.0176595584093526
dirty-hdi-90.csv,310253.6198581905,238110.40415140416,0.9810217503415507,1.2689183181659696
dirty-hdi-95.csv,358202.4641036698,271810.00265186204,1.2871832172003432,1.5900367364267216
dirty-mice-5.csv,160985.01476014705,110358.53396863553,0.027916502198025057,0.05158991342588903
dirty-mice-10.csv,163927.2555982083,109356.44683398199,0.04670320675801261,0.04204117545991526
dirty-mice-15.csv,163473.26690508562,111398.93456196581,0.04380441229464335,0.06150373459153969
dirty-mice-20.csv,155136.99931838628,104749.99191086691,0.0,0.0
dirty-mice-25.csv,155730.4840019928,107568.35888850733,0.0,0.02500275368898112
dirty-mice-30.csv,154686.8308363373,110636.80432501527,0.0,0.05424150990376113
dirty-mice-35.csv,166932.3895568689,116283.71087549604,0.06589149451277826,0.10805003523476843
dirty-mice-40.csv,155573.95329683382,107845.14696371337,0.0,0.02764022573193129
dirty-mice-45.csv,152997.7905348329,109325.63094284188,0.0,0.04174753545645725
dirty-mice-50.csv,157990.94647216354,111767.0420291514,0.008798870619014696,0.06501137542028732
dirty-mice-55.csv,170279.59794406182,121481.70799469628,0.08726398525433887,0.15758096994364482
dirty-mice-60.csv,165617.54267183592,123155.04167620574,0.057495975134761866,0.1735259155494941
dirty-mice-65.csv,162437.9236104877,122019.59253853785,0.03719357053683805,0.16270639106469958
dirty-mice-70.csv,173618.93170188373,130160.52576980312,0.10858619515770333,0.2402801224655285
dirty-mice-75.csv,178158.4524039463,131066.66325167888,0.13757180135634223,0.24891457058522262
dirty-mice-80.csv,230885.61595826657,174560.4960412851,0.47424364384013984,0.6633607779875518
