File Name,Precision,Recall,F1 Score,PG(F1 Score)
clean.csv,0.9440000000000001,0.94,0.941178947368421,0.0
dirty-5.csv,0.8990833333333333,0.86,0.8445320197044335,0.10268709041380145
dirty-10.csv,0.8936111111111111,0.76,0.8151778656126482,0.13387579706077954
dirty-15.csv,0.9567857142857144,0.82,0.8794761904761904,0.06555900667429324
dirty-20.csv,0.8445714285714285,0.48,0.5678095238095238,0.3967039685735163
dirty-25.csv,0.8472222222222223,0.64,0.7233246753246754,0.23146955491607207
dirty-30.csv,0.9094285714285715,0.76,0.8054079643553327,0.14425628982959102
dirty-35.csv,0.9485714285714286,0.54,0.6475,0.3120330604393146
dirty-40.csv,0.9201190476190476,0.66,0.7411333333333333,0.21254790557568706
dirty-45.csv,0.5766666666666667,0.22,0.3147458485786659,0.6655834159288098
dirty-50.csv,0.7664285714285713,0.54,0.6054347395523866,0.3567272820485312
dirty-55.csv,0.75,0.28,0.3850354090354091,0.5909009544763134
dirty-60.csv,0.625,0.22,0.30990749601275913,0.6707241520018329
dirty-65.csv,0.26,0.08,0.12235294117647058,0.870000342104363
dirty-70.csv,0.5157575757575757,0.3,0.34151515151515155,0.6371411064069767
dirty-75.csv,0.74,0.1,0.17092063492063492,0.8183973032986588
dirty-80.csv,0.03,0.02,0.024,0.9745000671050865
dirty-85.csv,0.3133333333333333,0.06,0.1,0.8937502796045274
dirty-90.csv,0.0,0.0,0.0,1.0
dirty-95.csv,0.0,0.0,0.0,1.0
dirty-mode-5.csv,0.7527179487179487,0.66,0.663961038961039,0.29454325256902086
dirty-mode-10.csv,0.770374331550802,0.72,0.7154155844155844,0.23987294189280498
dirty-mode-15.csv,0.8552,0.74,0.7254098883572567,0.22925402189930444
dirty-mode-20.csv,0.7847008547008546,0.7,0.6890829510990801,0.26785129116435585
dirty-mode-25.csv,0.7612626262626263,0.7,0.6925964035964036,0.26411825770972186
dirty-mode-30.csv,0.785625,0.58,0.5670555555555555,0.39750505773522815
dirty-mode-35.csv,0.6763709677419355,0.48,0.437991341991342,0.5346354237778207
dirty-mode-40.csv,0.738917748917749,0.68,0.6752139037433156,0.28258711520137136
dirty-mode-45.csv,0.5707723577235773,0.4,0.3335954415954416,0.6455557760528011
dirty-mode-50.csv,0.36266666666666664,0.36,0.28789610389610387,0.6941111945809302
dirty-mode-55.csv,0.31200000000000006,0.4,0.30933333333333335,0.671334198243338
dirty-mode-60.csv,0.019600000000000003,0.14,0.0343859649122807,0.9634650084254164
dirty-mode-65.csv,0.2109090909090909,0.32,0.2112918660287081,0.775502983126121
dirty-mode-70.csv,0.18014492753623187,0.3,0.17275808936825887,0.8164450130856642
dirty-mode-75.csv,0.2089795918367347,0.28,0.14403225806451614,0.846966128527166
dirty-mode-80.csv,0.3951111111111111,0.32,0.21594566353187045,0.7705583362912395
dirty-mode-85.csv,0.16648648648648648,0.28,0.18454545454545454,0.8039209705429005
dirty-mode-90.csv,0.065,0.24,0.10229508196721313,0.8913117614315165
dirty-mode-95.csv,0.02,0.14,0.035,0.9628125978615846
dirty-knn-5.csv,0.9639285714285714,0.96,0.9600488017429194,0.0
dirty-knn-10.csv,0.9440000000000001,0.94,0.941178947368421,0.0
dirty-knn-15.csv,0.9467619047619047,0.94,0.9357989417989419,0.005716240874832455
dirty-knn-20.csv,0.9228571428571428,0.92,0.9193464052287581,0.023197014978615576
dirty-knn-25.csv,0.8706666666666666,0.86,0.8626190476190476,0.08346967382667284
dirty-knn-30.csv,0.9222222222222223,0.92,0.9190901960784313,0.02346923648446537
dirty-knn-35.csv,0.8781547619047619,0.88,0.874403448275862,0.07094878107852529
dirty-knn-40.csv,0.9178947368421052,0.88,0.86125,0.08492428309399186
dirty-knn-45.csv,0.88875,0.88,0.8769158949936796,0.06827931346575887
dirty-knn-50.csv,0.8974025974025974,0.88,0.8831980676328501,0.061604522601879305
dirty-knn-55.csv,0.9028571428571428,0.86,0.8633126293995859,0.08273274512413702
dirty-knn-60.csv,0.8418235294117647,0.84,0.8204981684981685,0.12822299012072194
dirty-knn-65.csv,0.8989285714285714,0.88,0.8669786815993713,0.07883757491231291
dirty-knn-70.csv,0.823560606060606,0.8,0.8066571428571429,0.14292904116417735
dirty-knn-75.csv,0.4996666666666667,0.58,0.5157586273375747,0.4520079005382991
dirty-knn-80.csv,0.5126307189542484,0.62,0.5534491315136476,0.4119618452355777
dirty-knn-85.csv,0.421875,0.44,0.34881440398681773,0.6293856710648718
dirty-knn-90.csv,0.314156862745098,0.5,0.3810909090909091,0.5950919746383443
dirty-knn-95.csv,0.2246969696969697,0.38,0.2641724137931034,0.7193175489828566
dirty-hdi-5.csv,0.9165833333333333,0.9,0.8853012504736643,0.05936989671410874
dirty-hdi-10.csv,0.9440000000000001,0.94,0.941178947368421,0.0
dirty-hdi-15.csv,0.8925396825396825,0.88,0.8766041366041365,0.06861055588295786
dirty-hdi-20.csv,0.8783888888888888,0.88,0.8714834733893556,0.07405124623105637
dirty-hdi-25.csv,0.8693333333333334,0.8,0.7908730158730158,0.15969963195167866
dirty-hdi-30.csv,0.8634999999999999,0.86,0.860098245614035,0.08614801890872219
dirty-hdi-35.csv,0.9165833333333333,0.9,0.8853012504736643,0.05936989671410874
dirty-hdi-40.csv,0.9672727272727272,0.96,0.9612,0.0
dirty-hdi-45.csv,0.9135042735042735,0.88,0.8774679653679653,0.06769274023669405
dirty-hdi-50.csv,0.904156862745098,0.88,0.8567619047619047,0.08969287173555056
dirty-hdi-55.csv,0.8657777777777779,0.82,0.8005014909189483,0.14946940413702756
dirty-hdi-60.csv,0.8048055555555556,0.82,0.8007463054187193,0.14920928941553332
dirty-hdi-65.csv,0.8551388888888889,0.82,0.7855637408568444,0.16534072181138745
dirty-hdi-70.csv,0.9454285714285714,0.94,0.9402826510721247,0.0009523123087297788
dirty-hdi-75.csv,0.8875,0.7,0.706836788942052,0.24898788809673256
dirty-hdi-80.csv,0.8552500000000001,0.78,0.7604563894523326,0.19201721247739004
dirty-hdi-85.csv,0.5124860646599777,0.58,0.49576515151515144,0.4732509126969603
dirty-hdi-90.csv,0.48447552447552444,0.5,0.43167741935483867,0.5413439489250921
dirty-hdi-95.csv,0.5883116883116883,0.68,0.6133476702508961,0.3483198153062773
dirty-mice-5.csv,0.9228571428571428,0.92,0.9196130718954248,0.022913682390894228
dirty-mice-10.csv,0.8803333333333333,0.86,0.8473702159909057,0.09967151479515006
dirty-mice-15.csv,0.715672514619883,0.74,0.6983409090909091,0.2580147366837073
dirty-mice-20.csv,0.8046666666666666,0.76,0.7475046439628482,0.20577840584630044
dirty-mice-25.csv,0.8505555555555556,0.82,0.8232272727272728,0.12532332450799757
dirty-mice-30.csv,0.8712525252525252,0.86,0.8611315789473685,0.08505010513130219
dirty-mice-35.csv,0.7724444444444445,0.72,0.6774706071140706,0.28018937417978895
dirty-mice-40.csv,0.8013888888888888,0.78,0.7737791783380018,0.1778617865374874
dirty-mice-45.csv,0.808059523809524,0.78,0.7705967467394124,0.18124311121276587
dirty-mice-50.csv,0.4987435897435897,0.62,0.5405171717171716,0.42570201636098837
dirty-mice-55.csv,0.5005454545454545,0.58,0.5075862068965518,0.4606910744064284
dirty-mice-60.csv,0.7119883040935673,0.56,0.5049656150301312,0.46347544593720685
dirty-mice-65.csv,0.677142857142857,0.54,0.49027007131354955,0.47908942004666927
dirty-mice-70.csv,0.49143274853801167,0.58,0.4975215297036929,0.4713847657825479
dirty-mice-75.csv,0.24525252525252522,0.32,0.23348039215686275,0.7519277361550802
dirty-mice-80.csv,0.508102766798419,0.5,0.450389590151161,0.5214623197740762
dirty-mice-85.csv,0.48061494252873566,0.48,0.43603383953956043,0.5367152646595732
dirty-mice-90.csv,0.14113475177304963,0.22,0.11603896103896105,0.8767089283462924
dirty-mice-95.csv,0.0256,0.16,0.044137931034482755,0.9531035716875156
dirty-iim-5.csv,0.8873949579831932,0.88,0.8761666666666666,0.06907536646833383
dirty-iim-10.csv,0.810485347985348,0.8,0.7860511671335201,0.1648228327552855
dirty-iim-15.csv,0.9185714285714285,0.92,0.9164814814814816,0.026240988449640394
dirty-iim-20.csv,0.8346666666666667,0.8,0.7910194805194806,0.15954401367433166
dirty-iim-25.csv,0.8016666666666665,0.8,0.7913210918114143,0.1592235525199709
dirty-iim-30.csv,0.879,0.86,0.8634782608695653,0.082556762150397
dirty-iim-35.csv,0.8828235294117647,0.88,0.8681904761904762,0.07755004654749652
dirty-iim-40.csv,0.8903846153846154,0.82,0.823108225108225,0.12544981227037333
dirty-iim-45.csv,0.8733333333333333,0.78,0.784127539127539,0.16686668213308944
dirty-iim-50.csv,0.7799868247694335,0.68,0.6434077618288145,0.31638105205411593
dirty-iim-55.csv,0.813,0.74,0.7148298577983735,0.24049527478587343
dirty-iim-60.csv,0.7217660818713449,0.64,0.587563759769642,0.37571514809962875
dirty-iim-65.csv,0.7325,0.7,0.6678446491040194,0.2904169276508539
dirty-iim-70.csv,0.8131168831168831,0.62,0.5865623973727423,0.3767790928464801
dirty-iim-75.csv,0.6445396825396825,0.56,0.5014887585532748,0.4671695962224186
dirty-iim-80.csv,0.4560476190476191,0.54,0.47816360708534617,0.49195250443891325
dirty-iim-85.csv,0.301,0.46,0.35544558889386474,0.6223400556422276
dirty-iim-90.csv,0.23798029556650246,0.44,0.29928571428571427,0.6820097653878354
dirty-iim-95.csv,0.3264757033248082,0.5,0.38370345217883417,0.5923161549122126
dirty-si-5.csv,0.9260439560439561,0.9,0.8997037037037038,0.04406733042710303
dirty-si-10.csv,0.8011390977443608,0.76,0.7479344729344729,0.2053217137657705
dirty-si-15.csv,0.7358333333333333,0.74,0.7343325947885786,0.21977367126431607
dirty-si-20.csv,0.8391558441558442,0.82,0.8220370370370371,0.12658794660092013
dirty-si-25.csv,0.7533947368421053,0.74,0.7105173992673993,0.2450772499172042
dirty-si-30.csv,0.7926666666666666,0.76,0.7561678321678322,0.19657379260117136
dirty-si-35.csv,0.754,0.56,0.5549332725338197,0.4103849495513703
dirty-si-40.csv,0.8194708994708995,0.68,0.6576507936507937,0.3012478705674249
dirty-si-45.csv,0.609,0.54,0.49886173361522196,0.4699608028738191
dirty-si-50.csv,0.6664313725490196,0.5,0.4847968738987775,0.48490467699655676
dirty-si-55.csv,0.5757635467980295,0.56,0.5330844155844155,0.43359929896971905
dirty-si-60.csv,0.4804761904761905,0.4,0.3292620320855615,0.6501600115406395
dirty-si-65.csv,0.4804761904761905,0.4,0.32211961722488036,0.6577488073595978
dirty-si-70.csv,0.6457723577235772,0.38,0.313917211328976,0.666463840689698
dirty-si-75.csv,0.45478787878787885,0.42,0.3860289855072463,0.5898452822530712
dirty-si-80.csv,0.1978260869565217,0.28,0.16693918245264208,0.8226275854135798
dirty-si-85.csv,0.16648648648648648,0.28,0.18454545454545454,0.8039209705429005
dirty-si-90.csv,0.28,0.16,0.07214285714285713,0.923348416000409
dirty-si-95.csv,0.02,0.14,0.035,0.9628125978615846
