File Name,RMSE,MAE,PG(RMSE),PG(MAE)
clean.csv,2.67493584868726,1.3810184579394216,0.0,0.0
dirty-5.csv,26.27264151189863,25.51039163518647,8.821783772792935,17.47215834699979
dirty-10.csv,51.068774856806414,50.25609211830288,18.091588638235457,35.39060131990457
dirty-15.csv,58.38428948602749,57.253747236177375,20.82642604856483,40.45762636772
dirty-20.csv,92.69954349406167,91.79168865777982,33.65486603708814,65.46666315723223
dirty-25.csv,116.10653590622057,115.03895002804212,42.405353426774894,82.30008144835985
dirty-30.csv,131.81793270825972,130.7593063411446,48.27891365056479,93.68324307283108
dirty-35.csv,157.0738226149168,156.0483558537499,57.720594249765526,111.99512686208787
dirty-40.csv,180.62536905848967,179.69785746194728,66.52512182568138,129.11980863026938
dirty-45.csv,204.81340054153085,204.0358774048709,75.56759344043492,146.74304878539206
dirty-50.csv,225.6187071705329,224.8743819415279,83.3454646889033,161.83227834409726
dirty-55.csv,241.16545699093754,240.47500953638118,89.15747316306327,173.12874401055225
dirty-60.csv,265.60785239040416,264.91747557960497,98.29503637283591,190.82761392985347
dirty-65.csv,288.628695913217,287.99992410782016,106.90116557556442,207.54169070088798
dirty-70.csv,314.5559372452553,313.95050200643755,116.5938246891511,226.3325893665999
dirty-75.csv,333.80779231958115,333.18470141983437,123.79095245719601,240.2601363177794
dirty-80.csv,343.13787665974303,342.57727632597994,127.27891810120975,247.06133064805647
dirty-85.csv,370.9569300398366,370.4242487777996,137.6788136328151,267.22541483659757
dirty-90.csv,387.591610030823,387.1018670882763,143.89753472818265,279.3017330165594
dirty-95.csv,416.7004640887437,416.26479943282703,154.77961030102526,300.4187080844118
dirty-mean-5.csv,4.515334676184553,2.52432834723948,0.6880160615442344,0.8278744449266512
dirty-mean-10.csv,5.0430299533030185,2.934749626583926,0.8852900550037168,1.1250618409277329
dirty-mean-15.csv,5.837623762051923,3.659634271412833,1.182341593319619,1.6499531924238504
dirty-mean-20.csv,6.2647218953952954,3.9942998276389114,1.3420082760002425,1.892285620569252
dirty-mean-25.csv,7.632515304203003,5.122532424352393,1.8533451775857366,2.7092425484273237
dirty-mean-30.csv,7.940919033121361,5.286704667548025,1.9686390561547153,2.828120208788641
dirty-mean-35.csv,9.129964755626922,6.540893537311767,2.413152790227662,3.7362824875427436
dirty-mean-40.csv,10.040202000995208,7.254557160383355,2.7534365565897567,4.253048660339902
dirty-mean-45.csv,10.835207159883478,7.765717379433113,3.0506418743466,4.623181453360239
dirty-mean-50.csv,11.851291709550521,8.743873829122752,3.4304956753884808,5.331467750379844
dirty-mean-55.csv,12.476251641224763,9.265495170457635,3.66413115938745,5.709175476396179
dirty-mean-60.csv,13.867196809818267,10.312940409176415,4.1841231320084455,6.467634013063128
dirty-mean-65.csv,14.841424204752766,11.031916699904514,4.548329023305841,6.988247105954632
dirty-mean-70.csv,15.238129411898676,11.554313386579372,4.696633591933382,7.366516262077507
dirty-mean-75.csv,16.452279636594117,12.434238851096799,5.1505324117093,8.003673180190201
dirty-mean-80.csv,17.2118956670574,13.00949130929187,5.434507831469767,8.42021537402401
dirty-mean-85.csv,17.682662293453344,13.582259839344442,5.610499575954769,8.8349589473338
dirty-mean-90.csv,18.328521683939545,14.084541988125439,5.851948129124057,9.19866310052118
dirty-mean-95.csv,19.267501387628418,14.494484036659738,6.202976997405023,9.495503483919068
dirty-median-5.csv,4.740526816834505,2.62184400864357,0.7722020582889662,0.8984858555442837
dirty-median-10.csv,5.325128782958779,3.01594216117538,0.9907500905384763,1.183853621822971
dirty-median-15.csv,6.175722246296213,3.646679582859478,1.3087365812256708,1.640572659905346
dirty-median-20.csv,6.489815199028034,4.030712580564707,1.4261573234412137,1.9186522145249374
dirty-median-25.csv,8.016384083880572,5.05969928097829,1.996850966655764,2.6637448629960554
dirty-median-30.csv,8.562210625839127,5.597479320252697,2.200903165599683,3.0531531552478577
dirty-median-35.csv,9.22309015267585,6.25490609713989,2.4479668576732907,3.5291980430679093
dirty-median-40.csv,10.614984267152908,7.213717532633016,2.968313584926633,4.223476551788018
dirty-median-45.csv,11.346219506532474,7.889198663962169,3.241679108716082,4.712594656941384
dirty-median-50.csv,12.248612918927305,8.592575160313915,3.579030530746515,5.221911887502686
dirty-median-55.csv,13.270740343830733,9.428223294518574,3.961143404744986,5.827007445350265
dirty-median-60.csv,14.533957382170968,10.311991591087637,4.433385398496038,6.466946970769577
dirty-median-65.csv,15.956907759512315,11.530325814907952,4.965342222073572,7.349146782666486
dirty-median-70.csv,16.256769462421783,11.886475360778899,5.077442743309109,7.6070358382569125
dirty-median-75.csv,17.63637097367918,12.902629356459089,5.5931939946650795,8.3428362830941
dirty-median-80.csv,18.422347735823866,13.472544180000725,5.887024129892587,8.755513478149108
dirty-median-85.csv,18.59982043175489,13.806595634981239,5.95337065405993,8.997401233566181
dirty-median-90.csv,19.532849721373744,14.446348971708789,6.302175015135261,9.460648725335487
dirty-median-95.csv,20.94768403014025,15.321859482312526,6.831097721622163,10.094608760822673
dirty-mode-5.csv,4.894590458475865,2.682444176173432,0.8297973242528089,0.9423666358347091
