file,model,percentage,2-Wasserstein Distance,Distance_Less_Than_0_05
dirty-mean-5.csv,mean,5,0.057607648227072906,False
dirty-median-5.csv,median,5,0.057603062907364416,False
dirty-mode-5.csv,mode,5,0.09546988943804885,False
dirty-knn-5.csv,knn,5,0.0034104901750988716,True
dirty-hdi-5.csv,hdi,5,0.004102837446994116,True
dirty-mice-5.csv,mice,5,0.0009107328050297073,True
dirty-iim-5.csv,iim,5,0.00454114239068726,True
dirty-si-5.csv,si,5,0.03432206694246763,True
dirty-mfi-5.csv,mfi,5,0.03932164677657921,True
dirty-missfi-5.csv,missfi,5,0.0007922056447397227,True
dirty-xgbi-5.csv,xgbi,5,0.0014949233299294655,True
dirty-gain-5.csv,gain,5,0.030849613530345925,True
dirty-midae-5.csv,midae,5,0.057607648227072906,False
dirty-mean-10.csv,mean,10,0.10047990628936197,False
dirty-median-10.csv,median,10,0.10052165745926074,False
dirty-mode-10.csv,mode,10,0.19248374211266936,False
dirty-knn-10.csv,knn,10,0.0047995264007088595,True
dirty-hdi-10.csv,hdi,10,0.004785529344450782,True
dirty-mice-10.csv,mice,10,0.0014742313849907488,True
dirty-iim-10.csv,iim,10,0.0063017879593084735,True
dirty-si-10.csv,si,10,0.06175447953390484,False
dirty-mfi-10.csv,mfi,10,0.190804642558523,False
dirty-missfi-10.csv,missfi,10,0.0010389895194841006,True
dirty-xgbi-10.csv,xgbi,10,0.0021584998110710206,True
dirty-gain-10.csv,gain,10,0.08916365636522981,False
dirty-midae-10.csv,midae,10,0.10047990628936197,False
dirty-mean-15.csv,mean,15,0.1437190466619298,False
dirty-median-15.csv,median,15,0.1437493587248684,False
dirty-mode-15.csv,mode,15,0.3093930644276001,False
dirty-knn-15.csv,knn,15,0.00537491008198341,True
dirty-hdi-15.csv,hdi,15,0.006904135111250685,True
dirty-mice-15.csv,mice,15,0.0020155870225095815,True
dirty-iim-15.csv,iim,15,0.007993683972638064,True
dirty-si-15.csv,si,15,0.09560525711007549,False
dirty-mfi-15.csv,mfi,15,0.12407920712558909,False
dirty-missfi-15.csv,missfi,15,0.0014333844696977512,True
dirty-xgbi-15.csv,xgbi,15,0.0030895296338608997,True
dirty-gain-15.csv,gain,15,0.30557956631687255,False
dirty-midae-15.csv,midae,15,0.1437190466619298,False
dirty-mean-20.csv,mean,20,0.20285375009025983,False
dirty-median-20.csv,median,20,0.20275322290278355,False
dirty-mode-20.csv,mode,20,0.4137541649438151,False
dirty-knn-20.csv,knn,20,0.007681518505017127,True
dirty-hdi-20.csv,hdi,20,0.008019557277523317,True
dirty-mice-20.csv,mice,20,0.002491476279474132,True
dirty-iim-20.csv,iim,20,0.011896450345382012,True
dirty-si-20.csv,si,20,0.16193348112518968,False
dirty-mfi-20.csv,mfi,20,0.20505701917361405,False
dirty-missfi-20.csv,missfi,20,0.0015483897017327458,True
dirty-xgbi-20.csv,xgbi,20,0.003537793258161859,True
dirty-gain-20.csv,gain,20,0.24076445029967455,False
dirty-midae-20.csv,midae,20,0.20285375009025983,False
dirty-mean-25.csv,mean,25,0.2603521336826213,False
dirty-median-25.csv,median,25,0.26050516787022404,False
dirty-mode-25.csv,mode,25,0.483957757333164,False
dirty-knn-25.csv,knn,25,0.010053881185154614,True
dirty-hdi-25.csv,hdi,25,0.00989118979939401,True
dirty-mice-25.csv,mice,25,0.0035406548908495324,True
dirty-iim-25.csv,iim,25,0.014097482685382372,True
dirty-si-25.csv,si,25,0.21705764131190888,False
dirty-mfi-25.csv,mfi,25,0.15364384612869855,False
dirty-missfi-25.csv,missfi,25,0.002126890867966656,True
dirty-xgbi-25.csv,xgbi,25,0.004503733904663223,True
dirty-gain-25.csv,gain,25,0.20789970228049698,False
dirty-midae-25.csv,midae,25,0.2603521336826213,False
dirty-mean-30.csv,mean,30,0.31223312312526424,False
dirty-median-30.csv,median,30,0.31177624170247814,False
dirty-mode-30.csv,mode,30,0.5652682654723222,False
dirty-knn-30.csv,knn,30,0.008463953657241343,True
dirty-hdi-30.csv,hdi,30,0.00942023524441378,True
dirty-mice-30.csv,mice,30,0.003395471065992373,True
dirty-iim-30.csv,iim,30,0.016090100630579095,True
dirty-si-30.csv,si,30,0.26522265366553793,False
dirty-mfi-30.csv,mfi,30,0.23916352654034587,False
dirty-missfi-30.csv,missfi,30,0.0025390383183053716,True
dirty-xgbi-30.csv,xgbi,30,0.005379548408585507,True
dirty-gain-30.csv,gain,30,0.08889104997168867,False
dirty-midae-30.csv,midae,30,0.31223312312526424,False
dirty-mean-35.csv,mean,35,0.3578286541504769,False
dirty-median-35.csv,median,35,0.35994974563688165,False
dirty-mode-35.csv,mode,35,0.7037518185761715,False
dirty-knn-35.csv,knn,35,0.010584662328230972,True
dirty-hdi-35.csv,hdi,35,0.013076058566225858,True
dirty-mice-35.csv,mice,35,0.0038169044673915286,True
dirty-iim-35.csv,iim,35,0.01778318815746212,True
dirty-si-35.csv,si,35,0.3201385331069738,False
dirty-mfi-35.csv,mfi,35,0.7004197323060506,False
dirty-missfi-35.csv,missfi,35,0.0025747024172984843,True
dirty-xgbi-35.csv,xgbi,35,0.005212607865528062,True
dirty-gain-35.csv,gain,35,0.2907465774706851,False
dirty-midae-35.csv,midae,35,0.3578286541504769,False
dirty-mean-40.csv,mean,40,0.40414266380270336,False
dirty-median-40.csv,median,40,0.4042259978917682,False
dirty-mode-40.csv,mode,40,0.7730696492644431,False
dirty-knn-40.csv,knn,40,0.017129894964757985,True
dirty-hdi-40.csv,hdi,40,0.013868944725069433,True
dirty-mice-40.csv,mice,40,0.006726254462225077,True
dirty-iim-40.csv,iim,40,0.02222744424728173,True
dirty-si-40.csv,si,40,0.35631924926207453,False
dirty-mfi-40.csv,mfi,40,0.240639009620016,False
dirty-missfi-40.csv,missfi,40,0.0029756884391409517,True
dirty-xgbi-40.csv,xgbi,40,0.007201146274988448,True
