Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,1.7088761775235506,0.700003877559567,0.35314517750691454
0.72,1.614862297245945,0.7200061864953224,0.3535266177110251
0.74,1.523204464089282,0.7400042204587712,0.35387611451814555
0.76,1.4334086681733635,0.760008832680959,0.35419684856685396
0.78,1.345094901898038,0.7800037090134184,0.35449116825116256
0.8,1.2576931538630773,0.8000098434446816,0.35476163672743277
0.82,1.1707854157083144,0.8200032875167627,0.35500987260012107
0.84,1.083687673753475,0.8400036694003685,0.35523777385314165
0.86,0.9957159143182864,0.8600025439825119,0.355446589523505
0.88,0.9059201184023681,0.8800067165774195,0.3556374301440673
0.9,0.8130842616852337,0.9000075509790052,0.3558108880472779
0.92,0.7153463069261385,0.9200065075217647,0.35596715229793485
0.94,0.6096281925638513,0.9400073228323502,0.356105570543861
0.96,0.49003980079601595,0.9600057417040766,0.35622360458409574
0.98,0.34126682533650676,0.9800062149241939,0.3563130345977471
