Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,3052.3253532535327,0.7000016312429832,0.902897855234755
0.72,2891.139861398614,0.7200081607848392,0.9117129787346873
0.74,2733.3540635406353,0.7399989205617447,0.9200951370770611
0.76,2577.9680496804967,0.7600093912821104,0.9280839318341021
0.78,2424.4818648186483,0.7800076306702726,0.9356898115763255
0.8,2271.9955899558995,0.8000056584925198,0.9429397901947412
0.82,2119.609306093061,0.8200034051917587,0.949854691324371
0.84,1966.2231122311223,0.8400073188734162,0.9564562828664003
0.86,1810.6371163711638,0.860006165047141,0.9627594484305834
0.88,1651.1514715147152,0.8800048427323005,0.9687835075634663
0.9,1485.4663846638466,0.9000042727546858,0.9745455602788645
0.92,1310.1821618216181,0.9200020996392885,0.9800611327315853
0.94,1119.59931599316,0.940001910433141,0.9853470338684779
0.96,902.7188371883719,0.9600035688955031,0.9904191749097698
0.98,631.0432904329043,0.9800068364349077,0.9952950959314714
