Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,528.522510450209,0.7000086338484234,0.47625466931696137
0.72,499.37110742214844,0.7200019893390756,0.47628073916402974
0.74,470.9389987799756,0.7400058587148814,0.4763033931884838
0.76,443.1063021260425,0.7600074285925341,0.4763229164945075
0.78,415.7331546630933,0.7800057544663513,0.47633955627184876
0.8,388.6597131942639,0.8000093100515283,0.4763535147546171
0.82,361.74611492229843,0.8200015849089163,0.4763649267683898
0.84,334.772575451509,0.8400080772787405,0.47637389866800955
0.86,307.5592711854237,0.8599968989762349,0.4763804485896242
0.88,279.76653533070663,0.8800085796802906,0.4763845440066086
0.9,251.05470109402188,0.9000084124575743,0.4763860218671214
0.92,220.84433688673772,0.9200020073762684,0.4763845561361453
0.94,188.17638352767054,0.9399999426834127,0.47637948546580716
0.96,151.21264425288504,0.9600087844730796,0.4763693807274547
0.98,105.27770555411108,0.9800072843402889,0.4763503635078274
