Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,6.28748812480208,0.700009960315389,0.5508807891785541
0.72,5.95248254137569,0.7200063668325005,0.5715792401021369
0.74,5.624577076284605,0.7400057652673752,0.5930408159674653
0.76,5.302271704528409,0.7600073657116628,0.6153396378982628
0.78,4.984066401106685,0.7800068710785145,0.6385557566021044
0.8,4.668261137685628,0.8000054809911006,0.6627873191567062
0.82,4.352955882598043,0.8200051609823817,0.6881483062337552
0.84,4.035950599176653,0.8400077122615809,0.7147707559069411
0.86,3.714745245754096,0.8600038455035672,0.7427932484744065
0.88,3.385739762329372,0.8800051443082156,0.7724105974744202
0.9,3.044334072234537,0.9000055777281318,0.8038279660368106
0.92,2.68352805880098,0.920005489865756,0.8373047356900819
0.94,2.291721528692145,0.9400059925261284,0.8731631570240461
0.96,1.8464141069017819,0.9600091935462243,0.9118157755633788
0.98,1.2896048267471125,0.9800093197965615,0.9538004875619801
