file,MSE_Trend,RMSE_Trend,MAE_Trend,Corr_Trend,Max_Abs_Error_Trend,MSE_Seasonal,RMSE_Seasonal,MAE_Seasonal,Corr_Seasonal,Max_Abs_Error_Seasonal,MSE_Residuals,RMSE_Residuals,MAE_Residuals,Corr_Residuals,Max_Abs_Error_Residuals
clean,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
dirty-mean-5.csv,130061.97458358474,360.6410605901452,169.86537051040708,0.9866548108123272,2066.0941511698966,12482.1303233446,111.7234546697541,78.33565998190063,0.9669085546547829,290.4948745045031,1423715.9996186104,1193.1957088502331,381.15602973593565,0.9542694904608662,20606.266957879376
dirty-mean-10.csv,186757.6112727559,432.15461500805,288.71307509687387,0.9814170642074396,1639.8754764982223,10701.41407509258,103.44763929202338,86.4207086189537,0.9616805645470468,170.89567857582972,1626538.6900639758,1275.3582594957293,586.6654747431639,0.9475735236888467,13832.548095849463
dirty-mean-15.csv,252076.2271638067,502.07193425226103,370.2674713931387,0.9794619943960862,2242.0114976943732,37584.694631180886,193.86772457317613,173.95663566652317,0.8466833999551642,340.32350647396703,2359558.006454547,1536.0852861916708,790.3561919196845,0.9234796451917852,15398.471683352804
dirty-mean-20.csv,614168.8713089155,783.6892696145045,530.8412085535199,0.9495840897355577,3339.535841642625,27145.676314803302,164.75944984978344,152.0275109210887,0.9068680917328521,285.6581486461385,4537477.985932791,2130.1356731280734,1088.365728932368,0.8467727387871058,18667.66258638318
dirty-mean-25.csv,493173.0781758997,702.262826992786,580.8727369207612,0.9625546705520713,2161.426681737332,86489.07190842593,294.0902444972052,232.88561559220136,0.6233800179842388,605.554111157709,4110690.8333476884,2027.483867592462,1188.1972386269777,0.8623172384965148,20209.167063104127
dirty-mean-30.csv,718108.0871047656,847.41258375408,682.9859883974807,0.9410169138412945,3188.631347529523,60203.6840570281,245.36439036059838,183.7043254664668,0.8524375459004423,474.9103170838992,5184763.107843559,2277.007489632733,1377.767531774643,0.8224338636962012,22234.910588942756
dirty-mean-35.csv,1772503.048854653,1331.3538405903416,863.0541959091606,0.8252043203350473,8431.339004791384,51714.02537906045,227.40717969989524,176.25234271367964,0.7820554031881314,533.8896635743074,7257802.225888329,2694.030850953331,1622.4354953591671,0.7391223267240279,16438.28083384392
dirty-mean-40.csv,1296828.917672585,1138.7839644430303,808.9080584224654,0.8949480373414892,4921.58462590371,82003.02296172023,286.36169953700204,231.69484829914043,0.6774434572773974,535.6305292770096,8152519.461892036,2855.2617151308627,1763.7564200155573,0.7012023513811989,22023.72878960044
dirty-mean-45.csv,1051098.223848321,1025.2308149135595,825.3663871860556,0.9243823580298508,4351.509877420607,117023.27509467634,342.0866485185827,292.7321586734777,0.5139312930662082,658.044808830711,7880560.697170528,2807.233637795495,1857.014638847405,0.7149114860722716,18459.31770536992
dirty-mean-50.csv,1728020.7407443512,1314.5420269981296,960.7390598404836,0.8651154211125797,6297.118374910167,87735.8395021845,296.20236241830435,234.70165497586498,0.5824329882524605,580.0815591277989,8702088.816713264,2949.930307094265,1951.8374150422658,0.6783705436399567,17492.0320887777
dirty-mean-55.csv,2071036.648839744,1439.1096722764892,1131.3178312207813,0.8133508751040328,4970.926420358075,99301.84107706365,315.12194635896697,272.82758480117036,0.575881464843596,612.3202164063496,9810272.161010796,3132.135399533487,2107.896161923691,0.6236934090379366,21546.066264189732
dirty-mean-60.csv,2512541.199036995,1585.0997441918269,1256.2653583994922,0.752097813739536,5573.168406842207,102702.15935445156,320.47177622132585,280.3635707257234,0.4997344520662632,519.1739280264399,10454169.977507638,3233.2908897140137,2269.64572355671,0.589695184804684,20803.06813364103
dirty-mean-65.csv,2259212.010632494,1503.0675336233212,1243.540630871126,0.7942202427602957,5848.93385825119,98971.58439778049,314.5974958542749,278.50434581713813,0.5542911588427133,684.1888600057035,9304739.083243197,3050.367040741687,2192.9671291188774,0.6470147828135582,16829.80658418014
dirty-mean-70.csv,3080823.2847679174,1755.2274168232211,1338.4178239754797,0.7208605576907665,5505.968513613333,155912.1869702793,394.857172874293,322.58034066967906,0.11901441967001024,764.1089517703915,11738708.181092355,3426.179823227665,2400.519123948512,0.5173526018720457,17766.900907537696
dirty-mean-75.csv,3712323.016042526,1926.7389589777142,1392.7748597384943,0.6057948082371907,8016.520797742366,92193.33048306694,303.63354637303655,239.73353331876703,0.5784978506595014,585.1731364350888,13072668.971630652,3615.6146049642307,2525.5552120638395,0.42677578035183233,21358.806309465752
dirty-mean-80.csv,3850915.4215157037,1962.3749441724187,1463.6240333882056,0.5472070266451069,7879.3236856654585,175609.77031304818,419.0581944229801,333.4558179356046,0.017196863069058547,971.4529228917897,13828536.278388534,3718.67399463687,2625.3499027087896,0.366024483172417,21317.86081748796
