Model,MSE_Trend,RMSE_Trend,MAE_Trend,Corr_Trend,Max_Abs_Error_Trend,MSE_Seasonal,RMSE_Seasonal,MAE_Seasonal,Corr_Seasonal,Max_Abs_Error_Seasonal,MSE_Residuals,RMSE_Residuals,MAE_Residuals,Corr_Residuals,Max_Abs_Error_Residuals
clean,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
dirty-mean-10.csv,152122.35070481576,390.0286536971556,245.8450526048672,0.9885694049966745,1396.7611279240741,25765.60235379379,160.51667313333462,136.88423430102432,0.9915800878619424,271.42654541971797,865661.208221304,930.4091617247242,487.18835119416735,0.9784384161185157,3939.859325692214
dirty-mean-30.csv,971285.7088914532,985.5382838284129,726.7965955468512,0.929889108736232,3167.3487585366834,504216.3356923516,710.0819218177236,543.088141069443,0.8197619377712148,1789.2267354838339,7744326.4227661425,2782.8629902972484,1668.8449270650576,0.789128630134415,14469.706025222382
dirty-mean-50.csv,1882016.554710994,1371.8660848315312,1051.6424445409198,0.8332484973146064,3570.999153979248,920185.825272874,959.2631678913112,865.269084861463,0.6360583003178318,1861.0681825572085,14500386.071881168,3807.937246316064,2540.6338874128915,0.5471629966111928,16065.465798567631
dirty-mean-70.csv,3151570.7796314987,1775.2663968068282,1324.2585171581698,0.6694347632414205,4651.711784971831,1565455.236844787,1251.1815363266783,1077.0743738930835,0.18887616086090933,2457.9413154288027,17466172.574708484,4179.255026282613,2981.1597699332,0.37980458453630966,15322.183684571197
dirty-mean-90.csv,5093510.015237896,2256.880593925584,1588.8454552918142,0.09944469412573403,7908.183013,1542990.4053526246,1242.1716489087266,1011.9946702962502,-0.07473916027627303,2061.4490870923223,20211113.032583408,4495.6771495052235,3213.2991661887622,0.030596327833597205,15718.675912907678
dirty-median-10.csv,63411.70522483009,251.81680886078692,159.64670212765955,0.9938492743204906,789.2083333333339,17501.91053676491,132.29478650636582,111.14336781249996,0.9945355020385853,260.5044496527778,521164.5230964324,721.9172550205684,342.75367065602836,0.9870497183328651,5042.245550347223
dirty-median-30.csv,1049462.0029558125,1024.4325272831845,709.602535460993,0.9365510852271692,3134.833333333334,572955.3768378117,756.9381591899114,595.2812457986112,0.7933137611166168,1859.3386747685186,8144236.108136356,2853.8108045447507,1586.6249786495273,0.7786585492351209,15662.952991898148
dirty-median-50.csv,3338661.8304871535,1827.2005446822616,1361.9984987743796,0.8243935466204966,4994.469909583334,807574.2792639566,898.6513669182041,825.5697363033838,0.6892784086990968,1553.8909231921293,15294533.094277335,3910.8225598046934,2504.388430029421,0.5225199494878662,16545.982302135126
dirty-median-70.csv,8798673.689772917,2966.2558368712766,2429.4486829787234,0.6200077489572622,6782.583333333333,1537064.500983495,1239.784054173748,1056.8842454472224,0.213877059407715,2529.6655925,17883022.576810267,4228.832294713313,3003.19427608821,0.36801583903596113,15250.4594075
dirty-median-90.csv,12936152.069048895,3596.6862622487515,2901.3511776719856,-0.09944469412573378,10185.965705666666,1534412.6369997826,1238.714106240735,1002.7121785591214,0.07473916027627227,2073.8398031288193,20230965.64131982,4497.884574032532,3219.368317275902,-0.030596327833597028,15706.28519687118
dirty-knn-10.csv,8232.04930395254,90.73064148319762,44.017522740177306,0.9993885562403146,333.0713333333342,5206.526536641486,72.15626470821148,57.06308282993886,0.998354195771012,188.54669790714345,77366.27089497005,278.14792987719693,109.08497831538276,0.9980883829234077,3049.3819687595224
dirty-knn-30.csv,4742.727815678408,68.86746558193069,49.80834724663113,0.9996820537626993,230.17324599999847,4898.593372334996,69.98995193836753,51.483493537687046,0.9984159244597789,194.81403129212924,108625.481086676,329.5837997940372,144.90844729729795,0.9973389071289408,3133.1122147078695
dirty-knn-50.csv,29022.142302702636,170.35886329364445,135.85717148802303,0.998602019481489,406.33216900000116,35617.32520836515,188.72552876695073,141.93124621653268,0.9884782045555853,378.09002434846957,279417.34828555153,528.5994213821573,292.7582782255055,0.9936227941353277,3553.0161423181935
dirty-knn-70.csv,105234.58996610311,324.3988131391715,218.23570862735815,0.9950359680339809,1168.17,59182.46275574117,243.2744597275702,197.17911428875533,0.9809983484740935,496.8341344267974,852235.1920055018,923.165852924328,449.23391429929416,0.9791567163481284,8148.681081656534
dirty-knn-90.csv,582039.4891228556,762.9151257661993,502.88204168581575,0.9798585816421704,2699.602139833334,107472.3155744208,327.82970514341866,265.47706084112207,0.9658326946217839,621.5834151409579,1258599.8531470022,1121.8733676966408,652.3803737287037,0.9798436174034059,8584.297845631052
dirty-hdi-10.csv,983.5164054886786,31.361065120443193,17.787397358155985,0.9999117129441739,117.63500000000113,480.55562842708053,21.921579058705614,15.948765439756935,0.9998508792179739,59.83579070023166,7126.793548667077,84.42033847756758,36.12759442548271,0.9998240073544371,854.8292092997692
dirty-hdi-30.csv,8650.271233710404,93.0068343387216,65.15412077752661,0.999408816019088,266.72416666666686,4488.3525623888,66.9951682018099,52.814815886751376,0.9988919177151369,138.9210103980555,64957.24341388597,254.8671093214775,149.02481001179817,0.998396103937714,1877.662322935279
dirty-hdi-50.csv,50932.5855533118,225.68248836210532,171.88545277912232,0.9975815579526608,543.2725,63209.55566889734,251.41510628619224,201.6904522865763,0.9795043685730228,453.265878279259,605796.8670744603,778.3295362983858,399.24313358624784,0.9853337289826091,4961.128288387406
dirty-hdi-70.csv,75320.3163396581,274.4454706123934,213.54491237929975,0.9960837463848607,733.6887499999993,47267.907019325794,217.4118373486729,172.08126310899826,0.9848082204618811,509.3117540489091,537639.0825109867,733.2387622807368,450.8803612622507,0.9873181993466708,3670.541955693701
dirty-hdi-90.csv,1101531.0382121715,1049.5384881995378,826.465500238032,0.9725256064130896,3255.3419231666667,130580.0071136148,361.35855754861376,301.4543850572407,0.9586816167954118,651.1777671064813,2890119.812049022,1700.035238472727,1188.7246585115297,0.9322553421992674,7809.194561149074
dirty-mice-10.csv,2229.891865829084,47.22173086439213,22.041065686696932,0.9997832143409111,154.08497549433332,1418.7955479321254,37.66690255293267,20.44212255344065,0.999559290094071,98.23753634793002,16879.718678747966,129.921971501159,48.55234748675663,0.9995826862748,1269.9013841320698
dirty-mice-30.csv,11239.807195119589,106.01795694654557,76.07349375036439,0.9989171861783573,363.6950969933332,4301.389561802456,65.58497969659254,47.69352744576791,0.9986258383272034,179.47164532784205,96019.09875918504,309.8694866539541,163.69325619111777,0.9976523302596797,2068.7544151721595
dirty-mice-50.csv,124482.24799511008,352.82041890331413,261.47077351668077,0.9913872386301166,973.7023582816664,37390.34047407341,193.36582033563587,155.77455640882204,0.9877550807258314,457.19539170722567,709695.8385107181,842.4344713452306,503.5407405459815,0.9845528643449427,4876.24657639338
dirty-mice-70.csv,1291977.0935395018,1136.6517028269925,833.1003228997074,0.9453457547942351,2819.8976329693323,269684.62652209273,519.3116853317406,404.933514078098,0.9313875248266932,1086.3683359820548,3807900.039296338,1951.384134222767,1313.6154090790442,0.9233856027154143,8972.766138397612
dirty-mice-90.csv,1359410.104134998,1165.9374357721765,853.7133820558674,0.9311570570937644,3328.2203509166666,285146.99555161817,533.9915688019972,424.6045254036781,0.9216820323835863,1153.2389264643816,3848992.5749114295,1961.8849545555493,1291.3365352494548,0.9223369754925849,8636.692167029873
