Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,528.522510450209,0.700008633848424,0.5012912575451693
0.72,499.37110742214844,0.7200019893390769,0.5013188011155644
0.74,470.9389987799756,0.7400058587148824,0.5013433085438801
0.76,443.1063021260425,0.7600074285925356,0.5013650442768246
0.78,415.7331546630933,0.7800057544663518,0.5013842442088038
0.8,388.6597131942639,0.8000093100515288,0.501401109698744
0.82,361.74611492229843,0.8200015849089171,0.5014157811031326
0.84,334.772575451509,0.8400080772787415,0.501428389322518
0.86,307.5592711854237,0.8599968989762357,0.5014389828655743
0.88,279.76653533070663,0.8800085796802933,0.5014475966616878
0.9,251.05470109402188,0.900008412457575,0.5014541546312002
0.92,220.84433688673772,0.9200020073762692,0.5014584863274973
0.94,188.17638352767054,0.939999942683413,0.5014602061683643
0.96,151.21264425288504,0.9600087844730804,0.501458437760988
0.98,105.27770555411108,0.9800072843402896,0.501450744942039
