file,RMSE,MSE,MAE
dirty-mean-5.csv,3.408386185248822,11.617096387795018,0.6672104421052631
dirty-mean-10.csv,5.355834764829894,28.68496602816049,1.434546577777777
dirty-mean-15.csv,6.193408916058154,38.35831400150863,2.0231770117647065
dirty-mean-20.csv,7.501252514199296,56.26878928178125,2.9425853999999996
dirty-mean-25.csv,8.692848928285823,75.56562248999997,3.8034184800000035
dirty-mean-30.csv,9.030908649384658,81.55731103353064,4.337805085714285
dirty-mean-35.csv,10.357318044262232,107.27403707000002,5.301309999999996
dirty-mean-40.csv,10.691556814094001,114.30938710899986,5.8951502000000024
dirty-mean-45.csv,11.46106373491722,131.35598193583465,6.675759163636372
dirty-mean-50.csv,11.820932315794717,139.73444081459988,7.283137639999992
dirty-mean-55.csv,12.467279002029443,155.43304571444426,7.9803953333333295
dirty-mean-60.csv,13.301850364756591,176.93922312637505,8.96991530000001
dirty-mean-65.csv,13.677425399179572,187.07196555012248,9.527165428571434
dirty-mean-70.csv,14.096636683991129,198.7151658004444,10.295116399999994
dirty-mean-75.csv,14.914356374701518,222.43802607159978,11.1315296
dirty-mean-80.csv,15.134929191244993,229.0660816239998,11.736091000000004
dirty-mean-85.csv,15.576511975763733,242.627725331111,12.487389199999992
dirty-mean-90.csv,16.115469583136566,259.7083598849998,13.213265400000003
dirty-mean-95.csv,16.652141055011516,277.2938017160001,14.042297999999994
dirty-median-5.csv,3.471754866058375,12.053081850000005,0.6781600000000001
dirty-median-10.csv,5.386379888199494,29.0130883,1.4175499999999994
dirty-median-15.csv,6.36481164685963,40.510827299999995,2.032350000000001
dirty-median-20.csv,7.624517702779634,58.13327020000002,2.9211400000000016
dirty-median-25.csv,8.728354108879865,76.18416545000001,3.7324200000000007
dirty-median-30.csv,9.210339798291917,84.83035919999999,4.353580000000001
dirty-median-35.csv,10.513784789503731,110.53967060000001,5.288119999999997
dirty-median-40.csv,10.829553748885498,117.27923439999994,5.847620000000002
dirty-median-45.csv,11.802374839412616,139.29605185,6.740139999999996
dirty-median-50.csv,11.862116940074394,140.70981829999988,7.181230000000004
dirty-median-55.csv,12.787994494837731,163.53280320000013,8.020240000000001
dirty-median-60.csv,13.458817890141763,181.13977899999995,8.885699999999995
dirty-median-65.csv,14.14857267182806,200.1821086499998,9.589499999999997
dirty-median-70.csv,14.11889498154866,199.34319549999995,10.187849999999997
dirty-median-75.csv,15.317679039267015,234.63129115000007,11.164159999999987
dirty-median-80.csv,15.207440014677035,231.26623180000027,11.665260000000009
dirty-median-85.csv,15.871919557822874,251.91783045000028,12.449650000000009
dirty-median-90.csv,16.67072554809777,277.91309029999974,13.252079999999992
dirty-median-95.csv,16.81755747277232,282.8302393500001,14.008579999999991
dirty-mode-5.csv,5.704191651759261,32.53780240000004,1.0531200000000007
dirty-mode-10.csv,8.436796062487229,71.17952780000002,2.134020000000002
dirty-mode-15.csv,10.637473351317972,113.15583930000003,3.4054099999999994
dirty-mode-20.csv,12.251685394263111,150.10379500000005,4.375460000000003
dirty-mode-25.csv,13.148490004559468,172.88278940000023,5.156880000000007
dirty-mode-30.csv,14.366571100996936,206.3983652000003,6.351600000000006
dirty-mode-35.csv,16.434529898965774,270.09377299999994,7.808840000000001
dirty-mode-40.csv,19.034001323946587,362.2932064000005,10.005960000000016
dirty-mode-45.csv,18.03227704700658,325.16301550000037,9.738970000000014
dirty-mode-50.csv,20.78906806473057,432.1853510000005,12.188360000000017
dirty-mode-55.csv,22.48921673602708,505.76486940000046,13.942700000000011
dirty-mode-60.csv,21.91181858723736,480.1277938000006,13.774540000000005
dirty-mode-65.csv,23.737361877428615,563.4623489000013,15.841390000000011
dirty-mode-70.csv,20.159800636415046,406.4175617000005,13.239149999999993
