File Name,RMSE,MAE,PG(RMSE),PG(MAE)
dirty-5.csv,1.8492597258923031,1.4189223594106113,0.07094073025753611,0.11910033360065019
dirty-10.csv,1.998290833111203,1.5844168827444787,0.15724741858336666,0.24962542896171108
dirty-15.csv,2.0290456616481567,1.614742265622914,0.17505811227400978,0.2735429786928473
dirty-20.csv,2.370110461389656,1.9519703836133062,0.37257508654546145,0.5395139085605869
dirty-25.csv,2.6023047932598633,2.1530691748781847,0.5070431463063768,0.6981199964121405
dirty-30.csv,2.6632439078511396,2.241842602402668,0.5423341219156245,0.7681353652578246
dirty-35.csv,3.192959856092954,2.6972322853918542,0.8491024879251212,1.1273000107167772
dirty-40.csv,3.404791672921497,2.8895840393131462,0.9717782361879439,1.2790073332170742
dirty-45.csv,3.609809122236714,3.0563281467679535,1.0905076573779464,1.4105179722883538
dirty-50.csv,4.0494101353845915,3.4474314127031462,1.3450887870326125,1.718980089667477
dirty-55.csv,4.371193600089153,3.751833434243994,1.5314395812723032,1.9590611635865434
dirty-60.csv,4.654767241073097,4.000446277465956,1.6956623553396921,2.155141459271412
dirty-65.csv,4.865072863278112,4.2105862884491305,1.8174542558867224,2.320878333339559
dirty-70.csv,5.391118678000175,4.673584992910787,2.1220971792573335,2.6860441940248
dirty-75.csv,5.580443441798901,4.858770385639746,2.231738674153682,2.8320994262977117
dirty-80.csv,6.0125064007253854,5.2437637565095425,2.4819543762918403,3.135742685505631
dirty-85.csv,6.393920006090403,5.595597787166654,2.7028380949715824,3.4132332602852014
dirty-90.csv,6.672341328670488,5.836970779470364,2.8640770655436096,3.6036035045891044
dirty-95.csv,7.026931253783863,6.169063008608607,3.0694266916809814,3.865523772424735
dirty-Mean-5.csv,1.8060661981952653,1.3317282484327544,0.045926554343471565,0.05033056756224348
dirty-Mean-10.csv,2.1014880177181845,1.5875521644143114,0.2170108291503682,0.2520982173700206
dirty-Mean-15.csv,2.107274257559061,1.5822201267686162,0.22036174835001907,0.24789285330024358
dirty-Mean-20.csv,2.4046397701476407,1.8736177201811668,0.39257165199205973,0.4777173689515918
dirty-Mean-25.csv,2.4642062545200907,1.9191679366344638,0.42706771189079823,0.5136427048872666
dirty-Mean-30.csv,2.6969561490445897,2.1279237768774624,0.5618575083263195,0.6782878871325191
dirty-Mean-35.csv,3.2143261558032674,2.6354665546278397,0.8614761098097505,1.078585541285336
dirty-Mean-40.csv,3.6788032414937932,3.077089534047454,1.1304634361288188,1.426892423840553
dirty-Mean-45.csv,3.7496624630458992,3.143383367461162,1.1714993303366357,1.479178195924491
dirty-Mean-50.csv,4.1585395406803585,3.535089434567623,1.4082876570256453,1.7881157410022381
dirty-Mean-55.csv,4.3946791631307525,3.7906968268880474,1.5450405080010479,1.9897126191678611
dirty-Mean-60.csv,4.771274286182479,4.12761034386321,1.7631337538796585,2.255435424042179
dirty-Mean-65.csv,5.464885188167097,4.789444532139907,2.164816738419633,2.7774223079449882
dirty-Mean-70.csv,5.610607229581906,4.914572130625242,2.2492070851418022,2.8761101158288196
dirty-Mean-75.csv,5.931110226741211,5.239594120749986,2.4348163367908073,3.132454104746744
dirty-Mean-80.csv,6.210640220293671,5.478974517255484,2.5966973593602622,3.321252793984423
dirty-Mean-85.csv,6.40181531558936,5.657497431178984,2.7074104156694454,3.4620533467434442
dirty-Mean-90.csv,6.864682710439908,6.088325926703997,2.975465540059538,3.8018466482366833
dirty-Mean-95.csv,7.253545213827289,6.455395082365132,3.2006630542413332,4.091353126043909
dirty-Median-5.csv,1.882843373136068,1.399150933309687,0.09038964551826013,0.10350666182674444
dirty-Median-10.csv,1.8695302338345756,1.3834195276873615,0.08267975873170769,0.0910993435804774
dirty-Median-15.csv,2.0434016416768106,1.5364963428560345,0.18337192753759085,0.2118306251658523
dirty-Median-20.csv,2.0261741672193803,1.5388943431313362,0.17339517639895283,0.21372192167708584
dirty-Median-25.csv,2.14112815024579,1.6308843594836449,0.23996716777723986,0.2862742056727791
dirty-Median-30.csv,2.688856182181462,2.1245417986338855,0.5571666667392762,0.6756205297852227
dirty-Median-35.csv,2.943706700395966,2.36752616455443,0.7047553457451192,0.8672616602233777
