file,MSE_Trend,RMSE_Trend,MAE_Trend,Corr_Trend,Max_Abs_Error_Trend,MSE_Seasonal,RMSE_Seasonal,MAE_Seasonal,Corr_Seasonal,Max_Abs_Error_Seasonal,MSE_Residuals,RMSE_Residuals,MAE_Residuals,Corr_Residuals,Max_Abs_Error_Residuals
clean,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
dirty-mean-5.csv,109981903.63683026,10487.225735952776,7771.915874976532,0.9996878762677309,29995.099547511432,154396763.149555,12425.649405546375,8469.806994624143,0.9937755655919155,33606.06714250923,2540074110.7516174,50399.14791692035,19394.71369917591,0.814352196079848,556846.5821787578
dirty-mean-10.csv,739255404.598572,27189.251637339563,20344.27034466795,0.9990526881247165,98999.04610963771,566242702.2409737,23795.85472810283,17715.7022636734,0.9758787599855863,69529.46603775452,6582823111.030789,81134.59872970833,42401.675976383114,0.6655009426389269,621823.4636771139
dirty-mean-15.csv,1716161471.9057426,41426.57929283738,31121.84907859154,0.9974971266800454,115990.76824817527,1003594591.8984065,31679.56110646747,25143.27821983946,0.9615754451492388,67854.09838130724,10836011339.645594,104096.16390456275,61198.347724665335,0.5033411363220037,783615.7701389303
dirty-mean-20.csv,3854648430.8214326,62085.81505321028,46566.03989005572,0.9985277053073423,183207.33964822395,1174755181.8749926,34274.70177660183,24810.88567638458,0.950626795490234,105051.2546256907,15252258107.103724,123500.03282227792,78166.52047416416,0.42950690325211166,722907.4435033763
dirty-mean-25.csv,6107890112.602834,78152.99170603025,57537.41112859782,0.9981306093449288,210141.94769230764,2155806491.5306277,46430.663268260854,37128.83872953651,0.9117466145377827,101034.91886208285,19051795317.197006,138028.2410131963,96235.61683212259,0.3383523165765397,640408.7299933045
dirty-mean-30.csv,6429889972.700254,80186.59471944331,61730.66699682527,0.997847203949519,169340.23914896045,2277764272.6776023,47725.92872514481,37854.50041379296,0.9108510588757075,127880.75661545355,19644432185.229652,140158.59654416368,99594.79943872507,0.3639206213121653,700730.9620663342
dirty-mean-35.csv,12066772543.10125,109848.86227495145,80403.31831246376,0.9968128341036362,258171.07052302803,3319260793.461404,57613.02624807521,46959.75235379076,0.8595700552368977,149858.7841440426,22835781521.04053,151115.1267115259,113154.60641629393,0.293761875407774,620280.3225700743
dirty-mean-40.csv,12848264139.423147,113350.18367617737,85887.77698209837,0.9958109393305986,258942.9858090186,2910946242.9300838,53953.18566062697,42328.18443185519,0.8808507600035484,162708.94785512332,23335282033.235134,152758.90164974064,115700.77477875436,0.26179497397832147,640268.3075787541
dirty-mean-45.csv,16510966999.796331,128495.00768433118,96868.65145294653,0.9872184625227194,306270.39676113357,3573945987.494249,59782.48897038538,47706.04890193663,0.8572160491526365,132484.37922008635,24289096674.138535,155849.59632330952,119932.66083522017,0.24626550631932584,616527.0062845425
dirty-mean-50.csv,27639321192.91567,166250.778021986,120381.0493906305,0.9794070299128468,449392.49062350695,4133863960.4848523,64295.131701279315,55530.51940750148,0.8392874837937406,120918.47024021205,25120785874.453445,158495.38124012778,122253.48754681592,0.18490807282321475,486289.546392026
dirty-mean-55.csv,28254988177.253265,168092.2014171189,125919.35814044045,0.993295717300049,350299.5164677277,5205750982.515501,72150.89037922888,61770.991119915205,0.8008025337196727,154195.6091918947,25710014192.347595,160343.4257846189,124207.82058620955,0.17491856583211812,495262.0839882685
dirty-mean-60.csv,33750616972.357384,183713.40988713203,137122.4974673436,0.9828433836578633,481224.04002683354,5160884136.111094,71839.29381690145,62554.19378346141,0.7725151487965528,135479.32862141318,25145372662.569542,158572.92537684212,122200.67838275294,0.09230069326853453,521600.5305971051
dirty-mean-65.csv,30955130591.01029,175940.70191689668,133291.34938041805,0.9894216373146112,374769.93039482646,5198750414.759946,72102.36067397479,61081.28367636735,0.7714555191181854,171219.01375125808,23914407057.59044,154642.83707171967,118474.29207980658,0.2500159216029631,497249.7109332888
dirty-mean-70.csv,40239196689.82002,200597.1004023239,150283.89054103865,0.9784767742966496,409111.6194960213,6847207713.359007,82747.85624630409,71438.23648458111,0.6768624180718605,151036.13367141626,22668033195.603157,150559.06879229547,111750.7491902327,0.17969922917980033,487338.4187509918
dirty-mean-75.csv,50940568528.3078,225700.17396605568,168507.4016161507,0.9631585416161228,506796.33900190727,7247182969.459483,85130.38804950606,75776.72503779428,0.6576935798853472,163363.73389898817,19579270431.116188,139925.9462398457,99827.7568281605,0.17399393016994782,591747.8392891875
dirty-mean-80.csv,54641607963.8473,233755.44477904102,171950.62911336467,0.9341778395673938,588463.2342386997,8897548709.168552,94326.81861044903,82951.97189206921,0.4880969143383617,204987.24507750288,18921260386.454723,137554.5723938493,95429.62059669408,0.07246695439188851,534580.2526535746
dirty-mean-85.csv,63369738758.216965,251733.46769592827,184955.70557602355,0.9625724882272136,541668.6427055704,8860699182.623457,94131.28694872634,83012.38167987979,0.5438875704520928,180666.11724147934,16193311485.379513,127252.9429340615,82004.74444659558,0.04671495183038602,582910.4321636541
dirty-mean-90.csv,66806953859.25042,258470.41196092527,193559.25841544088,0.952682435511287,581415.0376685171,10003743371.7047,100018.7151072473,89916.7125337795,0.3554629773864719,167881.1215513013,13946094738.314949,118093.58466197454,74789.79494108011,0.09110264903943222,659356.7886873668
dirty-mean-95.csv,82798972451.39044,287748.10590408836,213135.51914209966,0.8892420520775445,601246.5769230769,10074722250.6485,100372.91592181877,90469.03130926324,0.43792078961409164,162456.96526732,9066748480.314539,95219.47532051697,56507.83026356277,0.0610510921229102,594927.8355414651
