file,RMSE,MSE,MAE
dirty-mean-5.csv,1.0620980686985138,1.1280523075331128,0.1900248344370861
dirty-mean-10.csv,2.7122856333204424,7.356493356716473,0.5709339696143358
dirty-mean-15.csv,3.4687427895349914,12.032176539950994,0.9444324657323271
dirty-mean-20.csv,3.8281066264652863,14.654400343587435,1.2308631164139896
dirty-mean-25.csv,5.296709180648909,28.05512814437044,1.8493261298942718
dirty-mean-30.csv,4.280508592226376,18.322753808123828,1.6427902036736224
dirty-mean-35.csv,4.230639627800801,17.898311660318498,1.858251388052714
dirty-mean-40.csv,4.658166890819147,21.698518782723717,2.089906120369697
dirty-mean-45.csv,5.357292082437561,28.70057845654818,2.5818353831598873
dirty-mean-50.csv,5.405084869158829,29.214942442809715,2.835465318926456
dirty-mean-55.csv,6.735618545949909,45.368557196544366,3.706525126606933
dirty-mean-60.csv,6.584414767780413,43.35451783416479,3.532352621865161
dirty-mean-65.csv,8.048312256056992,64.7753301709972,4.493427464700735
dirty-mean-70.csv,7.948992677641056,63.18648458919112,4.399467319320474
dirty-mean-75.csv,7.341092951521702,53.89164572288161,4.786406413384453
dirty-mean-80.csv,7.83739942086056,61.42482968210544,5.279641102328562
dirty-mean-85.csv,7.993045055766362,63.88876926351108,5.167520875323928
dirty-mean-90.csv,8.343837943207943,69.61963162251655,5.335596026490064
dirty-mean-95.csv,9.669782933797169,93.504701986755,7.844370860927157
dirty-median-5.csv,0.8128826149545603,0.6607781456953639,0.14536423841059598
dirty-median-10.csv,2.887054343350148,8.335082781456954,0.602317880794702
dirty-median-15.csv,3.5016363251546245,12.261456953642382,0.9019867549668873
dirty-median-20.csv,3.8683894692872793,14.964437086092719,1.1860927152317884
dirty-median-25.csv,5.470881680096536,29.930546357615892,1.9109271523178808
dirty-median-30.csv,4.538964858506285,20.602201986754974,1.7566225165562914
dirty-median-35.csv,3.9670163275497563,15.737218543046355,1.6503311258278148
dirty-median-40.csv,4.623335569486544,21.375231788079468,1.9443708609271524
dirty-median-45.csv,5.388464192849006,29.035546357615885,2.5235099337748346
dirty-median-50.csv,5.397134081287099,29.129056291390736,2.6917218543046366
dirty-median-55.csv,6.694526775039581,44.81668874172185,3.5205298013245034
dirty-median-60.csv,6.707991675448084,44.99715231788079,3.541059602649007
dirty-median-65.csv,8.015114034131544,64.24205298013244,4.515894039735103
dirty-median-70.csv,8.052428575297325,64.8416059602649,4.436092715231787
dirty-median-75.csv,7.371477158391576,54.33867549668874,4.517880794701986
dirty-median-80.csv,7.733482719117396,59.806754966887404,5.101986754966888
dirty-median-85.csv,8.091169252187825,65.46701986754968,5.084768211920528
dirty-median-90.csv,9.117518251851635,83.1291390728477,6.01456953642384
dirty-median-95.csv,9.928506019944768,98.57523178807949,8.16953642384106
dirty-mode-5.csv,0.7117276806410779,0.5065562913907282,0.13046357615894036
dirty-mode-10.csv,2.9828316694396158,8.897284768211925,0.6245033112582783
dirty-mode-15.csv,11.434640063311281,130.75099337748344,4.158940397350994
dirty-mode-20.csv,3.9257259842367076,15.411324503311265,1.18476821192053
dirty-mode-25.csv,5.521031432574008,30.481788079470206,1.9317880794701987
dirty-mode-30.csv,15.401747987147521,237.21384105960271,8.097350993377484
dirty-mode-35.csv,3.938467110286431,15.511523178807948,1.5933774834437087
dirty-mode-40.csv,5.138647230958592,26.405695364238408,2.1894039735099344
dirty-mode-45.csv,5.392968195740162,29.084105960264893,2.523178807947021
dirty-mode-50.csv,21.115293726090407,445.8556291390729,14.392052980132451
dirty-mode-55.csv,7.252786630481058,52.60291390728477,3.6966887417218546
dirty-mode-60.csv,9.671974260341846,93.54708609271522,5.808609271523178
dirty-mode-65.csv,8.10987052917616,65.77000000000001,4.473509933774834
dirty-mode-70.csv,14.779641895849045,218.43781456953633,10.509271523178807
dirty-mode-75.csv,8.537005539189892,72.8804635761589,5.322516556291388
dirty-mode-80.csv,8.808582509565008,77.59112582781457,5.480794701986754
dirty-mode-85.csv,8.96568882791168,80.38357615894033,5.71390728476821
dirty-mode-90.csv,9.117518251851635,83.1291390728477,6.01456953642384
dirty-mode-95.csv,11.441231930149401,130.90178807947018,8.380794701986753
dirty-knn-5.csv,0.4727795784520779,0.22352052980132447,0.08834437086092717
dirty-knn-10.csv,1.5998493306542032,2.559517880794702,0.43258278145695367
dirty-knn-15.csv,2.1379138188170126,4.570675496688741,0.5618543046357615
dirty-knn-20.csv,2.512292955457173,6.311615894039736,0.8252980132450333
dirty-knn-25.csv,4.258135337949158,18.13171655629139,1.5002649006622515
dirty-knn-30.csv,3.2113177341091577,10.312561589403973,1.3772185430463577
dirty-knn-35.csv,4.007522066387505,16.06023311258278,1.422251655629139
dirty-knn-40.csv,4.34541914545293,18.882667549668874,1.8520529801324508
dirty-knn-45.csv,3.7243277539098307,13.870617218543044,1.8977483443708598
dirty-knn-50.csv,4.3246069376953695,18.70222516556292,2.2005298013245036
dirty-knn-55.csv,5.704470652958394,32.540985430463564,2.846887417218544
dirty-knn-60.csv,6.382695562926891,40.73880264900662,3.269139072847682
