Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,38.18276365527311,0.7000017361927251,0.24440759869823048
0.72,36.13072261445229,0.7200044084168196,0.25902376513552244
0.74,34.12458249164983,0.7400047746595102,0.2747986211804755
0.76,32.15444308886178,0.7600079740392066,0.29193647278982754
0.78,30.211304226084522,0.7800071174228645,0.3106828035322115
0.8,28.284365687313745,0.8000071226340426,0.33136312702420384
0.82,26.36282725654513,0.8200014524159005,0.3543880507532203
0.84,24.432288645772914,0.8400023179780907,0.38032843173005443
0.86,22.47744954899098,0.8600015971889153,0.40993525590601476
0.88,20.476709534190682,0.8800084693481064,0.4442963140291839
0.9,18.403068061361225,0.9000089487985461,0.48495785142951414
0.92,16.214224284485688,0.9200045888514333,0.5343263759797579
0.94,13.839076781535631,0.9400070771755901,0.5963636015366884
0.96,11.14352287045741,0.9600067581922374,0.677999039119169
0.98,7.777455549110982,0.9800058256580328,0.7930007521309321
