Model,MSE_Trend,RMSE_Trend,MAE_Trend,Corr_Trend,Max_Abs_Error_Trend,MSE_Seasonal,RMSE_Seasonal,MAE_Seasonal,Corr_Seasonal,Max_Abs_Error_Seasonal,MSE_Residuals,RMSE_Residuals,MAE_Residuals,Corr_Residuals,Max_Abs_Error_Residuals
clean,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
dirty-mean-10.csv,134402.8965669751,366.6100060922712,221.08464594658693,0.9898152562752168,1078.9000000000015,62136.41032022633,249.27175997337991,206.50579779821183,0.9451419610073475,587.8655355456164,1346682.8644312394,1160.4666580437543,524.7259027085597,0.9278703364773591,9614.751131121051
dirty-mean-30.csv,1042242.1457773391,1020.9026132679547,594.3047867947694,0.8999804236219602,3992.6883333333326,123538.94892212447,351.48107903857994,328.6217815578194,0.8764951641349484,582.4942881638455,3852987.006414326,1962.9026991713893,1108.6341739992274,0.779744388592772,10142.423526640148
dirty-mean-50.csv,640505.9801725845,800.3161751286704,585.6422724317375,0.955889920590931,2177.231249999997,485078.1531203047,696.4755222693075,571.2510915549901,0.31994047752805127,1249.936980550217,5888456.6735683605,2426.614240782486,1624.5860650691432,0.6351178471177197,11957.939250074782
dirty-mean-70.csv,1367855.5011848276,1169.5535478056693,876.9661031653368,0.9010102982645072,3510.408214625,422680.7071044129,650.1389906046344,484.9111346097259,0.46150589470603,1475.0261771768085,7810213.035801014,2794.675837338029,1975.935634026751,0.45235274606174747,11561.373288739858
dirty-mean-90.csv,4864643.530004207,2205.5936910510527,1695.1271734960103,0.4684688941937022,5340.361216666668,574446.9951116828,757.9228160648569,586.8468795024341,0.13641187192079882,1519.1645978070746,9438238.719541945,3072.1716617959264,2259.780630586035,0.23247080203048398,12646.919520574262
dirty-knn-10.csv,1728.5437263598105,41.575758878940626,24.000186196631137,0.9998621802413898,137.2992979999999,3371.6741007100222,58.06611835407997,37.96341013236971,0.997177644749013,149.8722539635766,32412.88228314789,180.03578056360877,80.97056566038717,0.9983227472782119,1198.0794391030913
dirty-knn-30.csv,35852.04543534673,189.34636367077854,116.74875463448575,0.9969452438807083,665.9354599499984,10496.652571929528,102.45317258108471,75.30933723155349,0.992429556451,275.0789833598701,277790.7279995766,527.058562210668,248.22131393087125,0.9859833711013327,4840.359956556798
dirty-knn-50.csv,36354.43539520635,190.66839118009662,142.53716090948578,0.9972807115934309,610.5888349833331,37754.46995691035,194.30509503590056,138.66892192241212,0.9639652735149391,523.941961792639,248287.62627293577,498.2846839638318,295.6538153632017,0.9876010122356984,3882.186440190696
dirty-knn-70.csv,129618.24475037683,360.02533903931936,248.35069841001766,0.9899778273170193,1173.1937517999995,51280.833441158495,226.45271789307034,163.23034605615976,0.9505441051272865,600.6458764498639,438705.5673848115,662.3485241055585,417.06256009100446,0.9774189977503221,3792.1799038001373
dirty-knn-90.csv,137988.10803707523,371.4675060312479,299.7763322731381,0.9888463824032868,797.4302511166661,74311.34628257873,272.60107535110484,195.51270089767146,0.9282810511252297,689.1972274870918,751310.5505124484,866.78172022283,539.3685580298817,0.9605000491666713,5074.776322254575
dirty-mice-10.csv,3216.157049631886,56.71117217649346,37.61412015419322,0.9997200443801332,178.34093806333385,1913.719496942381,43.74607978942092,34.367584741276985,0.9984235872585224,92.89428420693696,29205.8461249007,170.8971799793686,83.83784713840244,0.9984912726544559,1253.5773934588958
dirty-mice-30.csv,40949.24795844713,202.3592052723254,137.64006641339537,0.9964332888111777,629.9443894349988,19601.76513784412,140.00630392180247,104.76449069367867,0.986421183273794,370.69291735168133,212375.34491610836,460.84199560815676,266.8751413875781,0.9892799680816413,3433.3892812299882
dirty-mice-50.csv,51154.85282574503,226.17438587458358,159.82535389644488,0.9968616886691175,785.7656045591666,50390.645542083475,224.47860820595685,150.92615062444824,0.9516297210133955,588.100423806693,343021.53526226117,585.6804036863972,345.26405297883156,0.9836609868018928,4119.131145649968
dirty-mice-70.csv,154361.10561935822,392.8881591742849,236.379060068617,0.9918112301896032,1489.3161979433335,67221.96046014775,259.2719816334726,182.2836975255932,0.9392291253554137,722.387348681628,574580.6615274065,758.0109903737588,438.0611961958621,0.9759168425209194,4915.979678630871
dirty-mice-90.csv,328301.81882408966,572.9762812055047,430.6703130980406,0.9881252931201286,1478.0973169166664,122373.88545480452,349.81978997021383,267.5139259573735,0.8773792556527952,824.6997139427548,1005891.207658255,1002.9412782701961,621.0786601971272,0.9564018974146512,6062.707840076417
dirty-iim-10.csv,26992.16242602614,164.29291654245517,84.15484876501091,0.9977543100828264,623.0698309751988,25583.792316084888,159.94934296859392,90.60718417509341,0.9788850212230457,470.2994973788366,322482.1873382347,567.8751511892686,226.82724811568312,0.9840616282265441,6133.648340937346
dirty-iim-30.csv,222090.3652083072,471.2646445558028,246.5469571986946,0.9829454924761077,2039.0219266534732,225679.16624531694,475.057013678692,351.51862128361404,0.8534073204617291,1267.5708079611547,2774478.1318149646,1665.6764787361815,687.1271658245331,0.8862498194781262,17165.50391759638
dirty-iim-50.csv,107595.86239528438,328.0180824212049,236.41047913576787,0.9902724060750758,847.0129621687174,100748.78919106873,317.40949763841144,274.6669904436157,0.90129940963182,522.7382970325107,1695606.9289086459,1302.1547254104046,707.7616906306289,0.9230138927683337,9757.604345464668
dirty-iim-70.csv,152134.06424174775,390.04366965988277,315.52594617784854,0.9882420633989467,966.8549583079084,102462.33345685825,320.0973812089975,243.17469441232112,0.8984406672149842,535.8439231435033,1767215.1893382308,1329.366461641872,761.7336935801299,0.9136302394240438,8254.319228050937
dirty-iim-90.csv,1004712.3738947506,1002.353417660034,617.2543998630633,0.9328321809211397,3364.1737924806375,447080.247948397,668.6405969939284,459.4777234255427,0.5912417446208896,1526.897317816936,10619250.011811145,3258.7190753133577,1393.6132954601749,0.6661283095192574,32190.435968032576
dirty-si-10.csv,5687.247036804229,75.41383849668593,35.56636543238985,0.9995096608624023,353.19678792370723,1493.0957291966195,38.64059690528369,29.486048905844644,0.9987724764517266,70.21116354853552,32847.70358922278,181.2393544162602,83.1230337040191,0.9983541308010928,1305.2776842105793
dirty-si-30.csv,13619.279042095684,116.70166683512144,74.44419812643206,0.9989571787847417,366.5299172791365,4457.217407289659,66.76239515842477,51.23987227748876,0.9962931654648528,124.6771341061833,74632.45054394567,273.1894041575289,156.57723075009116,0.9961350685139932,1911.2063376628212
dirty-si-50.csv,32592.414158606167,180.53369258563944,135.22870084214236,0.9985679066770976,503.82873528242817,18368.923987123053,135.53200355312043,112.60977779710504,0.983225453307109,314.282324938425,196467.2534321383,443.24626725121817,258.0905848174794,0.9908515279359397,2267.2562856323225
dirty-si-70.csv,72545.170528876,269.3421068620278,176.00015203812282,0.996872963145788,871.5023232925796,33143.569450893665,182.0537542894781,118.52313887702607,0.9755494454036441,523.3217601562822,427049.12939553906,653.4899612048673,312.26683611090624,0.9804860131375845,6303.02528373445
dirty-si-90.csv,109985.10795172122,331.6400276681348,251.74939456364498,0.9935473193526146,762.0061138845867,57818.63449040061,240.45505711130428,174.45508525438606,0.9502781818807486,609.6156079670707,400233.77974154626,632.6403241507344,349.0404373481729,0.9806406933860825,5501.871235690724
dirty-randomforest-10.csv,1948.6467206557013,44.14347880101546,25.143794764773837,0.999825241640837,142.12028532250133,1380.3162792466082,37.15260797368885,27.482063794056668,0.9988549640581439,79.84458304594376,19462.765823019978,139.50901699538986,64.49708582217721,0.9989933623647417,1253.6091136140556
dirty-randomforest-30.csv,24499.625353716972,156.52356165675815,83.95626476343736,0.9980669170385948,639.1614949624982,4730.9719175154205,68.78206101532157,54.48874229247132,0.997101723481062,169.28069415757318,213734.28634460195,462.31405596693895,195.37467256023658,0.9893530317982207,4440.976290544917
dirty-randomforest-50.csv,21941.396022787478,148.12628403759908,106.7982801498068,0.9988117500109931,497.6159580049989,27951.368153162544,167.1866267174577,121.18769511204279,0.9742854524861938,442.5757138608675,244391.989061438,494.3601815088246,266.43336035290577,0.9875424206107664,3578.3197373120465
dirty-randomforest-70.csv,69304.45909437524,263.2574008349532,182.31712649142523,0.9942931868304474,820.6253427266638,37383.4237953643,193.34793455158578,129.53871485613985,0.9652174578776597,546.0272136881613,395795.44844750315,629.1227610311863,361.3975194793504,0.9794715498488047,4171.180305393915
dirty-randomforest-90.csv,143203.1717766643,378.4219493854239,312.06123613170286,0.9883648388544275,879.5804570491673,93383.3669629625,305.5869221072173,228.48479149888638,0.9091655326792524,685.9614885971504,700192.0883387799,836.7748133989095,498.22256677820127,0.9631300713929496,4825.23699489743
dirty-xgboost-10.csv,3959.4761242632267,62.92436828656468,33.75336153502465,0.999629018193542,248.99327319270924,1482.3326788212755,38.501073735952815,29.174227308763292,0.9988425551599139,91.69838507008383,29988.204850550792,173.1710277458409,76.34033512914752,0.9984551643328877,1683.501632092024
dirty-xgboost-30.csv,22826.326729470566,151.08384006726385,84.943459530779,0.9984528589025051,563.264278564453,6838.574438639067,82.69567363918785,57.210693712161536,0.9952466931883158,248.41676522323542,192166.59561306235,438.3681051502976,194.87164468462126,0.9904873837556397,4162.721391515046
dirty-xgboost-50.csv,63169.798586793026,251.3360272360352,157.77269322379553,0.9970592817911955,906.0799275716145,42804.664847202395,206.8928825436061,153.83284513315573,0.9596753760682168,545.0255578858226,386068.1431904042,621.343820433103,343.03607105516704,0.9807755667791486,5159.968346736573
dirty-xgboost-70.csv,113051.4787851596,336.2312876356982,214.59417973605113,0.9924149585745156,1234.0619384765632,52278.96036760505,228.64592794888136,165.77196424560748,0.9495515328592783,516.6048145696566,427288.60312793247,653.6731623127359,399.71568626262393,0.9796129046068948,4316.874467656906
dirty-xgboost-90.csv,191063.17157282436,437.107734514987,362.8358044097337,0.9863161036873711,1118.0520222981759,144844.99930786915,380.5850749935803,285.27117813692536,0.859287784773086,863.3509940645907,1120976.6134908898,1058.7618303900504,589.7635876802138,0.9403781387805727,6927.832656651555
