file,Consistent Count,Missing Total,Consistent Rate
dirty-mode-5.csv,37,79,0.46835443037974683
dirty-mode-10.csv,70,159,0.44025157232704404
dirty-mode-15.csv,87,239,0.36401673640167365
dirty-mode-20.csv,144,319,0.45141065830721006
dirty-mode-25.csv,178,399,0.44611528822055135
dirty-mode-30.csv,201,479,0.4196242171189979
dirty-mode-35.csv,241,559,0.43112701252236135
dirty-mode-40.csv,272,639,0.42566510172143973
dirty-mode-45.csv,318,719,0.4422809457579972
dirty-mode-50.csv,344,799,0.4305381727158949
dirty-mode-55.csv,378,879,0.4300341296928328
dirty-mode-60.csv,402,959,0.4191866527632951
dirty-mode-65.csv,434,1039,0.4177093358999038
dirty-mode-70.csv,475,1119,0.42448614834673815
dirty-mode-75.csv,513,1199,0.4278565471226022
dirty-mode-80.csv,503,1279,0.3932759968725567
dirty-mode-85.csv,527,1359,0.387785136129507
dirty-mode-90.csv,611,1439,0.4246004169562196
dirty-mode-95.csv,647,1519,0.4259381171823568
dirty-knn-5.csv,46,79,0.5822784810126582
dirty-knn-10.csv,82,159,0.5157232704402516
dirty-knn-15.csv,114,239,0.4769874476987448
dirty-knn-20.csv,146,319,0.45768025078369906
dirty-knn-25.csv,211,399,0.5288220551378446
dirty-knn-30.csv,251,479,0.524008350730689
dirty-knn-35.csv,286,559,0.5116279069767442
dirty-knn-40.csv,304,639,0.4757433489827856
dirty-knn-45.csv,363,719,0.5048678720445062
dirty-knn-50.csv,395,799,0.49436795994993743
dirty-knn-55.csv,419,879,0.47667804323094426
dirty-knn-60.csv,466,959,0.4859228362877998
dirty-knn-65.csv,507,1039,0.4879692011549567
dirty-knn-70.csv,522,1119,0.46648793565683644
dirty-knn-75.csv,573,1199,0.4778982485404504
dirty-knn-80.csv,601,1279,0.4698983580922596
dirty-knn-85.csv,649,1359,0.4775570272259014
dirty-knn-90.csv,671,1439,0.4662960389159138
dirty-knn-95.csv,674,1519,0.4437129690585912
dirty-hdi-5.csv,54,79,0.6835443037974683
dirty-hdi-10.csv,98,159,0.6163522012578616
dirty-hdi-15.csv,130,239,0.5439330543933054
dirty-hdi-20.csv,186,319,0.5830721003134797
dirty-hdi-25.csv,228,399,0.5714285714285714
dirty-hdi-30.csv,272,479,0.5678496868475992
dirty-hdi-35.csv,302,559,0.5402504472271914
dirty-hdi-40.csv,336,639,0.5258215962441315
dirty-hdi-45.csv,391,719,0.5438108484005564
dirty-hdi-50.csv,408,799,0.5106382978723404
dirty-hdi-55.csv,467,879,0.5312855517633674
dirty-hdi-60.csv,484,959,0.5046923879040668
dirty-hdi-65.csv,532,1039,0.5120307988450433
dirty-hdi-70.csv,563,1119,0.5031277926720286
dirty-hdi-75.csv,563,1199,0.469557964970809
dirty-hdi-80.csv,602,1279,0.47068021892103207
dirty-hdi-85.csv,575,1359,0.42310522442972776
dirty-hdi-90.csv,621,1439,0.4315496872828353
dirty-hdi-95.csv,651,1519,0.42857142857142855
dirty-mice-5.csv,40,79,0.5063291139240507
dirty-mice-10.csv,96,159,0.6037735849056604
dirty-mice-15.csv,137,239,0.5732217573221757
dirty-mice-20.csv,195,319,0.6112852664576802
dirty-mice-25.csv,250,399,0.6265664160401002
dirty-mice-30.csv,276,479,0.5762004175365344
dirty-mice-35.csv,347,559,0.6207513416815742
dirty-mice-40.csv,370,639,0.5790297339593115
dirty-mice-45.csv,431,719,0.5994436717663422
dirty-mice-50.csv,469,799,0.5869837296620776
dirty-mice-55.csv,513,879,0.5836177474402731
dirty-mice-60.csv,557,959,0.5808133472367049
dirty-mice-65.csv,624,1039,0.6005774783445621
dirty-mice-70.csv,649,1119,0.579982126899017
dirty-mice-75.csv,708,1199,0.5904920767306089
dirty-mice-80.csv,752,1279,0.5879593432369038
dirty-mice-85.csv,811,1359,0.5967623252391464
dirty-mice-90.csv,821,1439,0.5705350938151494
dirty-mice-95.csv,876,1519,0.5766951942067149
dirty-iim-5.csv,37,79,0.46835443037974683
dirty-iim-10.csv,84,159,0.5283018867924528
dirty-iim-15.csv,121,239,0.5062761506276151
dirty-iim-20.csv,153,319,0.47962382445141066
dirty-iim-25.csv,204,399,0.5112781954887218
dirty-iim-30.csv,248,479,0.5177453027139874
dirty-iim-35.csv,285,559,0.5098389982110912
dirty-iim-40.csv,312,639,0.48826291079812206
dirty-iim-45.csv,338,719,0.47009735744089015
dirty-iim-50.csv,390,799,0.4881101376720901
dirty-iim-55.csv,440,879,0.5005688282138794
