file,Within-Class Distance,Between-Class Distance,J Value
clean.csv,16414.543400826697,1174.4565991733048,0.07154975746167602
dirty-mode-5.csv,16504.657735012235,1084.3422649877648,0.06569916701074571
dirty-mode-10.csv,16588.227661622575,1000.7723383774269,0.0603302751078554
dirty-mode-15.csv,16716.663255477517,872.3367445224824,0.0521836643587736
dirty-mode-20.csv,16763.645551209836,825.3544487901664,0.049234782868014075
dirty-mode-25.csv,16817.239752012305,771.7602479876987,0.04589101775131391
dirty-mode-30.csv,16890.060127037206,698.9398729627944,0.04138172793381287
dirty-mode-35.csv,16909.62212086551,679.3778791344876,0.04017699947866806
dirty-mode-40.csv,16992.552957917764,596.4470420822372,0.03510049629148396
dirty-mode-45.csv,16961.417727774508,627.5822722254959,0.03700057874276765
dirty-mode-50.csv,17096.7228081035,492.2771918965034,0.028793658142668956
dirty-mode-55.csv,17173.9697386174,415.03026138259713,0.024166239238756767
dirty-mode-60.csv,17207.825056242065,381.17494375793524,0.02215125633321485
dirty-mode-65.csv,17255.4352312812,333.56476871880363,0.01933099711759845
dirty-mode-70.csv,17325.99329801911,263.0067019808908,0.015179891707043456
dirty-mode-75.csv,17287.86622618947,301.13377381052885,0.017418793613426964
dirty-mode-80.csv,17381.262676683025,207.7373233169728,0.011951797011597584
dirty-mode-85.csv,17394.641007312508,194.3589926874933,0.011173498355372036
dirty-mode-90.csv,17435.200674956264,153.79932504373568,0.008821196148585281
dirty-mode-95.csv,17504.399291351747,84.60070864825305,0.004833111221934421
dirty-knn-5.csv,16431.918337689483,1157.08166231052,0.0704167120680335
dirty-knn-10.csv,16432.422042242062,1156.5779577579451,0.07038390048556348
dirty-knn-15.csv,16512.77140897985,1076.228591020153,0.06517552773938884
dirty-knn-20.csv,16550.259807581533,1038.7401924184671,0.06276277257850835
dirty-knn-25.csv,16517.233950099446,1071.7660499005544,0.06488774410645806
dirty-knn-30.csv,16521.54407365252,1067.4559263474857,0.06460993727879193
dirty-knn-35.csv,16608.332776110805,980.6672238891997,0.05904669885346817
dirty-knn-40.csv,16524.369293604475,1064.6307063955283,0.06442791779094277
dirty-knn-45.csv,16529.05346394256,1059.9465360574454,0.0641262694424502
dirty-knn-50.csv,16678.805326231548,910.1946737684544,0.05457193461793982
dirty-knn-55.csv,16783.50585972011,805.4941402798904,0.04799319921668161
dirty-knn-60.csv,16710.898575144813,878.101424855189,0.05254663122432239
dirty-knn-65.csv,16665.776616668532,923.223383331469,0.05539636133176614
dirty-knn-70.csv,16806.14187739219,782.8581226078127,0.046581668078199565
dirty-knn-75.csv,16696.662549055487,892.3374509445124,0.05344406095067131
dirty-knn-80.csv,17042.344206886442,546.655793113557,0.03207632626576485
