Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,467.42602808676025,0.7000050417361128,0.996239342670962
0.72,441.0647302157674,0.7200046326762657,0.9966491143953564
0.74,415.43319144397145,0.7400041295222801,0.9970252476466132
0.76,390.4014546715156,0.760003741733581,0.9973712826348378
0.78,365.83956279854266,0.7800030404944064,0.9976902957481719
0.8,341.60756202520673,0.8000055154688814,0.9979850352868138
0.82,317.56549855166185,0.8200055060640693,0.998257784767285
0.84,293.54342847809494,0.8400061609848669,0.9985106747884761
0.86,269.341417804726,0.860009112145806,0.9987455617752016
0.88,244.7195457318191,0.8800059603751202,0.998963979169765
0.9,219.3279277597592,0.9000058490195368,0.9991674719365178
0.92,192.6667288890963,0.9200092881350388,0.9993573156446754
0.94,163.9262164207214,0.9400093886330438,0.9995345746733234
0.96,131.52691175637253,0.9600073903702678,0.9997002559593448
0.98,91.39016130053767,0.9800058399803274,0.9998552242918782
