Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,3154.4517703689894,0.700003703482886,0.8868997084102379
0.72,2982.248851675452,0.720000271187595,0.897122710043129
0.74,2814.1460024746184,0.7400010891663118,0.9068693199630201
0.76,2649.3432092069356,0.7600057709028853,0.9161643203166755
0.78,2487.1404600077967,0.7799991002452482,0.9250249300435845
0.8,2326.4377362328173,0.8000093105265501,0.9334863660920113
0.82,2166.53502601739,0.8200043197533032,0.9415567331539623
0.84,2006.1323073272429,0.8400089505957465,0.9492668484944655
0.86,1844.029559823048,0.8600070156888705,0.9566299744074409
0.88,1678.5267546907576,0.8799988062953908,0.9636651393211185
0.9,1507.1238495567723,0.9000052108223969,0.9703971879515488
0.92,1326.5207884879405,0.9200084661365499,0.9768367641957285
0.94,1131.1174765673995,0.9400005907185364,0.9829978047859966
0.96,909.713723961423,0.9600027874521031,0.9889026391740168
0.98,633.9090493059205,0.9800082478432729,0.994564980479144
