Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,513.6770735414708,0.7000024388472481,0.5341090767356635
0.72,485.50471009420187,0.7199992741208616,0.534234422353415
0.74,458.01168023360464,0.7400047866703852,0.5343539299575948
0.76,431.07810156203124,0.760009920932405,0.5344683054769942
0.78,404.5840916818336,0.7800028068355164,0.5345782037945703
0.8,378.3698073961479,0.7999960695605298,0.5346843907109228
0.82,352.25542510850215,0.8200075669915526,0.5347876471749504
0.84,326.1010820216404,0.8400067993295487,0.5348885323028825
0.86,299.68699373987477,0.8599963883172764,0.5349878477022593
0.88,272.6934738694774,0.8800085990429902,0.535086669174952
0.9,244.80083601672033,0.9000005611211551,0.5351859415982824
0.92,215.40966819336387,0.9200016945681757,0.5352874205411311
0.94,183.60087201744034,0.940008574834144,0.5353936280999455
0.96,147.61617232344648,0.9600062977964765,0.5355092396607782
0.98,102.82011640232804,0.980009361130509,0.5356464206389216
