Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,6.287605752115042,0.7000030235809006,0.5099675626505684
0.72,5.952439048780976,0.7200089928808019,0.5262178452787357
0.74,5.624652493049862,0.740001121990198,0.5427492444524606
0.76,5.3022660453209065,0.7600077194368849,0.5596037003602075
0.78,4.984019680393608,0.7800098212956448,0.5767852033720854
0.8,4.668293365867317,0.800003436293515,0.5943109985883199
0.82,4.352927058541171,0.8200069867739743,0.6122195830028174
0.84,4.035940718814377,0.8400083324517162,0.6305238805724909
0.86,3.714814296285926,0.8599995893167212,0.6492409495960546
0.88,3.3857677153543073,0.8800034717911882,0.6684174155483984
0.9,3.0443008860177203,0.9000074758920105,0.6880665492230202
0.92,2.6835736714734297,0.9200030493305315,0.7082014943645155
0.94,2.2917058341166827,0.9400067520772312,0.7288514307037033
0.96,1.8465569311386227,0.9600033084959156,0.7499849601119618
0.98,1.2896257925158503,0.9800086843067228,0.7714965554413358
