file,model,percentage,KL_Divergence,KL_Divergence_Less_Than_0_05
dirty-mean-5.csv,mean,5,0.005879435406029047,True
dirty-median-5.csv,median,5,0.004352522128509899,True
dirty-mode-5.csv,mode,5,0.004352522128509899,True
dirty-knn-5.csv,knn,5,0.002061773354090075,True
dirty-hdi-5.csv,hdi,5,0.0005985135317487802,True
dirty-mice-5.csv,mice,5,0.0009089283638973266,True
dirty-iim-5.csv,iim,5,0.0009475296781466295,True
dirty-si-5.csv,si,5,0.0012020768715430299,True
dirty-mfi-5.csv,mfi,5,0.006250113955834012,True
dirty-missfi-5.csv,missfi,5,0.0003975124744478855,True
dirty-xgbi-5.csv,xgbi,5,0.0009744373399636669,True
dirty-gain-5.csv,gain,5,0.0038096764137053834,True
dirty-midae-5.csv,midae,5,0.0008679807555313029,True
dirty-mean-10.csv,mean,10,0.035166992742892984,True
dirty-median-10.csv,median,10,0.017727780051176333,True
dirty-mode-10.csv,mode,10,0.017727780051176333,True
dirty-knn-10.csv,knn,10,0.006766524059990799,True
dirty-hdi-10.csv,hdi,10,0.008485565000913119,True
dirty-mice-10.csv,mice,10,0.0057751267382435195,True
dirty-iim-10.csv,iim,10,0.002987263396807161,True
dirty-si-10.csv,si,10,0.009661100000211715,True
dirty-mfi-10.csv,mfi,10,0.02281263470467149,True
dirty-missfi-10.csv,missfi,10,0.0009281690326487266,True
dirty-xgbi-10.csv,xgbi,10,0.0019489001391363287,True
dirty-gain-10.csv,gain,10,0.4972268364324738,False
dirty-midae-10.csv,midae,10,0.010130881103110247,True
dirty-mean-15.csv,mean,15,0.06574117381223142,False
dirty-median-15.csv,median,15,0.0369998689556426,True
dirty-mode-15.csv,mode,15,0.0369998689556426,True
dirty-knn-15.csv,knn,15,0.006064175743927219,True
dirty-hdi-15.csv,hdi,15,0.0060248165168135534,True
dirty-mice-15.csv,mice,15,0.005071893964152053,True
dirty-iim-15.csv,iim,15,0.007472006172331528,True
dirty-si-15.csv,si,15,0.013212101580730872,True
dirty-mfi-15.csv,mfi,15,0.05249448768234137,False
dirty-missfi-15.csv,missfi,15,0.0030144513069894443,True
dirty-xgbi-15.csv,xgbi,15,0.006109197515138027,True
dirty-gain-15.csv,gain,15,0.3357424790222671,False
dirty-midae-15.csv,midae,15,0.01121921009672371,True
dirty-mean-20.csv,mean,20,0.10333190125529439,False
dirty-median-20.csv,median,20,0.08719266908703487,False
dirty-mode-20.csv,mode,20,0.08719266908703487,False
dirty-knn-20.csv,knn,20,0.019148095425599126,True
dirty-hdi-20.csv,hdi,20,0.006587007869236597,True
dirty-mice-20.csv,mice,20,0.02824081531316087,True
dirty-iim-20.csv,iim,20,0.015785478297504874,True
dirty-si-20.csv,si,20,0.039131776439597324,True
dirty-mfi-20.csv,mfi,20,0.18739167123581357,False
dirty-missfi-20.csv,missfi,20,0.007704612453958563,True
dirty-xgbi-20.csv,xgbi,20,0.029524153410054536,True
dirty-gain-20.csv,gain,20,0.08933757538988892,False
dirty-midae-20.csv,midae,20,0.038944009459737056,True
dirty-mean-25.csv,mean,25,0.2383269140129957,False
dirty-median-25.csv,median,25,0.18009111297580033,False
dirty-mode-25.csv,mode,25,0.11424257686720136,False
dirty-knn-25.csv,knn,25,0.026979989320093715,True
dirty-hdi-25.csv,hdi,25,0.03128618458398139,True
dirty-mice-25.csv,mice,25,0.011184519055151956,True
dirty-iim-25.csv,iim,25,0.008755488687605013,True
dirty-si-25.csv,si,25,0.05845821975199084,False
dirty-mfi-25.csv,mfi,25,0.11945216990848719,False
dirty-missfi-25.csv,missfi,25,0.028222907907421508,True
dirty-xgbi-25.csv,xgbi,25,0.005328831160048615,True
dirty-gain-25.csv,gain,25,0.5269660290828749,False
dirty-midae-25.csv,midae,25,0.04660911182180795,True
dirty-mean-30.csv,mean,30,0.21971464538074323,False
dirty-median-30.csv,median,30,0.16634194979253042,False
dirty-mode-30.csv,mode,30,0.16771113923589676,False
dirty-knn-30.csv,knn,30,0.02473417082179126,True
dirty-hdi-30.csv,hdi,30,0.019873593715348747,True
dirty-mice-30.csv,mice,30,0.020800678204529535,True
dirty-iim-30.csv,iim,30,0.017760044289921208,True
dirty-si-30.csv,si,30,0.09954947367009699,False
dirty-mfi-30.csv,mfi,30,0.17072638835915666,False
dirty-missfi-30.csv,missfi,30,0.023513219045648154,True
dirty-xgbi-30.csv,xgbi,30,0.014263713638831695,True
dirty-gain-30.csv,gain,30,0.2674642872998144,False
dirty-midae-30.csv,midae,30,0.027199191877473362,True
dirty-mean-35.csv,mean,35,0.3093180612271025,False
dirty-median-35.csv,median,35,0.18488166898371167,False
dirty-mode-35.csv,mode,35,0.18488166898371167,False
dirty-knn-35.csv,knn,35,0.041822578813128806,True
dirty-hdi-35.csv,hdi,35,0.034063649725127,True
dirty-mice-35.csv,mice,35,0.06200333978613212,False
dirty-iim-35.csv,iim,35,0.05754820003202228,False
dirty-si-35.csv,si,35,0.1355060670836799,False
dirty-mfi-35.csv,mfi,35,0.21674678771788522,False
dirty-missfi-35.csv,missfi,35,0.021047591272182427,True
dirty-xgbi-35.csv,xgbi,35,0.11887161710241743,False
dirty-gain-35.csv,gain,35,0.28649397070258964,False
dirty-midae-35.csv,midae,35,0.07968642331746349,False
dirty-mean-40.csv,mean,40,0.47971960276820597,False
dirty-median-40.csv,median,40,0.37939979089021153,False
dirty-mode-40.csv,mode,40,0.2035513617547379,False
dirty-knn-40.csv,knn,40,0.04684605507660634,True
dirty-hdi-40.csv,hdi,40,0.03906111034238615,True
dirty-mice-40.csv,mice,40,0.02641326125106596,True
dirty-iim-40.csv,iim,40,0.024691782809401108,True
dirty-si-40.csv,si,40,0.18257647545790812,False
dirty-mfi-40.csv,mfi,40,0.332887883105801,False
dirty-missfi-40.csv,missfi,40,0.026759497820249407,True
dirty-xgbi-40.csv,xgbi,40,0.01791294970537997,True
dirty-gain-40.csv,gain,40,0.6735204858829135,False
dirty-midae-40.csv,midae,40,0.07315610548369102,False
dirty-mean-45.csv,mean,45,0.525138555535388,False
dirty-median-45.csv,median,45,0.46778857407348584,False
dirty-mode-45.csv,mode,45,0.3482512536219706,False
dirty-knn-45.csv,knn,45,0.024843240057528544,True
dirty-hdi-45.csv,hdi,45,0.04133763664583206,True
dirty-mice-45.csv,mice,45,0.026729397808990633,True
dirty-iim-45.csv,iim,45,0.027430576456237435,True
dirty-si-45.csv,si,45,0.2157750696476931,False
dirty-mfi-45.csv,mfi,45,0.38579912426313157,False
dirty-missfi-45.csv,missfi,45,0.02029084276176797,True
dirty-xgbi-45.csv,xgbi,45,0.025726763060472453,True
dirty-gain-45.csv,gain,45,0.26860946907843436,False
dirty-midae-45.csv,midae,45,0.12767222553265986,False
dirty-mean-50.csv,mean,50,0.5266681919345324,False
dirty-median-50.csv,median,50,0.3894051837635701,False
dirty-mode-50.csv,mode,50,0.3894051837635701,False
dirty-knn-50.csv,knn,50,0.040072328400658844,True
dirty-hdi-50.csv,hdi,50,0.05869944250098257,False
dirty-mice-50.csv,mice,50,0.06737220695249514,False
