File Name,Precision,Recall,F1 Score,PG(F1 Score)
clean.csv,0.992296918767507,0.9915966386554622,0.9913865546218487,0.0
dirty-5.csv,0.9869281045751633,0.9747899159663865,0.9734693877551021,0.01807283625465434
dirty-10.csv,0.938608776844071,0.9390756302521008,0.9371248499399759,0.05473314564223655
dirty-15.csv,0.7911297852474323,0.7773109243697479,0.7797244538841177,0.21350108063394774
dirty-20.csv,0.6554621848739496,0.615546218487395,0.6241479925303455,0.37042923406559763
dirty-25.csv,0.2815126050420168,0.21428571428571427,0.2322021116138763,0.7657804510951365
dirty-30.csv,0.17436974789915966,0.15966386554621848,0.16537448312658398,0.8331886968250605
dirty-35.csv,0.0546218487394958,0.04201680672268908,0.043592436974789914,0.9560288196651834
dirty-40.csv,0.008403361344537815,0.0021008403361344537,0.0033613445378151263,0.9966094511549057
dirty-45.csv,0.0,0.0,0.0,1.0
dirty-50.csv,0.0,0.0,0.0,1.0
dirty-55.csv,0.0,0.0,0.0,1.0
dirty-60.csv,0.0,0.0,0.0,1.0
dirty-65.csv,0.0,0.0,0.0,1.0
dirty-70.csv,0.0,0.0,0.0,1.0
dirty-75.csv,0.0,0.0,0.0,1.0
dirty-80.csv,0.0,0.0,0.0,1.0
dirty-85.csv,0.0,0.0,0.0,1.0
dirty-90.csv,0.0,0.0,0.0,1.0
dirty-95.csv,0.0,0.0,0.0,1.0
dirty-mode-5.csv,0.9848272642390289,0.9894957983193278,0.9862637362637362,0.005167326845648506
dirty-mode-10.csv,0.8797605316636459,0.8970588235294118,0.8810158795452914,0.11132960656164712
dirty-mode-15.csv,0.7691282573635514,0.7710084033613446,0.7621042175646978,0.23127440652511932
dirty-mode-20.csv,0.7703520246018897,0.7794117647058824,0.7655384970154947,0.22781028908799425
dirty-mode-25.csv,0.47906267770266,0.4474789915966387,0.4523206911467978,0.5437494193984409
dirty-mode-30.csv,0.1450028942693467,0.12184873949579832,0.12305715002718332,0.8758736948231844
dirty-mode-35.csv,0.09471288515406162,0.10504201680672269,0.09362265454126857,0.9055639254892056
dirty-mode-40.csv,0.008687019111442046,0.02100840336134454,0.0061601404047096015,0.993786338561895
dirty-mode-45.csv,0.0001588870842454629,0.012605042016806723,0.00031381847344747024,0.9996834549833418
dirty-mode-50.csv,0.0001588870842454629,0.012605042016806723,0.00031381847344747024,0.9996834549833418
dirty-mode-55.csv,0.00011033825294823813,0.01050420168067227,0.00021838257132374782,0.9997797200594403
dirty-mode-60.csv,7.06164818868724e-05,0.008403361344537815,0.00014005602240896358,0.9998587271314544
dirty-mode-65.csv,3.9721771061365725e-05,0.0063025210084033615,7.894598340379994e-05,0.9999203681116757
dirty-mode-70.csv,0.00011033825294823813,0.01050420168067227,0.00021838257132374782,0.9997797200594403
dirty-mode-75.csv,7.06164818868724e-05,0.008403361344537815,0.00014005602240896358,0.9998587271314544
dirty-mode-80.csv,0.0001588870842454629,0.012605042016806723,0.00031381847344747024,0.9996834549833418
dirty-mode-85.csv,7.06164818868724e-05,0.008403361344537815,0.00014005602240896358,0.9998587271314544
dirty-mode-90.csv,0.0002824659275474896,0.01680672268907563,0.000555594138481839,0.9994395787032903
dirty-mode-95.csv,7.06164818868724e-05,0.008403361344537815,0.00014005602240896358,0.9998587271314544
dirty-knn-5.csv,0.9848272642390289,0.9894957983193278,0.9862637362637362,0.005167326845648506
dirty-knn-10.csv,0.9848272642390289,0.9894957983193278,0.9862637362637362,0.005167326845648506
dirty-knn-15.csv,0.9651587907890429,0.9726890756302521,0.9676040870893812,0.023989096303145847
dirty-knn-20.csv,0.9869281045751633,0.9915966386554622,0.9885954381752701,0.0028153664517300463
dirty-knn-25.csv,0.9721055088702147,0.9810924369747899,0.9750900360144057,0.016438107347198246
dirty-knn-30.csv,0.9722222222222222,0.9810924369747899,0.975059254471019,0.016469156329296245
dirty-knn-35.csv,0.9757469654528478,0.9747899159663865,0.9712629991267762,0.02029839460829521
