Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,0.00018485460143687993,0.7000077188979463,0.999996673945108
0.72,0.0001749493407721256,0.7200099529317848,0.9999970208484329
0.74,0.0001652640858969973,0.7400064374376749,0.9999973415771882
0.76,0.00015574883549567095,0.7600072111581065,0.9999976388922381
0.78,0.00014635858838390485,0.7800090707496786,0.9999979150208014
0.8,0.00013704834337745732,0.800001806106679,0.999998171849318
0.82,0.000127753098765757,0.8200064805066454,0.9999984114298733
0.84,0.00011841785310139741,0.8400038281981266,0.9999986351121958
0.86,0.00010895760414747756,0.860009062873522,0.9999988444819468
0.88,9.92823495355141e-05,0.8800008284839255,0.9999990405888473
0.9,8.924208531803468e-05,0.9000046631010393,0.9999992248262357
0.92,7.864180636332535e-05,0.920000912809811,0.9999993980429411
0.94,6.713150346061738e-05,0.9400098568162939,0.9999995613581218
0.96,5.40711597673623e-05,0.9600036695723124,0.999999715431171
0.98,3.774573015079344e-05,0.9800071138950507,0.999999861327657
