file,model,percentage,2-Wasserstein Distance,Distance_Less_Than_0_05
dirty-mean-5.csv,mean,5,0.04426523141821481,True
dirty-median-5.csv,median,5,0.04413261272334199,True
dirty-mode-5.csv,mode,5,0.06651065715622435,False
dirty-knn-5.csv,knn,5,0.012935826473660542,True
dirty-hdi-5.csv,hdi,5,0.00995480121720562,True
dirty-mice-5.csv,mice,5,0.01714781239531193,True
dirty-iim-5.csv,iim,5,0.012767396862904288,True
dirty-si-5.csv,si,5,0.03980575692526254,True
dirty-mfi-5.csv,mfi,5,0.2301087410643181,False
dirty-missfi-5.csv,missfi,5,0.012983327020620692,True
dirty-xgbi-5.csv,xgbi,5,0.012359798708040689,True
dirty-gain-5.csv,gain,5,0.21853785358877897,False
dirty-midae-5.csv,midae,5,0.03770075163361322,True
dirty-mean-10.csv,mean,10,0.08418783751895788,False
dirty-median-10.csv,median,10,0.08463195634498526,False
dirty-mode-10.csv,mode,10,0.12603290427210895,False
dirty-knn-10.csv,knn,10,0.019201136224967174,True
dirty-hdi-10.csv,hdi,10,0.019053770450860822,True
dirty-mice-10.csv,mice,10,0.023892907936308584,True
dirty-iim-10.csv,iim,10,0.017439975667319568,True
dirty-si-10.csv,si,10,0.07392181157365454,False
dirty-mfi-10.csv,mfi,10,0.24554171953965676,False
dirty-missfi-10.csv,missfi,10,0.021531725281002483,True
dirty-xgbi-10.csv,xgbi,10,0.01684429404337109,True
dirty-gain-10.csv,gain,10,0.6284050608178531,False
dirty-midae-10.csv,midae,10,0.0751137879273112,False
dirty-mean-15.csv,mean,15,0.13566651104298172,False
dirty-median-15.csv,median,15,0.13631819586685365,False
dirty-mode-15.csv,mode,15,0.18501302717538015,False
dirty-knn-15.csv,knn,15,0.03554673005769713,True
dirty-hdi-15.csv,hdi,15,0.017583978580109884,True
dirty-mice-15.csv,mice,15,0.05240026549697113,False
dirty-iim-15.csv,iim,15,0.03946138280299816,True
dirty-si-15.csv,si,15,0.1238654805704892,False
dirty-mfi-15.csv,mfi,15,0.28524963121528113,False
dirty-missfi-15.csv,missfi,15,0.03984944394024942,True
dirty-xgbi-15.csv,xgbi,15,0.03191086381332559,True
dirty-gain-15.csv,gain,15,0.5320213441284208,False
dirty-midae-15.csv,midae,15,0.1278770829419879,False
dirty-mean-20.csv,mean,20,0.18197920631099457,False
dirty-median-20.csv,median,20,0.1822399514318085,False
dirty-mode-20.csv,mode,20,0.32808451130635263,False
