Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,467.4246742467425,0.7000060531806814,0.9962393643111032
0.72,441.0644106441065,0.7200048787347187,0.9966491192221644
0.74,415.43415434154343,0.7400033686591728,0.9970252339303962
0.76,390.39390393903943,0.7600098370814784,0.9973713838325591
0.78,365.83365833658337,0.7800078856727581,0.9976903699862854
0.8,341.6034160341604,0.8000089547320061,0.9979850840132791
0.82,317.56317563175634,0.8200074416810993,0.9982578101711967
0.84,293.5429354293543,0.8400065706064427,0.998510679777245
0.86,269.34269342693426,0.8600080650361477,0.9987455499221115
0.88,244.72244722447226,0.8800036337993832,0.9989639546536596
0.9,219.33219332193323,0.9000025579402908,0.9991674396092297
0.92,192.6719267192672,0.920005510848597,0.9993572810147731
0.94,163.93163931639316,0.9400057975657166,0.9995345439113242
0.96,131.53131531315313,0.9600048866264472,0.9997002359026487
0.98,91.3809138091381,0.9800097485182794,0.9998552535771378
