file,model,percentage,2-Wasserstein Distance,Distance_Less_Than_0_05
dirty-mean-10.csv,mean,10,0.07779085813962158,False
dirty-median-10.csv,median,10,0.06658624924949275,False
dirty-knn-10.csv,knn,10,0.0037097756393480335,True
dirty-hdi-10.csv,hdi,10,0.004576521781152865,True
dirty-mice-10.csv,mice,10,0.003853986257785716,True
dirty-iim-10.csv,iim,10,0.0031287744772441517,True
dirty-si-10.csv,si,10,0.0025085900611778976,True
dirty-mfi-10.csv,mfi,10,0.09164732472637221,False
dirty-rf-10.csv,rf,10,0.002991109806798322,True
dirty-xgbi-10.csv,xgbi,10,0.003726338645466412,True
dirty-gain-10.csv,gain,10,0.011308439335907243,True
dirty-midae-10.csv,midae,10,0.03453038702751361,True
dirty-mean-30.csv,mean,30,0.2865224968868999,False
dirty-median-30.csv,median,30,0.25322955292070365,False
dirty-knn-30.csv,knn,30,0.012906993144436003,True
dirty-hdi-30.csv,hdi,30,0.012582003970885748,True
dirty-mice-30.csv,mice,30,0.009550534563441102,True
dirty-iim-30.csv,iim,30,0.008747704760485977,True
dirty-si-30.csv,si,30,0.0066244811101992965,True
dirty-mfi-30.csv,mfi,30,0.3641786958176211,False
dirty-rf-30.csv,rf,30,0.008638375692531265,True
dirty-xgbi-30.csv,xgbi,30,0.008394271033504395,True
dirty-gain-30.csv,gain,30,0.050049055410029714,False
dirty-midae-30.csv,midae,30,0.13770502354586595,False
dirty-mean-50.csv,mean,50,0.5376204527671335,False
dirty-median-50.csv,median,50,0.49457512515214375,False
dirty-knn-50.csv,knn,50,0.030941229550368553,True
dirty-hdi-50.csv,hdi,50,0.02721619710307108,True
dirty-mice-50.csv,mice,50,0.0398059368039058,True
dirty-iim-50.csv,iim,50,0.017192850814999504,True
dirty-si-50.csv,si,50,0.01076881520698494,True
dirty-mfi-50.csv,mfi,50,0.7268078439481115,False
dirty-rf-50.csv,rf,50,0.019913232966204383,True
dirty-xgbi-50.csv,xgbi,50,0.02106963679514149,True
dirty-gain-50.csv,gain,50,0.06318138686842234,False
dirty-midae-50.csv,midae,50,0.3393850384474129,False
dirty-mean-70.csv,mean,70,0.7030437142192154,False
dirty-median-70.csv,median,70,0.6998177578098975,False
dirty-knn-70.csv,knn,70,0.057039259354035296,False
dirty-hdi-70.csv,hdi,70,0.051049787532618386,False
dirty-mice-70.csv,mice,70,0.1887690831821665,False
dirty-iim-70.csv,iim,70,0.026048018109138007,True
dirty-si-70.csv,si,70,0.011553725272822042,True
dirty-mfi-70.csv,mfi,70,1.0285902661903081,False
dirty-rf-70.csv,rf,70,0.03407195872831878,True
dirty-xgbi-70.csv,xgbi,70,0.05384765888599821,False
dirty-gain-70.csv,gain,70,0.2378113624326641,False
dirty-midae-70.csv,midae,70,0.6124213159812764,False
dirty-mean-90.csv,mean,90,0.7469155997087523,False
dirty-median-90.csv,median,90,0.7530307991907559,False
dirty-knn-90.csv,knn,90,0.6015252478682229,False
dirty-hdi-90.csv,hdi,90,0.3251993539212888,False
dirty-mice-90.csv,mice,90,0.12855940564090557,False
dirty-iim-90.csv,iim,90,0.01790734912760553,True
dirty-si-90.csv,si,90,0.013869601390760482,True
dirty-mfi-90.csv,mfi,90,1.1407057232062787,False
dirty-rf-90.csv,rf,90,0.23753460545736346,False
dirty-xgbi-90.csv,xgbi,90,0.4066617233691089,False
dirty-gain-90.csv,gain,90,0.9146277245523239,False
dirty-midae-90.csv,midae,90,0.7369633203534167,False
