Target Correlation,Best Standard Deviation,Best Correlation,Original vs Generated Correlation
0.7,6261.27516107373,0.7000057684500336,0.5844650431955447
0.72,5927.770396719953,0.720004956366985,0.5953554428040053
0.74,5601.365733796197,0.7400042396828994,0.6060051096587913
0.76,5280.461149444992,0.7600094246161446,0.6164324448079438
0.78,4963.756625094644,0.7800041180809079,0.6266456286554273
0.8,4649.252132173317,0.8000089743532592,0.636673537319532
0.82,4335.347647823541,0.8200074558008228,0.6465284346102824
0.84,4019.7431391877026,0.8400083366997422,0.656238565996461
0.86,3699.838569122416,0.8600092149412527,0.6658314142667817
0.88,3372.33389048415,0.8800040111966901,0.6753401676394132
0.9,3032.329033271904,0.9000062166414909,0.6848193433643076
0.92,2673.0239003414335,0.9200056816462908,0.6943334132484442
0.94,2282.8183259760854,0.940006107758959,0.7039950743216064
0.96,1839.311990171288,0.9600088556458549,0.71401343779127
0.98,1284.70406720096,0.9800089534008183,0.7249101722289653
